Geneid	/ufrc/jkim6/share/braskey/labmtg_20200709/data/alignments/SRR9313210.sam
AT1G78690	205
AT1G78700	734
AT1G78710	0
AT1G78720	6
AT1G78730	55
AT1G78740	0
AT1G78750	23
AT1G78760	0
AT1G78770	96
AT1G78780	5
AT1G78790	109
AT1G78800	415
AT1G78810	136
AT1G78815	4
AT1G78820	190
AT1G78830	1048
AT1G78840	3
AT1G78850	3751
AT1G78860	128
AT1G78865	36
AT1G78870	1074
AT1G78880	0
AT1G78882	0
AT1G78890	519
AT1G78895	322
AT1G78900	9317
AT1G78910	104
AT1G78915	264
AT1G78920	3173
AT1G78922	1
AT1G78930	44
AT1G78940	66
AT1G78950	22
AT1G78955	31
AT1G78960	229
AT1G78970	1015
AT1G78980	1
AT1G78990	0
AT1G78995	57
AT1G79000	3021
AT1G79010	1141
AT1G79020	375
AT1G79030	383
AT1G79040	5844
AT1G79050	219
AT1G79060	223
AT1G79070	114
AT1G79075	180
AT1G79080	99
AT1G79090	1515
AT1G79100	0
AT1G79110	370
AT1G79120	16
AT1G79130	14
AT1G79150	197
AT1G79160	417
AT1G79170	0
AT1G79180	21
AT1G79190	388
AT1G79200	124
AT1G79210	518
AT1G79220	71
AT1G79230	1127
AT1G79240	0
AT1G79250	3
AT1G79260	154
AT1G79270	1304
AT1G79280	2366
AT1G79290	0
AT1G79300	0
AT1G79310	97
AT1G79320	21
AT1G79330	26
AT1G79340	4513
AT1G79350	1517
AT1G79360	121
AT1G79370	0
AT1G79380	2299
AT1G79390	171
AT1G79400	0
AT1G79410	422
AT1G79420	48
AT1G79430	182
AT1G79440	931
AT1G79450	134
AT1G79460	117
AT1G79470	59
AT1G79480	23
AT1G79490	70
AT1G79500	521
AT1G79510	146
AT1G79520	112
AT1G79529	25
AT1G79530	1629
AT1G79540	163
AT1G79550	4057
AT1G79560	836
AT1G79570	1168
AT1G79580	53
AT1G79590	904
AT1G79600	701
AT1G79610	198
AT1G79620	263
AT1G79630	490
AT1G79640	51
AT1G79650	745
AT1G79660	476
AT1G79670	706
AT1G79680	0
AT1G79690	1000
AT1G79700	790
AT1G79710	422
AT1G79720	292
AT1G79730	1026
AT1G79740	794
AT1G79750	8001
AT1G79760	45
AT1G79770	0
AT1G79780	0
AT1G79790	239
AT1G79800	0
AT1G79810	377
AT1G79820	325
AT1G79830	3768
AT1G79840	162
AT1G79850	2450
AT1G79860	2
AT1G79870	813
AT1G79880	351
AT1G79890	50
AT1G79900	16
AT1G79910	74
AT1G79915	4
AT1G79920	2048
AT1G79930	2125
AT1G79940	1177
AT1G79950	533
AT1G79960	3
AT1G79970	606
AT1G79980	0
AT1G79990	3697
AT1G80000	1063
AT1G80010	541
AT1G80030	509
AT1G80040	1474
AT1G80050	188
AT1G80060	40
AT1G80070	6600
AT1G80080	198
AT1G80090	4
AT1G80100	4
AT1G80110	116
AT1G80120	25
AT1G80130	20
AT1G80133	0
AT1G80140	0
AT1G80150	86
AT1G80160	275
AT1G80170	103
AT1G80180	796
AT1G80190	156
AT1G80200	16
AT1G80210	846
AT1G80220	0
AT1G80230	629
AT1G80240	601
AT1G80245	91
AT1G80250	0
AT1G80260	1077
AT1G80270	145
AT1G80280	1622
AT1G80290	206
AT1G80300	2486
AT1G80310	839
AT1G80320	30
AT1G80325	73
AT1G80330	1
AT1G80340	1
AT1G80350	720
AT1G80360	766
AT1G80370	112
AT1G80380	4794
AT1G80390	0
AT1G80400	333
AT1G80410	3395
AT1G80420	392
AT1G80430	0
AT1G80440	3919
AT1G80450	31
AT1G80460	2459
AT1G80470	0
AT1G80480	828
AT1G80490	1805
AT1G80500	636
AT1G80510	230
AT1G80520	47
AT1G80530	647
AT1G80540	2
AT1G80550	488
AT1G80555	4
AT1G80560	508
AT1G80570	627
AT1G80580	0
AT1G80590	0
AT1G80600	919
AT1G80610	229
AT1G80620	381
AT1G80630	282
AT1G80640	389
AT1G80650	242
AT1G80660	92
AT1G80670	525
AT1G80680	826
AT1G80690	109
AT1G80700	64
AT1G80710	14
AT1G80720	35
AT1G80730	3
AT1G80740	1
AT1G80745	3
AT1G80750	385
AT1G80760	45
AT1G80770	407
AT1G80780	1986
AT1G80790	641
AT1G80810	204
AT1G80820	35
AT1G80830	2497
AT1G80831	0
AT1G80840	70
AT1G80850	116
AT1G80860	216
AT1G80865	0
AT1G80870	217
AT1G80880	31
AT1G80890	66
AT1G80900	137
AT1G80910	440
AT1G80920	3174
AT1G80930	1693
AT1G80940	499
AT1G80950	539
AT1G80960	82
AT1G80970	41
AT1G80980	44
AT1G80990	1
AT2G01008	1
AT2G01010	1
AT2G01020	53
AT2G01021	0
AT2G01023	0
AT2G01050	0
AT2G01060	578
AT2G01070	819
AT2G01080	294
AT2G01090	190
AT2G01100	1464
AT2G01110	816
AT2G01120	195
AT2G01130	685
AT2G01140	2975
AT2G01150	225
AT2G01160	0
AT2G01170	643
AT2G01175	19
AT2G01180	523
AT2G01190	2075
AT2G01200	194
AT2G01210	74
AT2G01220	833
AT2G01240	0
AT2G01250	2466
AT2G01260	522
AT2G01270	1228
AT2G01275	32
AT2G01280	1
AT2G01290	308
AT2G01300	51
AT2G01310	0
AT2G01320	1729
AT2G01330	210
AT2G01340	215
AT2G01350	790
AT2G01360	0
AT2G01370	0
AT2G01390	54
AT2G01400	112
AT2G01410	268
AT2G01420	1226
AT2G01422	12
AT2G01430	12
AT2G01440	329
AT2G01450	32393
AT2G01460	1004
AT2G01470	1177
AT2G01480	741
AT2G01490	1716
AT2G01500	0
AT2G01505	65
AT2G01510	14
AT2G01520	1
AT2G01530	815
AT2G01540	233
AT2G01554	0
AT2G01560	0
AT2G01570	2252
AT2G01580	0
AT2G01590	128
AT2G01600	1914
AT2G01610	147
AT2G01620	462
AT2G01630	266
AT2G01640	78
AT2G01650	635
AT2G01660	118
AT2G01667	0
AT2G01670	755
AT2G01680	635
AT2G01690	1543
AT2G01710	511
AT2G01720	1105
AT2G01730	19
AT2G01735	329
AT2G01740	33
AT2G01750	146
AT2G01755	69
AT2G01760	3
AT2G01770	35
AT2G01780	0
AT2G01790	0
AT2G01800	1
AT2G01810	0
AT2G01818	58
AT2G01820	2008
AT2G01830	732
AT2G01850	943
AT2G01860	132
AT2G01870	42
AT2G01880	33
AT2G01890	729
AT2G01900	163
AT2G01905	19
AT2G01910	1512
AT2G01913	34
AT2G01918	122
AT2G01920	0
AT2G01930	663
AT2G01940	399
AT2G01950	714
AT2G01960	0
AT2G01970	1906
AT2G01980	383
AT2G01990	60
AT2G02000	1
AT2G02010	17
AT2G02020	37
AT2G02023	0
AT2G02026	0
AT2G02030	0
AT2G02040	1150
AT2G02050	814
AT2G02060	126
AT2G02061	2
AT2G02070	933
AT2G02080	1350
AT2G02090	1094
AT2G02100	6068
AT2G02103	0
AT2G02120	0
AT2G02130	2299
AT2G02140	0
AT2G02147	0
AT2G02148	83
AT2G02150	42
AT2G02160	3035
AT2G02170	654
AT2G02180	1044
AT2G02220	922
AT2G02230	242
AT2G02240	7
AT2G02250	0
AT2G02280	0
AT2G02290	0
AT2G02300	11
AT2G02310	1
AT2G02320	0
AT2G02340	0
AT2G02350	55
AT2G02360	254
AT2G02370	274
AT2G02380	6
AT2G02390	1432
AT2G02400	124
AT2G02410	235
AT2G02440	0
AT2G02450	132
AT2G02470	503
AT2G02480	459
AT2G02490	0
AT2G02498	0
AT2G02500	106
AT2G02510	675
AT2G02515	0
AT2G02520	0
AT2G02540	65
AT2G02550	0
AT2G02560	1473
AT2G02570	2017
AT2G02580	0
AT2G02590	60
AT2G02600	0
AT2G02610	88
AT2G02620	0
AT2G02630	303
AT2G02640	0
AT2G02650	0
AT2G02660	0
AT2G02680	341
AT2G02690	16
AT2G02700	9
AT2G02710	1470
AT2G02720	0
AT2G02730	259
AT2G02740	65
AT2G02741	0
AT2G02750	22
AT2G02760	2875
AT2G02770	207
AT2G02780	821
AT2G02790	284
AT2G02795	0
AT2G02800	979
AT2G02810	58
AT2G02820	974
AT2G02835	0
AT2G02840	0
AT2G02850	163
AT2G02860	600
AT2G02870	1367
AT2G02880	107
AT2G02890	0
AT2G02900	0
AT2G02910	286
AT2G02930	45
AT2G02950	135
AT2G02955	100
AT2G02960	1268
AT2G02970	1098
AT2G02980	67
AT2G02990	104
AT2G03000	0
AT2G03010	11
AT2G03020	49
AT2G03030	0
AT2G03040	0
AT2G03050	67
AT2G03060	284
AT2G03070	436
AT2G03090	132
AT2G03110	9
AT2G03120	1617
AT2G03130	0
AT2G03140	1142
AT2G03150	1464
AT2G03160	0
AT2G03170	0
AT2G03180	0
AT2G03190	0
AT2G03200	30
AT2G03210	0
AT2G03220	355
AT2G03230	0
AT2G03240	1274
AT2G03250	10
AT2G03260	19
AT2G03270	286
AT2G03280	96
AT2G03290	0
AT2G03300	0
AT2G03310	12
AT2G03320	0
AT2G03330	194
AT2G03340	498
AT2G03350	305
AT2G03360	60
AT2G03370	29
AT2G03380	18
AT2G03390	693
AT2G03410	4
AT2G03420	289
AT2G03430	152
AT2G03440	1113
AT2G03445	0
AT2G03450	163
AT2G03460	0
AT2G03470	359
AT2G03480	452
AT2G03490	0
AT2G03500	64
AT2G03505	20
AT2G03510	447
AT2G03520	1
AT2G03530	29
AT2G03550	212
AT2G03560	0
AT2G03565	0
AT2G03570	0
AT2G03580	2
AT2G03590	229
AT2G03600	3
AT2G03610	0
AT2G03620	259
AT2G03630	0
AT2G03640	1114
AT2G03660	0
AT2G03667	120
AT2G03670	57
AT2G03680	3359
AT2G03690	319
AT2G03700	0
AT2G03710	20
AT2G03720	3
AT2G03730	779
AT2G03740	0
AT2G03750	54
AT2G03760	1094
AT2G03770	0
AT2G03780	147
AT2G03790	0
AT2G03800	166
AT2G03810	216
AT2G03820	1038
AT2G03821	0
AT2G03822	0
AT2G03830	0
AT2G03840	0
AT2G03850	39
AT2G03870	344
AT2G03880	4
AT2G03890	3990
AT2G03913	0
AT2G03930	0
AT2G03931	0
AT2G03932	0
AT2G03933	0
AT2G03936	0
AT2G03937	0
AT2G03938	0
AT2G03955	0
AT2G03980	586
AT2G04020	0
AT2G04025	6
AT2G04030	1402
AT2G04031	0
AT2G04032	0
AT2G04034	0
AT2G04037	0
AT2G04038	9
AT2G04039	356
AT2G04040	445
AT2G04041	0
AT2G04045	0
AT2G04046	0
AT2G04050	891
AT2G04060	0
AT2G04063	0
AT2G04066	0
AT2G04070	10
AT2G04080	26
AT2G04090	27
AT2G04100	82
AT2G04115	4
AT2G04160	630
AT2G04170	131
AT2G04190	2
AT2G04220	0
AT2G04230	344
AT2G04235	207
AT2G04240	879
AT2G04270	1288
AT2G04280	945
AT2G04300	0
AT2G04305	449
AT2G04340	173
AT2G04350	689
AT2G04360	580
AT2G04370	0
AT2G04378	1613
AT2G04380	4
AT2G04390	711
AT2G04395	0
AT2G04400	349
AT2G04410	1044
AT2G04420	1
AT2G04425	0
AT2G04430	114
AT2G04440	0
AT2G04450	8
AT2G04480	0
AT2G04495	1
AT2G04500	168
AT2G04515	0
AT2G04520	1341
AT2G04530	87
AT2G04540	391
AT2G04550	463
AT2G04560	89
AT2G04570	1430
AT2G04620	185
AT2G04622	0
AT2G04630	307
AT2G04650	168
AT2G04660	154
AT2G04675	0
AT2G04680	50
AT2G04690	1978
AT2G04700	958
AT2G04740	186
AT2G04750	0
AT2G04780	1528
AT2G04790	66
AT2G04795	16
AT2G04800	121
AT2G04810	0
AT2G04830	0
AT2G04840	0
AT2G04842	966
AT2G04845	65
AT2G04850	115
AT2G04852	15
AT2G04860	18
AT2G04865	648
AT2G04870	0
AT2G04880	522
AT2G04890	230
AT2G04900	978
AT2G04910	1
AT2G04920	0
AT2G04925	0
AT2G04930	0
AT2G04940	433
AT2G05050	0
AT2G05060	0
AT2G05070	226
AT2G05100	361
AT2G05117	0
AT2G05120	179
AT2G05140	2
AT2G05160	68
AT2G05170	1280
AT2G05180	33
AT2G05185	38
AT2G05210	424
AT2G05220	1278
AT2G05230	0
AT2G05250	0
AT2G05260	234
AT2G05270	2
AT2G05294	0
AT2G05310	455
AT2G05320	189
AT2G05330	18
AT2G05335	0
AT2G05350	6
AT2G05360	0
AT2G05370	5
AT2G05380	43304
AT2G05400	2
AT2G05410	0
AT2G05420	0
AT2G05430	0
AT2G05440	10
AT2G05500	0
AT2G05510	6
AT2G05518	154
AT2G05520	4899
AT2G05530	0
AT2G05540	8185
AT2G05580	4
AT2G05590	255
AT2G05600	0
AT2G05620	702
AT2G05630	336
AT2G05632	196
AT2G05635	1
AT2G05642	0
AT2G05645	0
AT2G05710	9031
AT2G05720	0
AT2G05752	0
AT2G05753	0
AT2G05755	236
AT2G05760	51
AT2G05765	16
AT2G05786	0
AT2G05790	2887
AT2G05803	0
AT2G05810	368
AT2G05812	151
AT2G05830	755
AT2G05840	1037
AT2G05850	0
AT2G05900	0
AT2G05910	37
AT2G05914	8
AT2G05915	0
AT2G05920	4087
AT2G05940	280
AT2G05970	0
AT2G05990	1543
AT2G05995	3
AT2G06000	235
AT2G06002	7
AT2G06005	126
AT2G06010	332
AT2G06020	0
AT2G06025	1256
AT2G06040	252
AT2G06050	391
AT2G06090	0
AT2G06095	0
AT2G06166	0
AT2G06200	52
AT2G06210	886
AT2G06255	34
AT2G06420	0
AT2G06500	0
AT2G06510	145
AT2G06520	3647
AT2G06530	1089
AT2G06541	0
AT2G06555	0
AT2G06562	0
AT2G06570	0
AT2G06645	0
AT2G06667	0
AT2G06845	0
AT2G06850	21535
AT2G06904	0
AT2G06906	0
AT2G06908	0
AT2G06925	273
AT2G06960	0
AT2G06983	0
AT2G06990	597
AT2G07000	32
AT2G07020	0
AT2G07040	0
AT2G07042	33
AT2G07050	2667
AT2G07110	0
AT2G07120	0
AT2G07140	0
AT2G07170	102
AT2G07180	2255
AT2G07190	0
AT2G07200	0
AT2G07213	5
AT2G07215	0
AT2G07240	2
AT2G07280	0
AT2G07290	0
AT2G07310	0
AT2G07340	166
AT2G07360	2722
AT2G07362	0
AT2G07363	0
AT2G07440	0
AT2G07505	0
AT2G07521	0
AT2G07560	0
AT2G07599	0
AT2G07640	0
AT2G07667	0
AT2G07669	0
AT2G07671	0
AT2G07672	0
AT2G07673	0
AT2G07674	0
AT2G07675	0
AT2G07676	1
AT2G07678	0
AT2G07680	203
AT2G07681	3
AT2G07684	0
AT2G07687	2
AT2G07689	0
AT2G07690	317
AT2G07691	0
AT2G07692	0
AT2G07695	1
AT2G07696	0
AT2G07698	181
AT2G07701	0
AT2G07702	0
AT2G07705	0
AT2G07706	0
AT2G07707	0
AT2G07708	0
AT2G07713	0
AT2G07714	0
AT2G07715	2
AT2G07718	0
AT2G07719	0
AT2G07721	0
AT2G07722	0
AT2G07724	0
AT2G07725	0
AT2G07727	3
AT2G07728	0
AT2G07732	0
AT2G07734	0
AT2G07738	1
AT2G07739	2
AT2G07741	0
AT2G07742	0
AT2G07743	0
AT2G07745	0
AT2G07746	0
AT2G07748	0
AT2G07749	0
AT2G07750	0
AT2G07751	1
AT2G07752	0
AT2G07753	0
AT2G07754	0
AT2G07755	0
AT2G07756	0
AT2G07757	0
AT2G07758	0
AT2G07759	0
AT2G07760	0
AT2G07761	0
AT2G07762	0
AT2G07763	0
AT2G07764	0
AT2G07765	0
AT2G07766	0
AT2G07768	0
AT2G07771	0
AT2G07772	0
AT2G07773	0
AT2G07774	5
AT2G07775	0
AT2G07776	0
AT2G07777	0
AT2G07778	0
AT2G07779	0
AT2G07785	0
AT2G07787	2
AT2G07792	0
AT2G07793	0
AT2G07794	0
AT2G07795	1
AT2G07798	0
AT2G07806	0
AT2G07815	0
AT2G07820	0
AT2G07825	0
AT2G07827	0
AT2G07830	2
AT2G07835	0
AT2G07981	0
AT2G08986	0
AT2G09388	0
AT2G09795	197
AT2G09838	0
AT2G09840	0
AT2G09970	1
AT2G09990	563
AT2G10014	0
AT2G10020	0
AT2G10260	1
AT2G10340	0
AT2G10440	0
AT2G10450	0
AT2G10535	0
AT2G10537	0
AT2G10550	0
AT2G10557	0
AT2G10560	0
AT2G10602	0
AT2G10606	1
AT2G10608	0
AT2G10920	0
AT2G10921	0
AT2G10930	19
AT2G10931	140
AT2G10940	21606
AT2G10950	324
AT2G10965	0
AT2G10970	0
AT2G10975	0
AT2G11000	472
AT2G11005	0
AT2G11010	0
AT2G11015	0
AT2G11200	0
AT2G11270	7
AT2G11271	0
AT2G11405	0
AT2G11462	0
AT2G11520	415
AT2G11522	2
AT2G11570	0
AT2G11620	28
AT2G11623	0
AT2G11626	0
AT2G11651	0
AT2G11773	0
AT2G11778	0
AT2G11810	39
AT2G11851	4
AT2G11852	0
AT2G11890	394
AT2G11891	3
AT2G11910	749
AT2G12170	31
AT2G12190	33
AT2G12200	0
AT2G12280	0
AT2G12290	0
AT2G12400	681
AT2G12405	0
AT2G12461	6
AT2G12462	559
AT2G12465	0
AT2G12475	0
AT2G12480	0
AT2G12550	185
AT2G12557	0
AT2G12646	137
AT2G12875	0
AT2G12880	0
AT2G12900	0
AT2G12905	0
AT2G12935	0
AT2G12940	0
AT2G12945	0
AT2G12977	0
AT2G13100	402
AT2G13125	0
AT2G13126	0
AT2G13150	0
AT2G13272	0
AT2G13273	0
AT2G13290	119
AT2G13295	0
AT2G13350	0
AT2G13360	3437
AT2G13363	0
AT2G13370	2447
AT2G13422	0
AT2G13430	0
AT2G13440	534
AT2G13450	0
AT2G13463	0
AT2G13500	0
AT2G13510	0
AT2G13540	672
AT2G13542	0
AT2G13547	10
AT2G13550	1
AT2G13560	3051
AT2G13570	0
AT2G13600	42
AT2G13610	125
AT2G13620	0
AT2G13623	0
AT2G13630	0
AT2G13640	0
AT2G13650	226
AT2G13660	8
AT2G13665	104
AT2G13680	5
AT2G13690	88
AT2G13720	0
AT2G13760	0
AT2G13770	0
AT2G13790	220
AT2G13800	123
AT2G13810	6
AT2G13820	369
AT2G13840	157
AT2G13895	0
AT2G13900	3
AT2G13950	0
AT2G13960	10
AT2G13980	0
AT2G14000	0
AT2G14045	172
AT2G14050	89
AT2G14060	134
AT2G14070	0
AT2G14080	117
AT2G14095	19
AT2G14100	191
AT2G14110	97
AT2G14115	65
AT2G14120	1175
AT2G14160	25
AT2G14170	2992
AT2G14206	0
AT2G14210	26
AT2G14247	43
AT2G14255	788
AT2G14260	1176
AT2G14270	0
AT2G14282	0
AT2G14285	137
AT2G14288	0
AT2G14289	0
AT2G14290	1
AT2G14365	0
AT2G14378	0
AT2G14390	0
AT2G14440	0
AT2G14460	38
AT2G14500	0
AT2G14510	6
AT2G14520	53
AT2G14530	530
AT2G14540	0
AT2G14560	0
AT2G14580	0
AT2G14610	0
AT2G14620	25
AT2G14635	0
AT2G14660	28
AT2G14670	0
AT2G14680	518
AT2G14690	0
AT2G14692	0
AT2G14700	0
AT2G14710	0
AT2G14720	1457
AT2G14740	840
AT2G14750	443
AT2G14760	0
AT2G14800	38
AT2G14810	0
AT2G14820	60
AT2G14830	90
AT2G14835	1144
AT2G14846	0
AT2G14850	127
AT2G14860	59
AT2G14870	0
AT2G14878	4805
AT2G14880	309
AT2G14890	9280
AT2G14900	1452
AT2G14910	1989
AT2G14920	0
AT2G14935	0
AT2G14960	55
AT2G15000	89
AT2G15010	0
AT2G15020	0
AT2G15025	0
AT2G15029	0
AT2G15042	0
AT2G15050	418
AT2G15080	8
AT2G15090	1419
AT2G15110	0
AT2G15128	19
AT2G15130	0
AT2G15170	0
AT2G15180	0
AT2G15185	0
AT2G15220	84
AT2G15230	436
AT2G15240	1320
AT2G15260	0
AT2G15270	226
AT2G15280	197
AT2G15290	352
AT2G15292	899
AT2G15300	90
AT2G15310	44
AT2G15318	0
AT2G15320	187
AT2G15325	0
AT2G15327	0
AT2G15340	0
AT2G15345	0
AT2G15350	0
AT2G15360	0
AT2G15370	43
AT2G15390	118
AT2G15400	30
AT2G15420	0
AT2G15430	371
AT2G15440	121
AT2G15450	0
AT2G15460	0
AT2G15470	0
AT2G15480	365
AT2G15490	845
AT2G15500	0
AT2G15530	675
AT2G15535	0
AT2G15555	8
AT2G15560	514
AT2G15570	620
AT2G15580	510
AT2G15590	7
AT2G15610	0
AT2G15620	2868
AT2G15630	18
AT2G15640	0
AT2G15660	0
AT2G15670	0
AT2G15680	106
AT2G15690	201
AT2G15695	708
AT2G15710	0
AT2G15730	173
AT2G15740	0
AT2G15760	12
AT2G15770	0
AT2G15780	0
AT2G15790	277
AT2G15820	177
AT2G15830	456
AT2G15860	451
AT2G15880	1288
AT2G15890	2451
AT2G15900	996
AT2G15910	495
AT2G15930	0
AT2G15950	0
AT2G15960	454
AT2G15970	2954
AT2G15980	79
AT2G16005	286
AT2G16015	0
AT2G16016	0
AT2G16018	0
AT2G16019	0
AT2G16020	0
AT2G16030	0
AT2G16040	0
AT2G16050	167
AT2G16060	80
AT2G16070	234
AT2G16090	254
AT2G16120	0
AT2G16130	0
AT2G16145	0
AT2G16190	2
AT2G16200	0
AT2G16210	0
AT2G16220	0
AT2G16225	0
AT2G16230	3
AT2G16240	0
AT2G16245	0
AT2G16250	263
AT2G16270	76
AT2G16280	1998
AT2G16290	0
AT2G16300	0
AT2G16340	0
AT2G16360	0
AT2G16365	300
AT2G16370	587
AT2G16380	101
AT2G16385	10
AT2G16390	272
AT2G16400	600
AT2G16405	494
AT2G16430	425
AT2G16440	257
AT2G16450	0
AT2G16460	253
AT2G16485	1325
AT2G16490	0
AT2G16500	1975
AT2G16505	0
AT2G16510	1441
AT2G16520	0
AT2G16530	179
AT2G16535	0
AT2G16570	62
AT2G16575	0
AT2G16580	24
AT2G16586	2
AT2G16592	0
AT2G16594	0
AT2G16595	155
AT2G16600	3485
AT2G16620	0
AT2G16630	292
AT2G16640	1769
AT2G16650	175
AT2G16660	31
AT2G16668	0
AT2G16676	0
AT2G16700	215
AT2G16710	248
AT2G16720	430
AT2G16730	1
AT2G16740	740
AT2G16750	238
AT2G16760	19
AT2G16770	62
AT2G16780	371
AT2G16790	138
AT2G16800	592
AT2G16810	0
AT2G16835	0
AT2G16850	154
AT2G16860	603
AT2G16870	48
AT2G16880	333
AT2G16881	0
AT2G16890	28
AT2G16900	491
AT2G16910	1
AT2G16920	715
AT2G16930	449
AT2G16940	2320
AT2G16950	1575
AT2G16955	0
AT2G16960	0
AT2G16970	32
AT2G16980	248
AT2G16990	138
AT2G17000	0
AT2G17010	5
AT2G17020	705
AT2G17030	289
AT2G17033	520
AT2G17036	187
AT2G17040	20
AT2G17043	0
AT2G17050	11
AT2G17055	0
AT2G17060	70
AT2G17070	8
AT2G17080	25
AT2G17090	0
AT2G17110	349
AT2G17120	897
AT2G17130	635
AT2G17140	43
AT2G17150	409
AT2G17160	0
AT2G17170	0
AT2G17180	0
AT2G17190	1305
AT2G17200	1901
AT2G17210	9
AT2G17220	330
AT2G17230	303
AT2G17240	475
AT2G17250	256
AT2G17260	44
AT2G17265	330
AT2G17270	59
AT2G17280	76
AT2G17290	1040
AT2G17295	0
AT2G17300	135
AT2G17305	0
AT2G17310	0
AT2G17320	590
AT2G17340	494
AT2G17350	226
AT2G17360	2592
AT2G17370	514
AT2G17380	909
AT2G17390	1878
AT2G17410	1064
AT2G17420	2953
AT2G17430	155
AT2G17440	1997
AT2G17442	21
AT2G17450	405
AT2G17470	2
AT2G17480	600
AT2G17500	2985
AT2G17510	682
AT2G17520	1409
AT2G17525	115
AT2G17530	515
AT2G17540	395
AT2G17550	856
AT2G17556	0
AT2G17560	890
AT2G17570	156
AT2G17580	208
AT2G17590	18
AT2G17600	9
AT2G17620	22
AT2G17630	232
AT2G17640	255
AT2G17650	109
AT2G17660	53
AT2G17670	57
AT2G17680	13
AT2G17690	0
AT2G17695	98
AT2G17700	586
AT2G17705	134
AT2G17710	1850
AT2G17720	789
AT2G17723	0
AT2G17730	611
AT2G17740	2
AT2G17750	0
AT2G17760	598
AT2G17770	0
AT2G17780	178
AT2G17785	0
AT2G17787	279
AT2G17790	989
AT2G17800	447
AT2G17810	0
AT2G17820	442
AT2G17830	38
AT2G17840	2219
AT2G17845	0
AT2G17850	3
AT2G17860	0
AT2G17870	521
AT2G17880	288
AT2G17890	3
AT2G17900	115
AT2G17920	0
AT2G17930	3231
AT2G17940	12
AT2G17950	0
AT2G17960	0
AT2G17970	166
AT2G17972	128
AT2G17975	222
AT2G17980	1324
AT2G17990	1400
AT2G18000	12
AT2G18010	31
AT2G18020	3893
AT2G18030	427
AT2G18040	765
AT2G18050	447
AT2G18060	6
AT2G18070	0
AT2G18080	0
AT2G18090	1524
AT2G18100	66
AT2G18110	1065
AT2G18120	6
AT2G18130	0
AT2G18140	1
AT2G18150	9
AT2G18160	0
AT2G18162	0
AT2G18170	816
AT2G18180	16
AT2G18190	1
AT2G18193	413
AT2G18196	162
AT2G18200	0
AT2G18210	60
AT2G18220	183
AT2G18230	302
AT2G18240	184
AT2G18245	155
AT2G18250	343
AT2G18260	87
AT2G18270	0
AT2G18280	8137
AT2G18290	133
AT2G18300	949
AT2G18310	0
AT2G18320	0
AT2G18328	13
AT2G18330	141
AT2G18340	5
AT2G18350	139
AT2G18360	10
AT2G18370	18
AT2G18380	39
AT2G18390	253
AT2G18400	144
AT2G18410	92
AT2G18420	0
AT2G18440	9453
AT2G18450	51
AT2G18460	0
AT2G18465	121
AT2G18470	1
AT2G18480	1
AT2G18490	0
AT2G18500	36
AT2G18510	380
AT2G18520	41
AT2G18530	0
AT2G18540	14
AT2G18550	4
AT2G18560	243
AT2G18570	96
AT2G18590	0
AT2G18600	65
AT2G18610	0
AT2G18620	28
AT2G18630	486
AT2G18640	5
AT2G18650	49
AT2G18660	19
AT2G18670	254
AT2G18680	0
AT2G18690	323
AT2G18700	4123
AT2G18710	2647
AT2G18720	0
AT2G18721	0
AT2G18730	569
AT2G18735	198
AT2G18740	379
AT2G18750	1911
AT2G18760	376
AT2G18770	306
AT2G18780	19
AT2G18790	1875
AT2G18800	20
AT2G18810	0
AT2G18830	0
AT2G18840	354
AT2G18850	119
AT2G18860	206
AT2G18870	0
AT2G18876	421
AT2G18880	0
AT2G18890	129
AT2G18900	238
AT2G18910	203
AT2G18915	551
AT2G18917	0
AT2G18920	0
AT2G18930	0
AT2G18938	2
AT2G18940	444
AT2G18950	131
AT2G18960	21314
AT2G18969	213
AT2G18970	28
AT2G18980	539
AT2G18990	268
AT2G19000	0
AT2G19010	0
AT2G19020	0
AT2G19030	0
AT2G19040	0
AT2G19045	0
AT2G19050	5
AT2G19060	89
AT2G19070	0
AT2G19080	415
AT2G19090	86
AT2G19110	1346
AT2G19120	91
AT2G19130	144
AT2G19146	0
AT2G19150	0
AT2G19160	497
AT2G19170	237
AT2G19180	272
AT2G19190	0
AT2G19210	5
AT2G19220	0
AT2G19230	0
AT2G19240	17
AT2G19260	141
AT2G19270	732
AT2G19280	175
AT2G19290	0
AT2G19300	0
AT2G19310	330
AT2G19320	0
AT2G19330	0
AT2G19340	230
AT2G19350	180
AT2G19360	0
AT2G19380	54
AT2G19385	78
AT2G19390	384
AT2G19400	75
AT2G19410	0
AT2G19420	0
AT2G19425	0
AT2G19430	262
AT2G19440	2
AT2G19450	867
AT2G19460	247
AT2G19470	706
AT2G19480	3378
AT2G19490	29
AT2G19500	4
AT2G19510	0
AT2G19520	746
AT2G19530	45
AT2G19540	863
AT2G19550	0
AT2G19560	222
AT2G19570	506
AT2G19572	78
AT2G19580	242
AT2G19582	5
AT2G19590	116
AT2G19600	527
AT2G19610	1
AT2G19620	219
AT2G19630	0
AT2G19640	127
AT2G19650	9
AT2G19660	839
AT2G19670	31
AT2G19680	329
AT2G19690	26
AT2G19700	0
AT2G19710	335
AT2G19720	46
AT2G19730	2207
AT2G19740	586
AT2G19750	657
AT2G19760	3714
AT2G19770	0
AT2G19780	75
