Geneid	/ufrc/jkim6/share/braskey/labmtg_20200709/data/alignments/SRR9313225.sam
AT1G53840	1497
AT1G53850	463
AT1G53860	9
AT1G53870	0
AT1G53880	0
AT1G53885	0
AT1G53887	2
AT1G53890	0
AT1G53900	0
AT1G53903	0
AT1G53910	2793
AT1G53920	64
AT1G53930	0
AT1G53935	0
AT1G53940	74
AT1G53950	6
AT1G53970	1
AT1G53980	1
AT1G53990	65
AT1G54000	827
AT1G54010	1993
AT1G54020	0
AT1G54030	652
AT1G54040	9
AT1G54050	63
AT1G54060	309
AT1G54070	0
AT1G54080	2102
AT1G54090	470
AT1G54095	7
AT1G54100	4921
AT1G54110	74
AT1G54115	460
AT1G54120	123
AT1G54130	865
AT1G54140	152
AT1G54150	165
AT1G54160	42
AT1G54170	711
AT1G54180	117
AT1G54200	100
AT1G54210	139
AT1G54215	3
AT1G54217	33
AT1G54220	249
AT1G54230	0
AT1G54240	0
AT1G54250	217
AT1G54260	262
AT1G54270	2263
AT1G54280	5
AT1G54290	198
AT1G54300	0
AT1G54310	143
AT1G54320	1912
AT1G54330	13
AT1G54340	599
AT1G54350	762
AT1G54355	0
AT1G54360	709
AT1G54370	864
AT1G54380	229
AT1G54385	43
AT1G54390	404
AT1G54400	4
AT1G54410	7100
AT1G54420	0
AT1G54440	236
AT1G54445	0
AT1G54450	76
AT1G54460	467
AT1G54470	3
AT1G54490	1230
AT1G54500	1657
AT1G54510	280
AT1G54520	577
AT1G54530	9
AT1G54540	18
AT1G54550	0
AT1G54560	2
AT1G54570	429
AT1G54575	249
AT1G54580	1653
AT1G54590	0
AT1G54610	1083
AT1G54620	0
AT1G54630	1465
AT1G54640	0
AT1G54650	56
AT1G54670	0
AT1G54680	62
AT1G54690	234
AT1G54700	0
AT1G54710	1223
AT1G54720	0
AT1G54730	326
AT1G54740	500
AT1G54760	0
AT1G54770	98
AT1G54775	0
AT1G54780	1608
AT1G54790	56
AT1G54820	43
AT1G54830	360
AT1G54840	12
AT1G54850	93
AT1G54860	3
AT1G54870	13
AT1G54880	0
AT1G54890	62
AT1G54920	1195
AT1G54930	3
AT1G54940	0
AT1G54950	0
AT1G54960	39
AT1G54970	0
AT1G54980	0
AT1G54990	436
AT1G55000	334
AT1G55010	0
AT1G55020	3224
AT1G55030	0
AT1G55040	24
AT1G55045	0
AT1G55050	13
AT1G55060	0
AT1G55070	0
AT1G55080	166
AT1G55090	713
AT1G55110	526
AT1G55120	113
AT1G55130	284
AT1G55140	136
AT1G55150	335
AT1G55152	371
AT1G55160	344
AT1G55170	112
AT1G55175	2
AT1G55180	41
AT1G55190	276
AT1G55200	98
AT1G55205	18
AT1G55207	0
AT1G55210	801
AT1G55220	0
AT1G55230	0
AT1G55240	25
AT1G55250	345
AT1G55260	1607
AT1G55265	744
AT1G55270	232
AT1G55280	57
AT1G55290	1
AT1G55300	116
AT1G55310	1263
AT1G55320	273
AT1G55325	888
AT1G55330	2213
AT1G55340	710
AT1G55350	1735
AT1G55360	1178
AT1G55365	0
AT1G55370	173
AT1G55380	33
AT1G55390	14
AT1G55420	8
AT1G55430	24
AT1G55440	4
AT1G55450	231
AT1G55460	361
AT1G55475	53
AT1G55480	653
AT1G55490	5863
AT1G55500	476
AT1G55510	293
AT1G55520	490
AT1G55525	0
AT1G55530	871
AT1G55535	192
AT1G55540	322
AT1G55546	0
AT1G55550	17
AT1G55560	0
AT1G55570	0
AT1G55580	13
AT1G55590	449
AT1G55591	0
AT1G55600	0
AT1G55610	64
AT1G55615	0
AT1G55620	352
AT1G55625	0
AT1G55630	110
AT1G55640	1
AT1G55650	1
AT1G55660	0
AT1G55670	6054
AT1G55675	177
AT1G55680	1851
AT1G55690	677
AT1G55700	4
AT1G55710	0
AT1G55720	3
AT1G55730	318
AT1G55740	210
AT1G55750	222
AT1G55760	156
AT1G55770	0
AT1G55790	7
AT1G55800	7
AT1G55805	265
AT1G55810	961
AT1G55820	166
AT1G55830	211
AT1G55840	906
AT1G55850	1880
AT1G55860	2481
AT1G55870	192
AT1G55880	250
AT1G55890	247
AT1G55900	155
AT1G55910	75
AT1G55915	16
AT1G55920	1509
AT1G55928	0
AT1G55930	165
AT1G55940	2
AT1G55950	0
AT1G55960	3249
AT1G55970	290
AT1G55980	8
AT1G55990	0
AT1G56000	104
AT1G56010	810
AT1G56020	118
AT1G56030	0
AT1G56040	0
AT1G56045	935
AT1G56050	211
AT1G56060	4
AT1G56070	10893
AT1G56080	78
AT1G56085	0
AT1G56090	162
AT1G56100	0
AT1G56110	585
AT1G56120	45
AT1G56130	44
AT1G56140	494
AT1G56145	584
AT1G56150	60
AT1G56160	0
AT1G56165	4
AT1G56170	340
AT1G56180	384
AT1G56190	1166
AT1G56200	1921
AT1G56210	186
AT1G56220	5777
AT1G56230	512
AT1G56233	0
AT1G56240	8
AT1G56242	0
AT1G56250	14
AT1G56260	30
AT1G56270	0
AT1G56280	7904
AT1G56290	356
AT1G56300	292
AT1G56310	152
AT1G56320	13
AT1G56330	1490
AT1G56340	1328
AT1G56345	52
AT1G56350	81
AT1G56360	0
AT1G56380	0
AT1G56385	0
AT1G56400	0
AT1G56410	0
AT1G56415	0
AT1G56418	0
AT1G56420	43
AT1G56423	149
AT1G56430	73
AT1G56440	118
AT1G56450	753
AT1G56460	419
AT1G56500	545
AT1G56510	235
AT1G56520	31
AT1G56530	0
AT1G56540	40
AT1G56550	258
AT1G56553	0
AT1G56555	1
AT1G56560	395
AT1G56570	38
AT1G56580	3673
AT1G56590	370
AT1G56600	96
AT1G56610	102
AT1G56612	238
AT1G56620	0
AT1G56630	36
AT1G56650	98
AT1G56660	1647
AT1G56670	125
AT1G56680	4
AT1G56690	23
AT1G56700	1216
AT1G56710	7
AT1G56720	421
AT1G56730	0
AT1G56740	0
AT1G56750	0
AT1G56760	0
AT1G56770	0
AT1G56780	0
AT1G56790	0
AT1G56800	0
AT1G56810	0
AT1G56820	0
AT1G56830	0
AT1G56840	0
AT1G56850	0
AT1G56860	0
AT1G56870	0
AT1G56880	0
AT1G56890	0
AT1G56900	0
AT1G56910	0
AT1G56920	0
AT1G56930	0
AT1G56940	0
AT1G56950	0
AT1G56960	0
AT1G56970	0
AT1G56980	0
AT1G56990	0
AT1G57000	0
AT1G57010	0
AT1G57020	0
AT1G57030	0
AT1G57040	0
AT1G57050	0
AT1G57060	0
AT1G57070	0
AT1G57080	0
AT1G57090	0
AT1G57100	0
AT1G57110	0
AT1G57120	0
AT1G57130	0
AT1G57140	0
AT1G57150	0
AT1G57160	0
AT1G57170	0
AT1G57180	0
AT1G57190	0
AT1G57200	0
AT1G57210	0
AT1G57220	0
AT1G57230	0
AT1G57240	0
AT1G57250	0
AT1G57260	0
AT1G57270	0
AT1G57280	0
AT1G57290	0
AT1G57300	0
AT1G57310	0
AT1G57320	0
AT1G57330	0
AT1G57340	0
AT1G57350	0
AT1G57360	0
AT1G57370	0
AT1G57380	0
AT1G57390	0
AT1G57400	0
AT1G57410	0
AT1G57420	0
AT1G57430	0
AT1G57440	0
AT1G57450	0
AT1G57460	0
AT1G57470	0
AT1G57480	0
AT1G57490	0
AT1G57500	0
AT1G57510	0
AT1G57520	0
AT1G57530	0
AT1G57540	91
AT1G57550	0
AT1G57560	28
AT1G57565	0
AT1G57570	59
AT1G57580	0
AT1G57590	11
AT1G57600	144
AT1G57610	181
AT1G57613	0
AT1G57620	166
AT1G57630	0
AT1G57650	0
AT1G57660	1279
AT1G57670	2
AT1G57680	2332
AT1G57690	0
AT1G57700	131
AT1G57710	0
AT1G57720	3543
AT1G57730	0
AT1G57750	2
AT1G57760	0
AT1G57765	292
AT1G57770	368
AT1G57775	0
AT1G57777	0
AT1G57780	1
AT1G57790	121
AT1G57800	10
AT1G57820	273
AT1G57830	0
AT1G57835	0
AT1G57850	0
AT1G57860	470
AT1G57870	520
AT1G57906	0
AT1G57943	4
AT1G57980	29
AT1G57990	1158
AT1G58007	4
AT1G58025	363
AT1G58030	6183
AT1G58037	6
AT1G58050	0
AT1G58055	0
AT1G58060	432
AT1G58070	151
AT1G58080	1532
AT1G58090	0
AT1G58100	557
AT1G58110	722
AT1G58120	0
AT1G58122	0
AT1G58150	65
AT1G58160	25
AT1G58170	31
AT1G58180	741
AT1G58190	133
AT1G58200	671
AT1G58210	73
AT1G58220	510
AT1G58225	0
AT1G58230	918
AT1G58235	782
AT1G58242	0
AT1G58245	0
AT1G58248	0
AT1G58250	1406
AT1G58260	0
AT1G58265	0
AT1G58270	1972
AT1G58280	31
AT1G58290	5771
AT1G58300	2
AT1G58310	0
AT1G58320	2
AT1G58330	0
AT1G58340	167
AT1G58350	528
AT1G58360	1175
AT1G58370	250
AT1G58380	276
AT1G58390	0
AT1G58400	103
AT1G58410	116
AT1G58420	7
AT1G58430	0
AT1G58440	812
AT1G58450	0
AT1G58460	21
AT1G58470	101
AT1G58520	1457
AT1G58590	52
AT1G58602	334
AT1G58643	0
AT1G58684	0
AT1G58725	0
AT1G58766	0
AT1G58807	1
AT1G58808	0
AT1G58848	1
AT1G58936	0
AT1G58983	0
AT1G59030	0
AT1G59077	0
AT1G59124	0
AT1G59171	0
AT1G59218	0
AT1G59312	0
AT1G59359	0
AT1G59406	0
AT1G59453	0
AT1G59500	0
AT1G59510	57
AT1G59520	442
AT1G59530	2
AT1G59535	0
AT1G59540	55
AT1G59550	0
AT1G59560	44
AT1G59570	0
AT1G59580	514
AT1G59590	237
AT1G59600	119
AT1G59610	1848
AT1G59620	126
AT1G59630	0
AT1G59640	124
AT1G59650	376
AT1G59660	261
AT1G59670	0
AT1G59675	0
AT1G59680	0
AT1G59690	0
AT1G59700	596
AT1G59710	445
AT1G59720	202
AT1G59722	0
AT1G59725	3
AT1G59730	14
AT1G59740	150
AT1G59750	1302
AT1G59760	491
AT1G59780	52
AT1G59790	0
AT1G59800	0
AT1G59810	0
AT1G59820	676
AT1G59830	742
AT1G59833	0
AT1G59835	0
AT1G59840	311
AT1G59850	22
AT1G59860	59
AT1G59865	0
AT1G59870	4521
AT1G59880	0
AT1G59885	0
AT1G59890	691
AT1G59900	3371
AT1G59910	481
AT1G59920	0
AT1G59930	0
AT1G59940	48
AT1G59950	0
AT1G59960	123
AT1G59970	206
AT1G59980	95
AT1G59990	146
AT1G60000	608
AT1G60010	467
AT1G60025	0
AT1G60030	37
AT1G60040	0
AT1G60050	7
AT1G60060	111
AT1G60070	1597
AT1G60072	0
AT1G60073	0
AT1G60080	63
AT1G60090	29
AT1G60095	13
AT1G60110	14
AT1G60130	13
AT1G60140	1900
AT1G60160	453
AT1G60170	1055
AT1G60190	2039
AT1G60200	3301
AT1G60220	570
AT1G60230	223
AT1G60240	0
AT1G60250	0
AT1G60260	69
AT1G60270	531
AT1G60280	1
AT1G60300	0
AT1G60320	0
AT1G60340	0
AT1G60350	0
AT1G60360	8
AT1G60370	0
AT1G60380	1
AT1G60390	206
AT1G60400	0
AT1G60410	0
AT1G60420	683
AT1G60430	289
AT1G60440	489
AT1G60450	20
AT1G60460	5
AT1G60470	2
AT1G60490	894
AT1G60500	0
AT1G60505	154
AT1G60525	139
AT1G60530	0
AT1G60545	165
AT1G60550	1597
AT1G60560	154
AT1G60570	0
AT1G60580	0
AT1G60590	331
AT1G60600	495
AT1G60610	657
AT1G60620	75
AT1G60625	0
AT1G60630	15
AT1G60640	176
AT1G60650	202
AT1G60660	132
AT1G60670	282
AT1G60680	204
AT1G60690	85
AT1G60700	44
AT1G60710	1392
AT1G60720	0
AT1G60730	558
AT1G60740	70
AT1G60750	187
AT1G60760	0
AT1G60770	200
AT1G60780	1505
AT1G60783	1
AT1G60790	302
AT1G60800	1810
AT1G60810	567
AT1G60815	0
AT1G60820	0
AT1G60830	0
AT1G60840	0
AT1G60850	88
AT1G60860	340
AT1G60870	436
AT1G60880	0
AT1G60890	205
AT1G60900	1638
AT1G60910	0
AT1G60913	0
AT1G60920	0
AT1G60930	69
AT1G60940	1749
AT1G60950	16828
AT1G60960	388
AT1G60970	6
AT1G60980	0
AT1G60983	0
AT1G60985	0
AT1G60986	0
AT1G60987	0
AT1G60989	296
AT1G60990	401
AT1G60995	584
AT1G61000	86
AT1G61010	453
AT1G61020	0
AT1G61030	265
AT1G61040	589
AT1G61050	32
AT1G61060	0
AT1G61065	48
AT1G61070	0
AT1G61080	17
AT1G61090	0
AT1G61093	0
AT1G61095	0
AT1G61097	0
AT1G61100	2073
AT1G61105	0
AT1G61110	0
AT1G61120	0
AT1G61130	2
AT1G61140	750
AT1G61150	779
AT1G61160	24
AT1G61165	0
AT1G61170	177
AT1G61180	365
AT1G61190	78
AT1G61200	0
AT1G61210	1067
AT1G61215	127
AT1G61224	0
AT1G61226	3
AT1G61230	17
AT1G61240	255
AT1G61250	1316
AT1G61255	261
AT1G61260	288
AT1G61270	3
AT1G61275	0
AT1G61280	30
AT1G61290	11
AT1G61300	2
AT1G61310	62
AT1G61320	0
AT1G61330	0
AT1G61340	177
AT1G61350	213
AT1G61353	0
AT1G61360	187
AT1G61370	198
AT1G61380	201
AT1G61390	14
AT1G61400	21
AT1G61410	7
AT1G61415	3
AT1G61420	63
AT1G61430	87
AT1G61440	3
AT1G61450	15
AT1G61460	33
AT1G61470	16
AT1G61475	0
AT1G61480	0
AT1G61490	35
AT1G61500	99
AT1G61520	8233
AT1G61540	0
AT1G61550	2
AT1G61560	113
AT1G61563	0
AT1G61566	0
AT1G61570	99
AT1G61575	0
AT1G61580	128
AT1G61590	776
AT1G61600	17
AT1G61610	0
AT1G61620	651
AT1G61630	0
AT1G61640	74
AT1G61660	345
AT1G61667	66
AT1G61670	321
AT1G61680	0
AT1G61688	0
AT1G61690	653
AT1G61700	0
AT1G61710	7
AT1G61720	0
AT1G61730	510
AT1G61732	0
AT1G61740	1861
AT1G61750	50
AT1G61760	22
AT1G61770	594
AT1G61780	701
AT1G61790	714
AT1G61795	41
AT1G61800	24
AT1G61810	31
AT1G61820	553
AT1G61840	75
AT1G61850	900
AT1G61860	49
AT1G61870	226
AT1G61880	0
AT1G61890	4648
AT1G61900	1203
AT1G61910	0
AT1G61920	0
AT1G61930	8
AT1G61940	0
AT1G61950	0
AT1G61960	97
AT1G61970	145
AT1G61980	72
AT1G61990	77
AT1G62000	3
AT1G62010	27
AT1G62020	1357
AT1G62030	121
AT1G62035	5
AT1G62040	256
AT1G62045	60
AT1G62050	183
AT1G62060	0
AT1G62070	0
AT1G62080	0
AT1G62085	32
AT1G62110	28
AT1G62120	77
AT1G62130	59
AT1G62150	17
AT1G62160	0
AT1G62170	1
AT1G62180	2997
AT1G62181	0
AT1G62190	5
AT1G62200	262
AT1G62210	0
AT1G62220	0
AT1G62225	0
AT1G62240	0
AT1G62250	207
AT1G62260	44
AT1G62262	5
AT1G62270	0
AT1G62280	219
AT1G62290	442
AT1G62300	658
AT1G62301	0
AT1G62305	144
AT1G62310	350
AT1G62320	30
AT1G62330	317
AT1G62333	4
AT1G62340	0
AT1G62350	13
AT1G62355	0
AT1G62360	87
AT1G62370	199
AT1G62380	13754
AT1G62390	1528
AT1G62400	5
AT1G62410	0
AT1G62420	4
AT1G62421	0
AT1G62422	116
AT1G62430	399
AT1G62440	232
AT1G62450	0
AT1G62480	10961
AT1G62490	0
AT1G62500	70
AT1G62510	262
AT1G62520	73
AT1G62530	1
AT1G62540	1
AT1G62560	0
AT1G62570	2227
AT1G62580	12
AT1G62590	30
AT1G62600	669
AT1G62610	325
AT1G62620	16
AT1G62630	36
AT1G62640	665
AT1G62660	11870
AT1G62670	23
AT1G62680	42
AT1G62690	0
AT1G62700	3
AT1G62710	184
AT1G62720	3
AT1G62730	47
AT1G62740	652
AT1G62750	5940
AT1G62760	32
AT1G62770	519
AT1G62780	663
AT1G62790	427
AT1G62800	421
AT1G62810	522
AT1G62820	259
AT1G62830	151
AT1G62840	38
AT1G62850	214
AT1G62863	0
AT1G62870	31
AT1G62880	123
AT1G62886	0
AT1G62900	0
AT1G62910	3
AT1G62914	56
AT1G62920	40
AT1G62930	48
AT1G62935	4
AT1G62940	0
AT1G62950	168
AT1G62960	336
AT1G62970	310
AT1G62975	392
AT1G62978	0
AT1G62980	7
AT1G62981	46
AT1G62990	231
AT1G63000	1287
AT1G63005	0
AT1G63010	1321
AT1G63020	66
AT1G63030	0
AT1G63050	180
AT1G63055	0
AT1G63057	0
AT1G63060	0
AT1G63070	0
AT1G63080	41
AT1G63090	154
AT1G63100	72
AT1G63105	1
AT1G63110	597
AT1G63120	357
AT1G63130	82
AT1G63140	30
AT1G63150	10
AT1G63160	42
AT1G63170	601
AT1G63180	298
AT1G63190	0
AT1G63200	0
AT1G63205	0
AT1G63206	0
AT1G63210	5
AT1G63220	403
AT1G63230	25
AT1G63240	185
AT1G63245	8
AT1G63250	21
AT1G63260	196
AT1G63270	80
AT1G63280	1
AT1G63290	520
AT1G63295	36
AT1G63300	234
AT1G63310	108
AT1G63320	0
AT1G63330	0
AT1G63340	0
AT1G63350	4
AT1G63360	258
AT1G63370	5
AT1G63380	4
AT1G63390	2
AT1G63400	8
AT1G63410	15
AT1G63420	263
AT1G63430	789
AT1G63440	369
AT1G63450	6
AT1G63460	255
AT1G63470	325
AT1G63480	127
AT1G63490	510
AT1G63500	899
AT1G63510	0
AT1G63520	9
AT1G63522	0
AT1G63530	44
AT1G63535	0
AT1G63540	1
AT1G63550	4
AT1G63560	10
AT1G63570	1
AT1G63580	7
AT1G63590	0
AT1G63600	0
AT1G63610	400
AT1G63630	0
AT1G63640	443
AT1G63650	113
AT1G63660	257
AT1G63670	182
AT1G63680	678
AT1G63690	1882
AT1G63700	956
AT1G63710	11
AT1G63720	79
AT1G63730	52
AT1G63740	227
AT1G63750	24
AT1G63770	2254
AT1G63780	125
AT1G63790	0
AT1G63800	995
AT1G63810	159
AT1G63820	10
AT1G63830	601
AT1G63840	1061
AT1G63850	418
AT1G63855	52
AT1G63860	41
AT1G63870	0
AT1G63880	159
AT1G63900	583
AT1G63910	1
AT1G63930	6
AT1G63940	4140
AT1G63950	0
AT1G63960	0
AT1G63970	248
AT1G63980	949
AT1G63990	3
AT1G64000	3
AT1G64010	5
AT1G64020	2
AT1G64030	0
AT1G64040	1001
AT1G64050	823
AT1G64060	526
AT1G64065	35
AT1G64070	0
AT1G64080	85
AT1G64090	800
AT1G64100	1
AT1G64105	9
AT1G64107	0
AT1G64110	2762
AT1G64120	0
AT1G64130	0
AT1G64140	0
AT1G64142	0
AT1G64150	205
AT1G64160	0
AT1G64170	21
AT1G64180	51
AT1G64185	27
AT1G64190	1683
AT1G64195	0
AT1G64200	355
AT1G64210	13
AT1G64220	8
AT1G64230	4524
AT1G64235	0
AT1G64255	0
AT1G64260	3
AT1G64280	547
AT1G64290	0
AT1G64295	0
AT1G64300	37
AT1G64310	9
AT1G64320	7
AT1G64330	905
AT1G64340	0
AT1G64350	227
AT1G64355	450
AT1G64360	2
AT1G64370	398
AT1G64380	140
AT1G64385	313
AT1G64390	4914
AT1G64400	34
AT1G64405	11
AT1G64420	0
AT1G64430	1393
AT1G64440	708
AT1G64450	81
AT1G64460	243
AT1G64470	185
AT1G64480	3
AT1G64490	96
AT1G64500	2778
AT1G64510	1795
AT1G64520	886
AT1G64530	1015
AT1G64540	9
AT1G64550	1228
AT1G64561	10
AT1G64563	15
AT1G64570	605
AT1G64572	150
AT1G64580	60
AT1G64583	19
AT1G64585	0
AT1G64590	34
AT1G64600	35
AT1G64610	151
AT1G64618	1
AT1G64620	70
AT1G64625	9
AT1G64628	0
AT1G64630	0
AT1G64640	1414
AT1G64650	1240
AT1G64660	1569
AT1G64670	2015
AT1G64680	1689
AT1G64690	62
AT1G64700	56
AT1G64710	893
AT1G64720	14476
AT1G64740	863
AT1G64750	782
AT1G64760	223
AT1G64770	1125
AT1G64780	908
AT1G64790	1411
AT1G64800	0
AT1G64810	208
AT1G64820	7
AT1G64830	0
AT1G64840	253
AT1G64850	552
AT1G64860	2010
AT1G64870	0
AT1G64880	392
AT1G64890	84
AT1G64900	192
AT1G64910	3
AT1G64920	13
AT1G64930	17
AT1G64940	52
AT1G64950	845
AT1G64960	284
AT1G64970	285
AT1G64980	753
AT1G64990	566
AT1G65000	75
AT1G65010	1413
AT1G65020	239
AT1G65030	139
AT1G65032	11
AT1G65040	527
AT1G65050	0
AT1G65060	386
AT1G65070	752
AT1G65080	45
AT1G65090	2
AT1G65110	12
AT1G65113	0
AT1G65120	16
AT1G65130	8
AT1G65140	0
AT1G65150	23
AT1G65160	0
AT1G65170	0
AT1G65180	69
AT1G65190	5
AT1G65200	0
AT1G65210	0
AT1G65220	1816
AT1G65230	474
AT1G65240	2
AT1G65250	2
AT1G65260	1052
AT1G65270	847
AT1G65280	660
AT1G65290	748
AT1G65295	286
AT1G65300	0
AT1G65310	828
AT1G65320	603
AT1G65330	5
AT1G65340	41
AT1G65342	0
AT1G65346	0
AT1G65350	9
AT1G65352	0
AT1G65360	0
AT1G65370	107
AT1G65380	130
AT1G65390	25
AT1G65410	225
AT1G65420	81
AT1G65430	489
AT1G65440	2105
AT1G65450	2
AT1G65470	100
AT1G65480	0
AT1G65481	7
AT1G65483	1
AT1G65484	0
AT1G65486	6
AT1G65490	0
AT1G65500	3
AT1G65510	110
AT1G65520	270
AT1G65540	758
AT1G65541	1
AT1G65550	0
AT1G65560	84
AT1G65570	0
AT1G65580	1124
AT1G65590	892
AT1G65610	160
AT1G65620	100
AT1G65630	0
AT1G65640	0
AT1G65650	307
AT1G65660	735
AT1G65670	0
AT1G65680	0
AT1G65681	0
AT1G65690	221
AT1G65700	84
AT1G65710	25
AT1G65720	1947
AT1G65730	122
AT1G65740	0
AT1G65760	0
AT1G65770	0
AT1G65780	0
AT1G65790	0
AT1G65800	0
AT1G65810	2
AT1G65820	1274
AT1G65830	0
AT1G65840	2028
AT1G65845	614
AT1G65850	16
AT1G65860	0
AT1G65870	0
AT1G65880	1
AT1G65890	0
AT1G65900	45
AT1G65907	0
AT1G65910	18
AT1G65920	436
AT1G65930	6327
AT1G65950	228
AT1G65960	4126
AT1G65970	3553
AT1G65980	2033
AT1G65985	159
AT1G65990	2
AT1G66000	0
AT1G66020	0
AT1G66030	1
AT1G66040	5
AT1G66045	0
AT1G66050	6
AT1G66060	1
AT1G66070	422
AT1G66080	78
AT1G66090	14
AT1G66100	1
AT1G66110	2
AT1G66120	0
AT1G66130	430
AT1G66140	308
AT1G66145	0
AT1G66150	2408
AT1G66160	79
AT1G66170	2
AT1G66173	3
AT1G66180	1625
AT1G66190	99
AT1G66200	12248
AT1G66210	0
AT1G66220	0
AT1G66230	82
AT1G66235	0
AT1G66240	2232
AT1G66245	0
AT1G66250	156
AT1G66260	1721
AT1G66270	987
AT1G66280	2066
AT1G66290	0
AT1G66300	0
AT1G66310	0
AT1G66320	0
AT1G66330	2955
AT1G66340	700
AT1G66345	48
AT1G66350	300
AT1G66360	1
AT1G66370	0
AT1G66380	0
AT1G66390	1
AT1G66400	37
AT1G66410	1239
AT1G66420	0
AT1G66430	421
AT1G66440	25
AT1G66450	23
AT1G66460	69
AT1G66470	37
AT1G66475	0
AT1G66480	51
AT1G66490	0
AT1G66500	118
AT1G66510	115
AT1G66520	85
AT1G66530	370
AT1G66540	46
AT1G66550	0
AT1G66553	0
AT1G66560	0
AT1G66570	0
AT1G66580	4137
AT1G66590	9
AT1G66600	16
AT1G66610	0
AT1G66620	32
AT1G66630	0
AT1G66640	0
AT1G66650	5
AT1G66660	81
AT1G66670	842
AT1G66680	646
AT1G66690	4
AT1G66700	312
AT1G66720	2
AT1G66725	657
AT1G66730	606
AT1G66740	162
AT1G66750	132
AT1G66760	1282
AT1G66770	0
AT1G66780	21
AT1G66783	0
AT1G66790	0
AT1G66795	0
AT1G66800	180
AT1G66810	36
AT1G66820	221
AT1G66830	9
AT1G66840	378
AT1G66850	0
AT1G66852	0
AT1G66855	3
AT1G66860	0
AT1G66870	3
AT1G66880	191
AT1G66890	102
AT1G66900	212
AT1G66910	18
AT1G66920	4
AT1G66930	32
AT1G66940	47
AT1G66950	9
AT1G66960	0
AT1G66970	62
AT1G66980	76
AT1G67000	3
AT1G67020	0
AT1G67025	0
AT1G67030	1305
AT1G67035	4
AT1G67040	191
AT1G67050	327
AT1G67060	346
AT1G67070	972
AT1G67080	378
AT1G67090	86402
AT1G67100	30
AT1G67105	163
AT1G67110	6
AT1G67120	228
AT1G67130	0
AT1G67140	1071
AT1G67148	133
AT1G67150	22
AT1G67160	0
AT1G67170	134
AT1G67180	22
AT1G67190	119
AT1G67195	110
AT1G67210	54
AT1G67220	0
AT1G67230	2458
AT1G67238	0
AT1G67250	229
AT1G67260	0
AT1G67265	9
AT1G67270	11
AT1G67280	1311
AT1G67290	0
AT1G67300	395
AT1G67310	1144
AT1G67320	155
AT1G67325	423
AT1G67328	64
AT1G67330	376
AT1G67340	641
AT1G67350	788
AT1G67360	1400
AT1G67365	62
AT1G67370	8
AT1G67390	0
AT1G67400	51
AT1G67410	133
AT1G67420	119
AT1G67430	3519
AT1G67440	200
AT1G67450	0
AT1G67455	0
AT1G67460	8
AT1G67470	42
AT1G67480	3042
AT1G67481	0
AT1G67490	278
AT1G67500	308
AT1G67510	134
AT1G67520	51
AT1G67530	383
AT1G67540	0
AT1G67550	307
AT1G67560	660
AT1G67570	126
AT1G67580	995
AT1G67590	280
AT1G67600	43
AT1G67620	40
AT1G67623	0
AT1G67630	128
AT1G67635	0
AT1G67640	1
AT1G67650	42
AT1G67660	85
AT1G67670	0
AT1G67680	980
AT1G67690	90
AT1G67700	1677
AT1G67710	78
AT1G67720	235
AT1G67730	2309
AT1G67740	7642
AT1G67750	1634
AT1G67760	11
AT1G67770	2
AT1G67775	0
AT1G67780	11
AT1G67785	329
AT1G67790	4
AT1G67792	201
AT1G67800	316
AT1G67810	895
AT1G67820	24
AT1G67830	381
AT1G67840	443
AT1G67850	185
AT1G67855	0
AT1G67856	3
AT1G67860	71
AT1G67865	22
AT1G67870	1184
AT1G67875	0
AT1G67880	321
AT1G67890	445
AT1G67900	279
AT1G67910	919
AT1G67920	107
AT1G67930	504
AT1G67940	192
AT1G67950	218
AT1G67960	216
AT1G67970	43
AT1G67980	25
AT1G67990	0
AT1G68000	536
AT1G68010	4740
AT1G68020	1120
AT1G68030	11
AT1G68040	0
AT1G68050	26
AT1G68060	1006
AT1G68070	476
AT1G68080	78
AT1G68090	0
AT1G68100	327
AT1G68110	20
AT1G68120	13
AT1G68130	368
AT1G68140	1156
AT1G68150	130
AT1G68160	153
AT1G68170	0
AT1G68180	7
AT1G68185	142
AT1G68190	387
AT1G68200	10
AT1G68210	0
AT1G68220	278
AT1G68230	54
AT1G68238	28
AT1G68240	1
AT1G68250	0
AT1G68260	89
AT1G68270	0
AT1G68280	0
AT1G68290	9
AT1G68300	672
AT1G68310	143
AT1G68320	0
AT1G68330	104
AT1G68340	58
AT1G68350	43
AT1G68360	14
AT1G68370	712
AT1G68380	0
AT1G68390	24
AT1G68400	226
AT1G68410	648
AT1G68420	0
AT1G68430	14
AT1G68440	2912
AT1G68450	47
AT1G68460	1
AT1G68470	11
AT1G68480	1
AT1G68490	1367
AT1G68500	267
AT1G68510	0
AT1G68520	1212
AT1G68526	0
AT1G68530	11158
AT1G68540	74
AT1G68550	1
AT1G68552	0
AT1G68560	1511
AT1G68568	2
AT1G68570	27
AT1G68580	714
AT1G68585	10
AT1G68590	1643
AT1G68600	24
AT1G68610	0
AT1G68620	450
AT1G68630	0
AT1G68640	52
AT1G68650	177
AT1G68660	509
AT1G68670	820
AT1G68680	157
AT1G68690	564
AT1G68700	5
AT1G68710	668
AT1G68720	905
AT1G68725	232
AT1G68730	98
AT1G68740	91
AT1G68750	0
AT1G68760	125
AT1G68765	11
AT1G68770	0
