Geneid	/ufrc/jkim6/share/braskey/data/PRJNA549285/TopHat/alignments/SRR9313212.sam
AT1G02670	45
AT1G02680	154
AT1G02690	171
AT1G02700	16
AT1G02710	0
AT1G02720	194
AT1G02730	242
AT1G02740	97
AT1G02750	203
AT1G02760	0
AT1G02770	16
AT1G02780	4725
AT1G02790	0
AT1G02800	1085
AT1G02810	164
AT1G02813	0
AT1G02816	301
AT1G02820	0
AT1G02830	0
AT1G02840	4274
AT1G02850	1480
AT1G02860	532
AT1G02870	111
AT1G02880	276
AT1G02890	2187
AT1G02900	341
AT1G02910	449
AT1G02920	403
AT1G02930	96
AT1G02940	0
AT1G02950	148
AT1G02952	0
AT1G02960	322
AT1G02965	0
AT1G02970	26
AT1G02980	0
AT1G02990	386
AT1G03000	546
AT1G03010	27
AT1G03020	0
AT1G03022	0
AT1G03030	231
AT1G03040	616
AT1G03050	0
AT1G03055	2
AT1G03060	1624
AT1G03070	44
AT1G03080	2574
AT1G03090	5006
AT1G03100	12
AT1G03103	0
AT1G03106	52
AT1G03110	123
AT1G03120	18
AT1G03130	1931
AT1G03140	962
AT1G03150	145
AT1G03160	945
AT1G03170	36
AT1G03180	34
AT1G03190	206
AT1G03200	70
AT1G03210	238
AT1G03220	6246
AT1G03230	894
AT1G03240	1
AT1G03250	190
AT1G03260	193
AT1G03270	32
AT1G03280	784
AT1G03290	478
AT1G03300	37
AT1G03310	164
AT1G03320	35
AT1G03330	255
AT1G03340	28
AT1G03350	760
AT1G03360	49
AT1G03365	339
AT1G03370	617
AT1G03380	1369
AT1G03390	0
AT1G03400	78
AT1G03410	305
AT1G03430	354
AT1G03440	199
AT1G03445	61
AT1G03457	335
AT1G03470	266
AT1G03475	1858
AT1G03490	0
AT1G03495	0
AT1G03502	19
AT1G03506	20
AT1G03510	31
AT1G03515	0
AT1G03520	278
AT1G03530	240
AT1G03540	20
AT1G03545	19
AT1G03550	572
AT1G03560	179
AT1G03570	0
AT1G03590	692
AT1G03600	1517
AT1G03610	629
AT1G03620	30
AT1G03630	483
AT1G03640	0
AT1G03650	19
AT1G03660	8
AT1G03670	0
AT1G03680	973
AT1G03687	164
AT1G03700	5
AT1G03710	3
AT1G03720	0
AT1G03730	105
AT1G03740	563
AT1G03743	0
AT1G03746	0
AT1G03750	101
AT1G03760	90
AT1G03770	171
AT1G03780	93
AT1G03790	636
AT1G03800	20
AT1G03810	0
AT1G03820	18
AT1G03830	147
AT1G03840	17
AT1G03850	571
AT1G03860	453
AT1G03870	12489
AT1G03880	2
AT1G03890	0
AT1G03900	2239
AT1G03905	66
AT1G03910	1161
AT1G03920	120
AT1G03930	495
AT1G03935	38
AT1G03940	0
AT1G03950	114
AT1G03960	171
AT1G03970	196
AT1G03980	1
AT1G03982	0
AT1G03990	1
AT1G04000	358
AT1G04010	206
AT1G04020	83
AT1G04030	127
AT1G04040	2967
AT1G04050	65
AT1G04070	71
AT1G04080	1977
AT1G04090	24
AT1G04100	52
AT1G04110	18
AT1G04120	1637
AT1G04130	111
AT1G04140	2301
AT1G04150	6
AT1G04160	173
AT1G04170	1276
AT1G04171	0
AT1G04180	15
AT1G04190	333
AT1G04200	455
AT1G04210	735
AT1G04220	837
AT1G04230	110
AT1G04240	1193
AT1G04250	2954
AT1G04260	236
AT1G04270	2264
AT1G04280	1150
AT1G04290	106
AT1G04295	26
AT1G04300	3006
AT1G04310	504
AT1G04320	0
AT1G04330	0
AT1G04340	174
AT1G04350	90
AT1G04360	48
AT1G04370	0
AT1G04380	0
AT1G04390	196
AT1G04400	2883
AT1G04410	7330
AT1G04420	738
AT1G04425	15
AT1G04430	2223
AT1G04440	1469
AT1G04445	3
AT1G04450	0
AT1G04470	1
AT1G04480	892
AT1G04490	10
AT1G04500	2
AT1G04501	0
AT1G04510	651
AT1G04520	164
AT1G04530	463
AT1G04540	1
AT1G04550	278
AT1G04555	61
AT1G04560	15
AT1G04570	16
AT1G04580	1
AT1G04590	175
AT1G04600	9
AT1G04610	123
AT1G04620	608
AT1G04625	0
AT1G04630	281
AT1G04635	13
AT1G04640	132
AT1G04645	0
AT1G04650	12
AT1G04660	13
AT1G04670	0
AT1G04680	2967
AT1G04684	0
AT1G04690	802
AT1G04700	32
AT1G04710	213
AT1G04720	0
AT1G04730	66
AT1G04750	1078
AT1G04760	17
AT1G04770	309
AT1G04778	15
AT1G04780	926
AT1G04790	398
AT1G04800	895
AT1G04810	1369
AT1G04820	11320
AT1G04830	429
AT1G04840	11
AT1G04850	1220
AT1G04860	572
AT1G04870	213
AT1G04880	1
AT1G04890	0
AT1G04900	70
AT1G04910	658
AT1G04920	29
AT1G04930	63
AT1G04940	185
AT1G04945	52
AT1G04950	461
AT1G04960	281
AT1G04970	682
AT1G04980	112
AT1G04985	465
AT1G04990	334
AT1G05000	126
AT1G05010	1337
AT1G05020	12
AT1G05030	160
AT1G05040	0
AT1G05055	106
AT1G05060	192
AT1G05065	5
AT1G05070	197
AT1G05080	0
AT1G05085	0
AT1G05090	6
AT1G05100	37
AT1G05120	565
AT1G05136	0
AT1G05140	497
AT1G05150	1130
AT1G05160	201
AT1G05170	361
AT1G05180	368
AT1G05190	2587
AT1G05200	138
AT1G05205	171
AT1G05210	62
AT1G05220	8
AT1G05230	415
AT1G05240	0
AT1G05250	0
AT1G05260	2135
AT1G05270	774
AT1G05280	10
AT1G05290	0
AT1G05291	0
AT1G05300	41
AT1G05310	46
AT1G05320	521
AT1G05330	3
AT1G05340	537
AT1G05350	375
AT1G05360	338
AT1G05370	25
AT1G05380	1186
AT1G05385	165
AT1G05390	0
AT1G05400	23
AT1G05410	167
AT1G05420	59
AT1G05430	238
AT1G05440	5
AT1G05450	3
AT1G05460	133
AT1G05470	141
AT1G05490	113
AT1G05500	560
AT1G05510	1
AT1G05520	850
AT1G05530	19
AT1G05540	2
AT1G05550	2
AT1G05560	1753
AT1G05562	99
AT1G05570	2324
AT1G05575	28
AT1G05577	5
AT1G05580	0
AT1G05590	324
AT1G05600	121
AT1G05610	6
AT1G05615	0
AT1G05620	377
AT1G05630	183
AT1G05640	58
AT1G05650	9
AT1G05660	33
AT1G05670	78
AT1G05675	11
AT1G05680	652
AT1G05690	11
AT1G05700	96
AT1G05710	102
AT1G05720	270
AT1G05730	5
AT1G05740	0
AT1G05750	76
AT1G05760	81
AT1G05770	24
AT1G05780	108
AT1G05785	125
AT1G05790	730
AT1G05800	0
AT1G05805	680
AT1G05810	528
AT1G05820	70
AT1G05830	1247
AT1G05835	795
AT1G05840	725
AT1G05850	10253
AT1G05860	154
AT1G05870	596
AT1G05880	1
AT1G05890	3263
AT1G05894	11
AT1G05900	213
AT1G05910	385
AT1G05920	0
AT1G05925	0
AT1G05930	0
AT1G05940	622
AT1G05950	67
AT1G05960	2332
AT1G05970	91
AT1G05980	0
AT1G05990	0
AT1G06000	173
AT1G06002	108
AT1G06010	98
AT1G06020	5
AT1G06030	0
AT1G06040	1214
AT1G06050	104
AT1G06060	501
AT1G06070	554
AT1G06080	498
AT1G06090	100
AT1G06100	0
AT1G06110	909
AT1G06120	19
AT1G06130	374
AT1G06135	0
AT1G06137	0
AT1G06140	13
AT1G06148	3
AT1G06149	0
AT1G06150	22
AT1G06160	1
AT1G06170	0
AT1G06180	82
AT1G06190	805
AT1G06200	512
AT1G06210	320
AT1G06220	745
AT1G06225	5
AT1G06230	1394
AT1G06240	120
AT1G06250	12
AT1G06260	2
AT1G06265	217
AT1G06270	41
AT1G06280	0
AT1G06290	1087
AT1G06310	8
AT1G06320	4
AT1G06330	15
AT1G06340	2
AT1G06350	194
AT1G06360	1319
AT1G06380	79
AT1G06390	1547
AT1G06400	951
AT1G06410	2547
AT1G06420	24
AT1G06430	652
AT1G06440	12
AT1G06450	85
AT1G06460	250
AT1G06470	283
AT1G06475	11
AT1G06480	0
AT1G06490	111
AT1G06500	133
AT1G06510	147
AT1G06515	223
AT1G06520	27
AT1G06530	869
AT1G06540	4
AT1G06550	407
AT1G06560	178
AT1G06570	2952
AT1G06580	52
AT1G06590	132
AT1G06610	0
AT1G06620	294
AT1G06630	291
AT1G06640	1154
AT1G06645	94
AT1G06650	240
AT1G06660	16
AT1G06670	1086
AT1G06680	5694
AT1G06690	213
AT1G06700	2583
AT1G06710	57
AT1G06720	328
AT1G06730	192
AT1G06750	21
AT1G06760	1833
AT1G06770	108
AT1G06780	320
AT1G06790	89
AT1G06800	256
AT1G06810	0
AT1G06820	324
AT1G06830	23
AT1G06840	610
AT1G06850	543
AT1G06860	0
AT1G06870	393
AT1G06880	0
AT1G06890	1246
AT1G06900	1236
AT1G06910	46
AT1G06920	0
AT1G06923	1
AT1G06925	8
AT1G06930	58
AT1G06950	2816
AT1G06960	180
AT1G06970	1
AT1G06980	340
AT1G06990	0
AT1G07000	295
AT1G07010	241
AT1G07020	206
AT1G07025	0
AT1G07030	404
AT1G07040	804
AT1G07050	34
AT1G07051	0
AT1G07060	2
AT1G07070	70
AT1G07080	1285
AT1G07090	274
AT1G07100	0
AT1G07110	1847
AT1G07119	19
AT1G07120	3
AT1G07128	22
AT1G07130	45
AT1G07135	132
AT1G07140	2786
AT1G07150	198
AT1G07160	8
AT1G07170	182
AT1G07175	5
AT1G07180	0
AT1G07190	0
AT1G07200	545
AT1G07210	219
AT1G07220	112
AT1G07230	694
AT1G07240	660
AT1G07250	368
AT1G07260	156
AT1G07270	5
AT1G07280	119
AT1G07290	23
AT1G07300	54
AT1G07310	1230
AT1G07320	4294
AT1G07330	0
AT1G07340	0
AT1G07350	1222
AT1G07360	777
AT1G07370	77
AT1G07380	286
AT1G07390	39
AT1G07400	303
AT1G07410	43
AT1G07420	566
AT1G07430	22
AT1G07440	257
AT1G07450	2
AT1G07460	0
AT1G07470	411
AT1G07473	1
AT1G07476	0
AT1G07480	517
AT1G07485	3
AT1G07490	6
AT1G07500	3
AT1G07510	551
AT1G07520	258
AT1G07530	974
AT1G07540	0
AT1G07550	14
AT1G07560	68
AT1G07570	555
AT1G07580	0
AT1G07590	6423
AT1G07600	0
AT1G07610	922
AT1G07615	87
AT1G07620	27
AT1G07630	464
AT1G07640	358
AT1G07645	6
AT1G07650	1464
AT1G07660	164
AT1G07670	896
AT1G07680	4
AT1G07690	26
AT1G07700	190
AT1G07702	0
AT1G07705	298
AT1G07710	5
AT1G07720	854
AT1G07725	1
AT1G07728	358
AT1G07730	0
AT1G07740	57
AT1G07745	171
AT1G07747	0
AT1G07750	765
AT1G07760	0
AT1G07770	1992
AT1G07780	117
AT1G07790	276
AT1G07795	1
AT1G07810	757
AT1G07820	591
AT1G07830	189
AT1G07840	180
AT1G07850	0
AT1G07860	0
AT1G07870	171
AT1G07880	12
AT1G07885	0
AT1G07890	6522
AT1G07900	2
AT1G07901	0
AT1G07910	263
AT1G07920	3925
AT1G07930	2451
AT1G07940	2010
AT1G07950	152
AT1G07960	370
AT1G07970	201
AT1G07980	249
AT1G07985	603
AT1G07990	1415
AT1G08000	142
AT1G08005	2
AT1G08010	886
AT1G08030	486
AT1G08032	0
AT1G08035	1
AT1G08040	252
AT1G08050	198
AT1G08060	572
AT1G08065	0
AT1G08070	18
AT1G08080	0
AT1G08090	3
AT1G08100	0
AT1G08110	1008
AT1G08115	163
AT1G08120	1
AT1G08125	271
AT1G08130	346
AT1G08135	0
AT1G08140	0
AT1G08150	0
AT1G08160	374
AT1G08165	10
AT1G08170	1
AT1G08180	82
AT1G08190	2081
AT1G08200	3656
AT1G08210	399
AT1G08220	53
AT1G08230	575
AT1G08240	0
AT1G08250	211
AT1G08260	337
AT1G08270	8
AT1G08280	116
AT1G08290	0
AT1G08300	56
AT1G08310	35
AT1G08315	224
AT1G08320	487
AT1G08340	77
AT1G08350	176
AT1G08360	1299
AT1G08370	910
AT1G08380	2136
AT1G08390	27
AT1G08400	87
AT1G08410	177
AT1G08420	1611
AT1G08430	23
AT1G08440	0
AT1G08450	598
AT1G08460	496
AT1G08465	138
AT1G08470	182
AT1G08480	676
AT1G08490	482
AT1G08500	631
AT1G08510	4462
AT1G08520	2666
AT1G08530	105
AT1G08540	978
AT1G08550	403
AT1G08560	154
AT1G08570	1124
AT1G08580	179
AT1G08590	398
AT1G08592	73
AT1G08600	690
AT1G08610	101
AT1G08620	734
AT1G08630	472
AT1G08640	513
AT1G08650	486
AT1G08660	815
AT1G08670	82
AT1G08680	1208
AT1G08695	0
AT1G08700	595
AT1G08710	174
AT1G08720	432
AT1G08730	12
AT1G08750	152
AT1G08760	594
AT1G08770	268
AT1G08780	173
AT1G08790	0
AT1G08800	755
AT1G08810	222
AT1G08820	855
AT1G08830	3140
AT1G08840	68
AT1G08845	56
AT1G08860	1
AT1G08870	0
AT1G08880	512
AT1G08890	494
AT1G08900	474
AT1G08910	671
AT1G08920	316
AT1G08930	1710
AT1G08940	116
AT1G08950	0
AT1G08960	228
AT1G08970	578
AT1G08980	888
AT1G08985	0
AT1G08990	137
AT1G09000	77
AT1G09010	1639
AT1G09020	1099
AT1G09026	0
AT1G09030	0
AT1G09040	51
AT1G09050	53
AT1G09060	587
AT1G09070	2709
AT1G09080	3
AT1G09090	135
AT1G09100	287
AT1G09110	0
AT1G09130	1006
AT1G09140	2328
AT1G09150	363
AT1G09155	17
AT1G09157	1
AT1G09160	459
AT1G09170	11
AT1G09176	1
AT1G09180	0
AT1G09190	24
AT1G09195	200
AT1G09200	474
AT1G09210	1500
AT1G09220	9
AT1G09230	361
AT1G09240	24
AT1G09245	0
AT1G09250	856
AT1G09260	0
AT1G09270	1339
AT1G09280	810
AT1G09290	111
AT1G09300	40
AT1G09310	14362
AT1G09320	119
AT1G09330	450
AT1G09340	1185
AT1G09350	30
AT1G09360	0
AT1G09370	0
AT1G09380	4
AT1G09390	271
AT1G09400	4
AT1G09410	33
AT1G09415	287
AT1G09420	406
AT1G09421	36
AT1G09430	1532
AT1G09440	58
AT1G09450	28
AT1G09460	1001
AT1G09470	16
AT1G09480	56
AT1G09483	0
AT1G09490	241
AT1G09500	4
AT1G09510	0
AT1G09520	265
AT1G09530	1250
AT1G09540	121
AT1G09550	0
AT1G09560	2516
AT1G09570	16196
AT1G09575	162
AT1G09580	89
AT1G09590	980
AT1G09600	16
AT1G09610	22
AT1G09620	2369
AT1G09625	0
AT1G09630	193
AT1G09640	4290
AT1G09645	200
AT1G09650	8
AT1G09660	479
AT1G09665	0
AT1G09680	9
AT1G09690	1686
AT1G09700	97
AT1G09710	275
AT1G09720	0
AT1G09730	774
AT1G09740	886
AT1G09750	3331
AT1G09760	420
AT1G09770	3694
AT1G09780	1244
AT1G09790	0
AT1G09794	25
AT1G09795	372
AT1G09800	39
AT1G09810	119
AT1G09812	23
AT1G09815	161
AT1G09820	54
AT1G09830	273
AT1G09840	714
AT1G09850	254
AT1G09860	2
AT1G09870	471
AT1G09880	3
AT1G09890	46
AT1G09900	154
AT1G09910	417
AT1G09920	467
AT1G09930	0
AT1G09932	19
AT1G09935	0
AT1G09940	592
AT1G09950	48
AT1G09960	192
AT1G09970	2392
AT1G09980	576
AT1G09995	40
AT1G10000	4
AT1G10010	0
AT1G10020	451
AT1G10030	144
AT1G10040	70
AT1G10050	270
AT1G10060	63
AT1G10070	3787
AT1G10090	655
AT1G10095	91
AT1G10100	0
AT1G10110	8
AT1G10120	913
AT1G10130	961
AT1G10140	698
AT1G10150	330
AT1G10155	2
AT1G10170	1979
AT1G10180	389
AT1G10190	0
AT1G10200	1590
AT1G10210	279
AT1G10220	6
AT1G10230	83
AT1G10240	182
AT1G10250	1
AT1G10270	145
AT1G10280	72
AT1G10290	1471
AT1G10300	16
AT1G10310	128
AT1G10320	308
AT1G10330	21
AT1G10340	69
AT1G10350	164
AT1G10360	188
AT1G10370	79
AT1G10380	344
AT1G10385	1
AT1G10390	2331
AT1G10400	47
AT1G10410	831
AT1G10417	31
AT1G10430	531
AT1G10440	0
AT1G10450	736
AT1G10455	0
AT1G10460	11
AT1G10470	411
AT1G10480	86
AT1G10490	119
AT1G10500	278
AT1G10510	512
AT1G10520	31
AT1G10522	186
AT1G10530	24
AT1G10540	1
AT1G10550	293
AT1G10560	155
AT1G10570	410
AT1G10580	538
AT1G10585	0
AT1G10586	0
AT1G10588	0
AT1G10590	1102
AT1G10600	183
AT1G10610	181
AT1G10620	0
AT1G10630	1085
AT1G10640	59
AT1G10650	307
AT1G10652	0
AT1G10657	3
AT1G10660	1129
AT1G10670	3095
AT1G10680	0
AT1G10682	1909
AT1G10690	71
AT1G10700	258
AT1G10710	1
AT1G10717	0
AT1G10720	476
AT1G10730	137
AT1G10740	1168
AT1G10745	0
AT1G10747	0
AT1G10750	60
AT1G10760	1308
AT1G10770	0
AT1G10780	51
AT1G10790	14
AT1G10800	3
AT1G10810	7
AT1G10820	391
AT1G10830	212
AT1G10840	1901
AT1G10850	514
AT1G10865	212
AT1G10870	512
AT1G10880	0
AT1G10890	1383
AT1G10900	355
AT1G10910	961
AT1G10920	29
AT1G10930	211
AT1G10940	1680
AT1G10950	2481
AT1G10960	3103
AT1G10970	58
AT1G10980	0
AT1G10990	60
AT1G11000	401
AT1G11010	0
AT1G11020	245
AT1G11030	0
AT1G11040	0
AT1G11050	139
AT1G11060	318
AT1G11070	8
AT1G11080	76
AT1G11090	84
AT1G11100	69
AT1G11110	1
AT1G11112	0
AT1G11120	244
AT1G11125	17
AT1G11130	87
AT1G11145	0
AT1G11160	12
AT1G11170	47
AT1G11175	382
AT1G11180	260
AT1G11185	21
AT1G11190	74
AT1G11200	124
AT1G11210	59
AT1G11220	24
AT1G11230	0
AT1G11240	282
AT1G11250	1
AT1G11260	5302
AT1G11270	85
AT1G11280	474
AT1G11290	37
AT1G11300	142
AT1G11310	1514
AT1G11320	37
AT1G11330	38
AT1G11340	26
AT1G11350	247
AT1G11360	733
AT1G11362	1
AT1G11370	1
AT1G11380	310
AT1G11390	248
AT1G11400	541
AT1G11410	174
AT1G11420	22
AT1G11430	819
AT1G11440	197
AT1G11450	64
AT1G11460	1
AT1G11470	0
AT1G11475	93
AT1G11480	1916
AT1G11490	1
AT1G11500	3
AT1G11510	0
AT1G11520	0
AT1G11530	297
AT1G11540	34
AT1G11545	2298
AT1G11550	0
AT1G11560	0
AT1G11570	4
AT1G11572	0
AT1G11580	1115
AT1G11590	0
AT1G11592	240
AT1G11593	0
AT1G11600	466
AT1G11608	0
AT1G11610	0
AT1G11620	0
AT1G11630	67
AT1G11640	0
AT1G11650	4099
AT1G11655	0
AT1G11660	660
AT1G11670	569
AT1G11680	1515
AT1G11684	0
AT1G11690	0
AT1G11700	75
AT1G11710	43
AT1G11720	649
AT1G11730	15
AT1G11735	40
AT1G11740	266
AT1G11750	757
AT1G11755	103
AT1G11760	120
AT1G11765	0
AT1G11770	0
AT1G11780	126
AT1G11785	5
AT1G11790	118
AT1G11800	58
AT1G11810	1
AT1G11820	1098
AT1G11840	846
AT1G11850	86
AT1G11860	5625
AT1G11870	390
AT1G11880	112
AT1G11890	445
AT1G11900	28
AT1G11905	164
AT1G11910	9379
AT1G11915	12
AT1G11920	0
AT1G11925	0
AT1G11930	677
AT1G11940	65
AT1G11950	195
AT1G11960	486
AT1G11970	0
AT1G11980	0
AT1G11990	0
AT1G12000	1027
AT1G12010	174
AT1G12013	1
AT1G12015	1
AT1G12020	112
AT1G12030	1
AT1G12040	26
AT1G12050	375
AT1G12060	29
AT1G12064	18
AT1G12070	60
AT1G12080	33496
AT1G12090	15385
AT1G12100	0
AT1G12110	3997
AT1G12120	803
AT1G12130	8
AT1G12140	360
AT1G12150	1
AT1G12160	116
AT1G12170	0
AT1G12180	0
AT1G12190	0
AT1G12200	256
AT1G12210	35
AT1G12211	0
AT1G12220	166
AT1G12230	1661
AT1G12240	913
AT1G12244	46
AT1G12250	155
AT1G12260	116
AT1G12270	739
AT1G12280	106
AT1G12290	127
AT1G12294	0
AT1G12300	71
AT1G12310	1231
AT1G12320	72
AT1G12330	492
AT1G12340	1
AT1G12350	253
AT1G12360	1557
AT1G12370	7
AT1G12380	23
AT1G12390	135
AT1G12400	70
AT1G12410	1083
AT1G12411	0
AT1G12420	180
AT1G12423	0
AT1G12430	283
AT1G12440	2160
AT1G12450	145
AT1G12451	0
AT1G12460	187
AT1G12470	804
AT1G12480	13
AT1G12490	0
AT1G12500	1348
AT1G12510	0
AT1G12520	1446
AT1G12530	189
AT1G12540	0
AT1G12550	35
AT1G12560	8
AT1G12570	0
AT1G12580	1041
AT1G12590	0
AT1G12600	9
AT1G12610	8
AT1G12620	138
AT1G12630	2
AT1G12640	519
AT1G12650	254
AT1G12660	0
AT1G12663	0
AT1G12665	0
AT1G12672	0
AT1G12680	358
AT1G12700	73
AT1G12710	75
AT1G12730	69
AT1G12740	43
AT1G12750	211
AT1G12760	1163
AT1G12770	591
AT1G12775	35
AT1G12780	2713
AT1G12790	161
AT1G12800	1269
AT1G12805	2
AT1G12810	539
AT1G12820	1299
AT1G12830	133
AT1G12840	1497
AT1G12845	198
AT1G12850	697
AT1G12855	0
AT1G12860	263
AT1G12870	0
AT1G12880	84
AT1G12890	1
AT1G12900	1412
AT1G12910	507
AT1G12920	1198
AT1G12930	498
AT1G12938	0
AT1G12940	9
AT1G12950	5
AT1G12960	0
AT1G12970	267
AT1G12980	0
AT1G12990	402
AT1G13000	364
AT1G13010	0
AT1G13020	577
AT1G13030	73
AT1G13040	33
AT1G13050	72
AT1G13060	1156
AT1G13080	579
AT1G13090	229
AT1G13100	192
AT1G13110	809
AT1G13120	251
AT1G13130	12
AT1G13140	0
AT1G13150	0
AT1G13160	334
AT1G13170	511
AT1G13180	99
AT1G13190	488
AT1G13195	122
AT1G13200	0
AT1G13210	823
AT1G13220	316
AT1G13230	5
AT1G13240	0
AT1G13245	363
AT1G13250	404
AT1G13260	2402
AT1G13270	220
AT1G13280	763
AT1G13290	0
AT1G13300	232
AT1G13310	1
AT1G13320	992
AT1G13330	15
AT1G13340	26
AT1G13350	669
AT1G13360	850
AT1G13370	0
AT1G13380	315
AT1G13390	333
AT1G13400	7
AT1G13410	18
AT1G13420	62
AT1G13430	173
AT1G13440	7295
AT1G13448	6
AT1G13450	646
AT1G13460	184
AT1G13470	0
AT1G13480	9
AT1G13485	0
AT1G13490	1
AT1G13500	2
AT1G13510	7
AT1G13520	44
AT1G13530	58
AT1G13540	14
AT1G13550	6
AT1G13560	662
AT1G13570	346
AT1G13580	95
AT1G13590	99
AT1G13600	20
AT1G13605	0
AT1G13607	0
AT1G13608	0
AT1G13609	0
AT1G13610	0
AT1G13620	2
AT1G13630	44
AT1G13635	24
AT1G13640	2314
AT1G13650	0
AT1G13670	89
AT1G13680	0
AT1G13690	188
AT1G13700	96
AT1G13710	225
AT1G13720	0
AT1G13730	185
AT1G13740	177
AT1G13750	54
AT1G13755	0
AT1G13760	0
AT1G13770	167
AT1G13780	80
AT1G13790	17
AT1G13800	11
AT1G13810	33
AT1G13820	234
AT1G13830	48
AT1G13840	0
AT1G13850	0
AT1G13860	203
AT1G13870	124
AT1G13880	481
AT1G13890	0
AT1G13900	401
AT1G13910	37
AT1G13920	52
AT1G13930	368
AT1G13940	401
AT1G13950	117
AT1G13960	744
AT1G13970	50
AT1G13980	1304
AT1G13990	371
AT1G14000	968
AT1G14010	250
AT1G14020	329
AT1G14030	336
AT1G14040	107
AT1G14048	0
AT1G14060	51
AT1G14070	26
AT1G14071	0
AT1G14080	71
AT1G14100	0
AT1G14110	0
AT1G14120	308
AT1G14130	108
AT1G14140	170
AT1G14150	170
AT1G14160	84
AT1G14170	255
AT1G14180	68
AT1G14185	26
AT1G14190	28
AT1G14200	330
AT1G14205	17
AT1G14210	550
AT1G14220	5
AT1G14225	0
AT1G14230	356
AT1G14240	62
AT1G14250	0
AT1G14260	6
AT1G14270	439
AT1G14280	396
AT1G14290	666
AT1G14300	66
AT1G14310	54
AT1G14315	1
AT1G14320	4128
AT1G14330	367
AT1G14340	139
AT1G14345	300
AT1G14350	565
AT1G14360	213
AT1G14370	254
AT1G14380	468
AT1G14390	102
AT1G14400	3199
AT1G14410	105
AT1G14420	2
AT1G14430	49
AT1G14440	446
AT1G14450	264
AT1G14455	1
AT1G14460	314
AT1G14470	21
AT1G14480	62
AT1G14490	15
AT1G14500	2
AT1G14510	735
AT1G14518	0
AT1G14520	24
AT1G14530	151
AT1G14540	83
AT1G14549	0
