Geneid	/ufrc/jkim6/share/braskey/data/PRJNA549285/TopHat/alignments/SRR9313228.sam
AT1G05065	6
AT1G05070	291
AT1G05080	0
AT1G05085	0
AT1G05090	2
AT1G05100	107
AT1G05120	878
AT1G05136	0
AT1G05140	1249
AT1G05150	1541
AT1G05160	336
AT1G05170	766
AT1G05180	536
AT1G05190	4171
AT1G05200	390
AT1G05205	266
AT1G05210	80
AT1G05220	33
AT1G05230	657
AT1G05240	0
AT1G05250	0
AT1G05260	4778
AT1G05270	1057
AT1G05280	26
AT1G05290	0
AT1G05291	0
AT1G05300	35
AT1G05310	112
AT1G05320	971
AT1G05330	6
AT1G05340	919
AT1G05350	565
AT1G05360	544
AT1G05370	29
AT1G05380	1548
AT1G05385	340
AT1G05390	0
AT1G05400	31
AT1G05410	287
AT1G05420	156
AT1G05430	411
AT1G05440	9
AT1G05450	2
AT1G05460	242
AT1G05470	280
AT1G05490	112
AT1G05500	896
AT1G05510	1
AT1G05520	1312
AT1G05530	22
AT1G05540	17
AT1G05550	2
AT1G05560	2748
AT1G05562	580
AT1G05570	3069
AT1G05575	49
AT1G05577	5
AT1G05580	0
AT1G05590	664
AT1G05600	154
AT1G05610	17
AT1G05615	0
AT1G05620	600
AT1G05630	321
AT1G05640	120
AT1G05650	19
AT1G05660	28
AT1G05670	192
AT1G05675	89
AT1G05680	1543
AT1G05690	80
AT1G05700	149
AT1G05710	154
AT1G05720	360
AT1G05730	2
AT1G05740	0
AT1G05750	71
AT1G05760	116
AT1G05770	25
AT1G05780	179
AT1G05785	236
AT1G05790	1090
AT1G05800	0
AT1G05805	845
AT1G05810	413
AT1G05820	84
AT1G05830	1736
AT1G05835	552
AT1G05840	798
AT1G05850	13640
AT1G05860	208
AT1G05870	2101
AT1G05880	3
AT1G05890	3753
AT1G05894	18
AT1G05900	457
AT1G05910	770
AT1G05920	0
AT1G05925	0
AT1G05930	0
AT1G05940	882
AT1G05950	98
AT1G05960	3318
AT1G05970	78
AT1G05980	0
AT1G05990	0
AT1G06000	1664
AT1G06002	167
AT1G06010	129
AT1G06020	12
AT1G06030	2
AT1G06040	6302
AT1G06050	170
AT1G06060	746
AT1G06070	537
AT1G06080	185
AT1G06090	142
AT1G06100	0
AT1G06110	1168
AT1G06120	16
AT1G06130	566
AT1G06135	2
AT1G06137	0
AT1G06140	16
AT1G06148	2
AT1G06149	0
AT1G06150	50
AT1G06160	0
AT1G06170	2
AT1G06180	304
AT1G06190	1472
AT1G06200	659
AT1G06210	519
AT1G06220	1250
AT1G06225	13
AT1G06230	2108
AT1G06240	315
AT1G06250	13
AT1G06260	0
AT1G06265	235
AT1G06270	55
AT1G06280	0
AT1G06290	1536
AT1G06310	7
AT1G06320	2
AT1G06330	5
AT1G06340	0
AT1G06350	121
AT1G06360	2404
AT1G06380	92
AT1G06390	1817
AT1G06400	1319
AT1G06410	5063
AT1G06420	34
AT1G06430	1696
AT1G06440	32
AT1G06450	140
AT1G06460	465
AT1G06470	530
AT1G06475	35
AT1G06480	0
AT1G06490	157
AT1G06500	144
AT1G06510	219
AT1G06515	327
AT1G06520	37
AT1G06530	1157
AT1G06540	3
AT1G06550	748
AT1G06560	189
AT1G06570	4932
AT1G06580	64
AT1G06590	201
AT1G06610	0
AT1G06620	364
AT1G06630	365
AT1G06640	1502
AT1G06645	151
AT1G06650	692
AT1G06660	26
AT1G06670	1770
AT1G06680	16523
AT1G06690	376
AT1G06700	3235
AT1G06710	66
AT1G06720	491
AT1G06730	316
AT1G06750	31
AT1G06760	1946
AT1G06770	151
AT1G06780	525
AT1G06790	133
AT1G06800	393
AT1G06810	5
AT1G06820	701
AT1G06830	37
AT1G06840	804
AT1G06850	443
AT1G06860	0
AT1G06870	671
AT1G06880	0
AT1G06890	1705
AT1G06900	1599
AT1G06910	106
AT1G06920	0
AT1G06923	0
AT1G06925	7
AT1G06930	44
AT1G06950	4304
AT1G06960	219
AT1G06970	6
AT1G06980	322
AT1G06990	0
AT1G07000	473
AT1G07010	2488
AT1G07020	219
AT1G07025	0
AT1G07030	845
AT1G07040	1019
AT1G07050	219
AT1G07051	1
AT1G07060	3
AT1G07070	104
AT1G07080	1920
AT1G07090	271
AT1G07100	0
AT1G07110	3441
AT1G07119	15
AT1G07120	11
AT1G07128	55
AT1G07130	90
AT1G07135	254
AT1G07140	3883
AT1G07150	1943
AT1G07160	36
AT1G07170	228
AT1G07175	1
AT1G07180	371
AT1G07190	0
AT1G07200	1652
AT1G07210	275
AT1G07220	246
AT1G07230	694
AT1G07240	789
AT1G07250	742
AT1G07260	184
AT1G07270	11
AT1G07280	111
AT1G07290	46
AT1G07300	79
AT1G07310	1473
AT1G07320	6368
AT1G07330	12
AT1G07340	0
AT1G07350	1342
AT1G07360	1435
AT1G07370	132
AT1G07380	358
AT1G07390	47
AT1G07400	373
AT1G07410	43
AT1G07420	732
AT1G07430	58
AT1G07440	321
AT1G07450	0
AT1G07460	0
AT1G07470	595
AT1G07473	7
AT1G07476	0
AT1G07480	786
AT1G07485	10
AT1G07490	19
AT1G07500	3
AT1G07510	982
AT1G07520	485
AT1G07530	1427
AT1G07540	0
AT1G07550	16
AT1G07560	72
AT1G07570	1163
AT1G07580	0
AT1G07590	13622
AT1G07600	0
AT1G07610	2427
AT1G07615	172
AT1G07620	70
AT1G07630	825
AT1G07640	750
AT1G07645	3
AT1G07650	2211
AT1G07660	218
AT1G07670	1234
AT1G07680	1
AT1G07690	56
AT1G07700	650
AT1G07702	0
AT1G07705	462
AT1G07710	5
AT1G07720	2037
AT1G07725	0
AT1G07728	500
AT1G07730	0
AT1G07740	100
AT1G07745	179
AT1G07747	0
AT1G07750	1164
AT1G07760	0
AT1G07770	2827
AT1G07780	130
AT1G07790	455
AT1G07795	2
AT1G07810	1245
AT1G07820	708
AT1G07830	222
AT1G07840	279
AT1G07850	2
AT1G07860	0
AT1G07870	307
AT1G07880	20
AT1G07885	1
AT1G07890	16756
AT1G07900	2
AT1G07901	0
AT1G07910	445
AT1G07920	5701
AT1G07930	3670
AT1G07940	3049
AT1G07950	228
AT1G07960	544
AT1G07970	220
AT1G07980	311
AT1G07985	565
AT1G07990	1974
AT1G08000	267
AT1G08005	0
AT1G08010	703
AT1G08030	730
AT1G08032	0
AT1G08035	5
AT1G08040	329
AT1G08050	370
AT1G08060	862
AT1G08065	0
AT1G08070	25
AT1G08080	0
AT1G08090	6
AT1G08100	0
AT1G08110	1505
AT1G08115	176
AT1G08120	2
AT1G08125	374
AT1G08130	508
AT1G08135	0
AT1G08140	0
AT1G08150	0
AT1G08160	525
AT1G08165	9
AT1G08170	3
AT1G08180	99
AT1G08190	3185
AT1G08200	6266
AT1G08210	431
AT1G08220	60
AT1G08230	709
AT1G08240	0
AT1G08250	451
AT1G08260	558
AT1G08270	28
AT1G08280	182
AT1G08290	0
AT1G08300	66
AT1G08310	62
AT1G08315	278
AT1G08320	598
AT1G08340	111
AT1G08350	247
AT1G08360	1924
AT1G08370	1135
AT1G08380	10991
AT1G08390	69
AT1G08400	121
AT1G08410	269
AT1G08420	2668
AT1G08430	32
AT1G08440	0
AT1G08450	985
AT1G08460	599
AT1G08465	191
AT1G08470	269
AT1G08480	1094
AT1G08490	851
AT1G08500	605
AT1G08510	5049
AT1G08520	4583
AT1G08530	153
AT1G08540	1977
AT1G08550	841
AT1G08560	277
AT1G08570	3907
AT1G08580	316
AT1G08590	535
AT1G08592	76
AT1G08600	1140
AT1G08610	96
AT1G08620	1438
AT1G08630	284
AT1G08640	847
AT1G08650	955
AT1G08660	874
AT1G08670	137
AT1G08680	1626
AT1G08695	0
AT1G08700	841
AT1G08710	217
AT1G08720	627
AT1G08730	26
AT1G08750	220
AT1G08760	925
AT1G08770	439
AT1G08780	325
AT1G08790	0
AT1G08800	1188
AT1G08810	240
AT1G08820	970
AT1G08830	4758
AT1G08840	140
AT1G08845	56
AT1G08860	10
AT1G08870	0
AT1G08880	586
AT1G08890	934
AT1G08900	606
AT1G08910	1157
AT1G08920	1348
AT1G08930	2799
AT1G08940	230
AT1G08950	0
AT1G08960	347
AT1G08970	966
AT1G08980	993
AT1G08985	0
AT1G08990	203
AT1G09000	110
AT1G09010	1862
AT1G09020	1729
AT1G09026	0
AT1G09030	0
AT1G09040	81
AT1G09050	73
AT1G09060	1150
AT1G09070	4280
AT1G09080	8
AT1G09090	229
AT1G09100	410
AT1G09110	0
AT1G09130	1712
AT1G09140	3163
AT1G09150	452
AT1G09155	21
AT1G09157	0
AT1G09160	680
AT1G09170	16
AT1G09176	1
AT1G09180	12
AT1G09190	49
AT1G09195	278
AT1G09200	523
AT1G09210	2217
AT1G09220	16
AT1G09230	603
AT1G09240	206
AT1G09245	0
AT1G09250	1534
AT1G09260	0
AT1G09270	1959
AT1G09280	905
AT1G09290	175
AT1G09300	55
AT1G09310	22963
AT1G09320	165
AT1G09330	711
AT1G09340	6618
AT1G09350	398
AT1G09360	0
AT1G09370	0
AT1G09380	43
AT1G09390	814
AT1G09400	5
AT1G09410	45
AT1G09415	331
AT1G09420	570
AT1G09421	10
AT1G09430	2007
AT1G09440	84
AT1G09450	36
AT1G09460	795
AT1G09470	28
AT1G09480	77
AT1G09483	0
AT1G09490	289
AT1G09500	4
AT1G09510	0
AT1G09520	270
AT1G09530	932
AT1G09540	157
AT1G09550	0
AT1G09560	3556
AT1G09570	13082
AT1G09575	171
AT1G09580	121
AT1G09590	1445
AT1G09600	29
AT1G09610	26
AT1G09620	3258
AT1G09625	0
AT1G09630	348
AT1G09640	5300
AT1G09645	351
AT1G09650	18
AT1G09660	720
AT1G09665	0
AT1G09680	16
AT1G09690	2444
AT1G09700	109
AT1G09710	283
AT1G09720	0
AT1G09730	1083
AT1G09740	1456
AT1G09750	3428
AT1G09760	585
AT1G09770	4300
AT1G09780	2532
AT1G09790	0
AT1G09794	58
AT1G09795	505
AT1G09800	59
AT1G09810	189
AT1G09812	50
AT1G09815	237
AT1G09820	129
AT1G09830	492
AT1G09840	1151
AT1G09850	298
AT1G09860	3
AT1G09870	780
AT1G09880	9
AT1G09890	48
AT1G09900	340
AT1G09910	486
AT1G09920	827
AT1G09930	2
AT1G09932	47
AT1G09935	1
AT1G09940	856
AT1G09950	70
AT1G09960	290
AT1G09970	4042
AT1G09980	1010
AT1G09995	68
AT1G10000	2
AT1G10010	1
AT1G10020	591
AT1G10030	203
AT1G10040	111
AT1G10050	415
AT1G10060	82
AT1G10070	1764
AT1G10090	810
AT1G10095	99
AT1G10100	0
AT1G10110	11
AT1G10120	1308
AT1G10130	1435
AT1G10140	480
AT1G10150	479
AT1G10155	6
AT1G10170	3596
AT1G10180	578
AT1G10190	0
AT1G10200	1898
AT1G10210	271
AT1G10220	13
AT1G10230	119
AT1G10240	209
AT1G10250	0
AT1G10270	234
AT1G10280	147
AT1G10290	2368
AT1G10300	18
AT1G10310	213
AT1G10320	513
AT1G10330	41
AT1G10340	110
AT1G10350	277
AT1G10360	632
AT1G10370	409
AT1G10380	519
AT1G10385	2
AT1G10390	3240
AT1G10400	114
AT1G10410	1327
AT1G10417	50
AT1G10430	823
AT1G10440	0
AT1G10450	1007
AT1G10455	0
AT1G10460	14
AT1G10470	1452
AT1G10480	160
AT1G10490	151
AT1G10500	608
AT1G10510	936
AT1G10520	44
AT1G10522	307
AT1G10530	34
AT1G10540	6
AT1G10550	296
AT1G10560	143
AT1G10570	605
AT1G10580	764
AT1G10585	0
AT1G10586	0
AT1G10588	0
AT1G10590	1795
AT1G10600	241
AT1G10610	210
AT1G10620	0
AT1G10630	1568
AT1G10640	627
AT1G10650	1044
AT1G10652	0
AT1G10657	61
AT1G10660	1692
AT1G10670	4792
AT1G10680	0
AT1G10682	2883
AT1G10690	108
AT1G10700	300
AT1G10710	2
AT1G10717	0
AT1G10720	719
AT1G10730	222
AT1G10740	2935
AT1G10745	0
AT1G10747	0
AT1G10750	73
AT1G10760	1959
AT1G10770	0
AT1G10780	70
AT1G10790	9
AT1G10800	16
AT1G10810	18
AT1G10820	575
AT1G10830	338
AT1G10840	2547
AT1G10850	1281
AT1G10865	323
AT1G10870	780
AT1G10880	0
AT1G10890	1733
AT1G10900	565
AT1G10910	1171
AT1G10920	78
AT1G10930	471
AT1G10940	2324
AT1G10950	3511
AT1G10960	11377
AT1G10970	76
AT1G10980	2
AT1G10990	107
AT1G11000	503
AT1G11010	0
AT1G11020	381
AT1G11030	0
AT1G11040	0
AT1G11050	319
AT1G11060	508
AT1G11070	17
AT1G11080	79
AT1G11090	149
AT1G11100	107
AT1G11110	0
AT1G11112	2
AT1G11120	237
AT1G11125	22
AT1G11130	150
AT1G11145	0
AT1G11160	18
AT1G11170	85
AT1G11175	339
AT1G11180	372
AT1G11185	8
AT1G11190	106
AT1G11200	273
AT1G11210	59
AT1G11220	31
AT1G11230	0
AT1G11240	381
AT1G11250	0
AT1G11260	3176
AT1G11270	113
AT1G11280	687
AT1G11290	91
AT1G11300	243
AT1G11310	2272
AT1G11320	77
AT1G11330	78
AT1G11340	22
AT1G11350	298
AT1G11360	981
AT1G11362	1
AT1G11370	0
AT1G11380	426
AT1G11390	463
AT1G11400	635
AT1G11410	385
AT1G11420	38
AT1G11430	1455
AT1G11440	258
AT1G11450	118
AT1G11460	6
AT1G11470	0
AT1G11475	161
AT1G11480	2393
AT1G11490	5
AT1G11500	3
AT1G11510	0
AT1G11520	0
AT1G11530	392
AT1G11540	65
AT1G11545	2294
AT1G11550	0
AT1G11560	1
AT1G11570	11
AT1G11572	1
AT1G11580	1818
AT1G11590	0
AT1G11592	405
AT1G11593	0
AT1G11600	1126
AT1G11608	0
AT1G11610	0
AT1G11620	0
AT1G11630	105
AT1G11640	0
AT1G11650	5430
AT1G11655	0
AT1G11660	954
AT1G11670	832
AT1G11680	2333
AT1G11684	0
AT1G11690	0
AT1G11700	395
AT1G11710	79
AT1G11720	1191
AT1G11730	15
AT1G11735	23
AT1G11740	245
AT1G11750	1125
AT1G11755	149
AT1G11760	182
AT1G11765	0
AT1G11770	0
AT1G11780	214
AT1G11785	5
AT1G11790	258
AT1G11800	112
AT1G11810	0
AT1G11820	1886
AT1G11840	1776
AT1G11850	130
AT1G11860	13959
AT1G11870	579
AT1G11880	129
AT1G11890	780
AT1G11900	45
AT1G11905	275
AT1G11910	13612
AT1G11915	24
AT1G11920	0
AT1G11925	0
AT1G11930	966
AT1G11940	112
AT1G11950	248
AT1G11960	361
AT1G11970	0
AT1G11980	1
AT1G11990	0
AT1G12000	1528
AT1G12010	242
AT1G12013	1
AT1G12015	4
AT1G12020	153
AT1G12030	0
AT1G12040	26
AT1G12050	493
AT1G12060	22
AT1G12064	16
AT1G12070	73
AT1G12080	39696
AT1G12090	23399
AT1G12100	3
AT1G12110	7619
AT1G12120	1245
AT1G12130	20
AT1G12140	562
AT1G12150	1
AT1G12160	142
AT1G12170	0
AT1G12180	0
AT1G12190	0
AT1G12200	327
AT1G12210	40
AT1G12211	0
AT1G12220	192
AT1G12230	2309
AT1G12240	2520
AT1G12244	72
AT1G12250	393
AT1G12260	154
AT1G12270	1123
AT1G12280	116
AT1G12290	170
AT1G12294	0
AT1G12300	104
AT1G12310	1952
AT1G12320	216
AT1G12330	712
AT1G12340	0
AT1G12350	383
AT1G12360	2078
AT1G12370	63
AT1G12380	40
AT1G12390	218
AT1G12400	117
AT1G12410	1803
AT1G12411	0
AT1G12420	231
AT1G12423	0
AT1G12430	417
AT1G12440	3102
AT1G12450	204
AT1G12451	0
AT1G12460	405
AT1G12470	1130
AT1G12480	12
AT1G12490	3
AT1G12500	3245
AT1G12510	1
AT1G12520	2273
AT1G12530	276
AT1G12540	0
AT1G12550	36
AT1G12560	2
AT1G12570	1
AT1G12580	2015
AT1G12590	0
AT1G12600	20
AT1G12610	1
AT1G12620	173
AT1G12630	1
AT1G12640	806
AT1G12650	415
AT1G12660	0
AT1G12663	0
AT1G12665	0
AT1G12672	0
AT1G12680	517
AT1G12700	135
AT1G12710	154
AT1G12730	122
AT1G12740	109
AT1G12750	305
AT1G12760	1876
AT1G12770	1003
AT1G12775	53
AT1G12780	2754
AT1G12790	168
AT1G12800	3456
AT1G12805	0
AT1G12810	769
AT1G12820	1938
AT1G12830	219
AT1G12840	2297
AT1G12845	115
AT1G12850	945
AT1G12855	2
AT1G12860	785
AT1G12870	0
AT1G12880	184
AT1G12890	0
AT1G12900	9569
AT1G12910	611
AT1G12920	1689
AT1G12930	696
AT1G12938	0
AT1G12940	1
AT1G12950	5
AT1G12960	0
AT1G12970	245
AT1G12980	5
AT1G12990	600
AT1G13000	529
AT1G13010	0
AT1G13020	1019
AT1G13030	105
AT1G13040	36
AT1G13050	61
AT1G13060	1966
AT1G13080	3329
AT1G13090	439
AT1G13100	250
AT1G13110	1341
AT1G13120	458
AT1G13130	15
AT1G13140	0
AT1G13150	0
AT1G13160	586
AT1G13170	693
AT1G13180	162
AT1G13190	621
AT1G13195	228
AT1G13200	0
AT1G13210	1124
AT1G13220	471
AT1G13230	8
AT1G13240	0
AT1G13245	769
AT1G13250	258
AT1G13260	1235
AT1G13270	251
AT1G13280	585
AT1G13290	0
AT1G13300	219
AT1G13310	1
AT1G13320	1473
AT1G13330	24
AT1G13340	37
AT1G13350	944
AT1G13360	1302
AT1G13370	3
AT1G13380	363
AT1G13390	459
AT1G13400	15
AT1G13410	20
AT1G13420	163
AT1G13430	317
AT1G13440	19825
AT1G13448	16
AT1G13450	803
AT1G13460	498
AT1G13470	0
AT1G13480	16
AT1G13485	0
AT1G13490	5
AT1G13500	4
AT1G13510	17
AT1G13520	106
AT1G13530	75
AT1G13540	11
AT1G13550	17
AT1G13560	1137
AT1G13570	439
AT1G13580	164
AT1G13590	95
AT1G13600	92
AT1G13605	0
AT1G13607	0
AT1G13608	0
AT1G13609	0
AT1G13610	4
AT1G13620	0
AT1G13630	78
AT1G13635	50
AT1G13640	2659
AT1G13650	15
AT1G13670	209
AT1G13680	1
AT1G13690	267
AT1G13700	115
AT1G13710	308
AT1G13720	0
AT1G13730	524
AT1G13740	512
AT1G13750	96
AT1G13755	0
AT1G13760	0
AT1G13770	275
AT1G13780	177
AT1G13790	46
AT1G13800	17
AT1G13810	49
AT1G13820	453
AT1G13830	48
AT1G13840	0
AT1G13850	0
AT1G13860	320
AT1G13870	277
AT1G13880	855
AT1G13890	0
AT1G13900	609
AT1G13910	110
AT1G13920	91
AT1G13930	2330
AT1G13940	669
AT1G13950	166
AT1G13960	927
AT1G13970	76
AT1G13980	1507
AT1G13990	619
AT1G14000	1685
AT1G14010	368
AT1G14020	499
AT1G14030	454
AT1G14040	134
AT1G14048	0
AT1G14060	59
AT1G14070	37
AT1G14071	0
AT1G14080	87
AT1G14100	0
AT1G14110	0
AT1G14120	567
AT1G14130	222
AT1G14140	248
AT1G14150	380
AT1G14160	105
AT1G14170	281
AT1G14180	97
AT1G14185	51
AT1G14190	28
AT1G14200	425
AT1G14205	39
AT1G14210	807
AT1G14220	7
AT1G14225	0
AT1G14230	587
AT1G14240	125
AT1G14250	0
AT1G14260	11
AT1G14270	824
AT1G14280	815
AT1G14290	1324
AT1G14300	108
AT1G14310	102
AT1G14315	0
AT1G14320	6696
AT1G14330	634
AT1G14340	211
AT1G14345	2340
AT1G14350	745
AT1G14360	149
AT1G14370	359
AT1G14380	723
AT1G14390	117
AT1G14400	4819
AT1G14410	196
AT1G14420	0
AT1G14430	622
AT1G14440	373
AT1G14450	337
AT1G14455	0
AT1G14460	651
