Geneid	/ufrc/jkim6/share/braskey/data/PRJNA549285/TopHat/alignments/SRR9313223.sam
AT1G02145	284
AT1G02150	1438
AT1G02160	228
AT1G02170	531
AT1G02180	105
AT1G02190	17
AT1G02205	4325
AT1G02210	0
AT1G02220	411
AT1G02230	18
AT1G02250	0
AT1G02260	265
AT1G02270	212
AT1G02280	1863
AT1G02290	137
AT1G02300	164
AT1G02305	2013
AT1G02310	6
AT1G02320	0
AT1G02330	375
AT1G02335	352
AT1G02340	909
AT1G02350	11
AT1G02360	518
AT1G02370	36
AT1G02380	20
AT1G02390	41
AT1G02391	0
AT1G02400	256
AT1G02405	6
AT1G02410	385
AT1G02420	63
AT1G02430	10
AT1G02440	0
AT1G02450	4
AT1G02460	64
AT1G02470	24
AT1G02475	446
AT1G02480	0
AT1G02490	0
AT1G02500	7232
AT1G02510	0
AT1G02520	360
AT1G02530	2
AT1G02540	0
AT1G02550	0
AT1G02560	1760
AT1G02570	0
AT1G02575	0
AT1G02580	14
AT1G02590	0
AT1G02600	0
AT1G02610	45
AT1G02620	0
AT1G02630	1
AT1G02640	931
AT1G02650	4
AT1G02660	237
AT1G02670	29
AT1G02680	180
AT1G02690	266
AT1G02700	55
AT1G02710	0
AT1G02720	168
AT1G02730	427
AT1G02740	113
AT1G02750	213
AT1G02760	0
AT1G02770	37
AT1G02780	6344
AT1G02790	0
AT1G02800	147
AT1G02810	184
AT1G02813	0
AT1G02816	455
AT1G02820	12
AT1G02830	0
AT1G02840	3327
AT1G02850	1546
AT1G02860	431
AT1G02870	141
AT1G02880	737
AT1G02890	2299
AT1G02900	413
AT1G02910	657
AT1G02920	517
AT1G02930	186
AT1G02940	0
AT1G02950	221
AT1G02952	0
AT1G02960	224
AT1G02965	0
AT1G02970	37
AT1G02980	0
AT1G02990	394
AT1G03000	479
AT1G03010	25
AT1G03020	0
AT1G03022	0
AT1G03030	228
AT1G03040	718
AT1G03050	0
AT1G03055	19
AT1G03060	1419
AT1G03070	48
AT1G03080	2716
AT1G03090	2141
AT1G03100	34
AT1G03103	0
AT1G03106	87
AT1G03110	143
AT1G03120	23
AT1G03130	6565
AT1G03140	888
AT1G03150	183
AT1G03160	976
AT1G03170	107
AT1G03180	54
AT1G03190	239
AT1G03200	54
AT1G03210	284
AT1G03220	5982
AT1G03230	859
AT1G03240	2
AT1G03250	278
AT1G03260	156
AT1G03270	20
AT1G03280	912
AT1G03290	411
AT1G03300	65
AT1G03310	394
AT1G03320	51
AT1G03330	357
AT1G03340	45
AT1G03350	1199
AT1G03360	63
AT1G03365	379
AT1G03370	587
AT1G03380	1153
AT1G03390	0
AT1G03400	83
AT1G03410	283
AT1G03430	301
AT1G03440	236
AT1G03445	57
AT1G03457	385
AT1G03470	227
AT1G03475	2359
AT1G03490	0
AT1G03495	1
AT1G03502	17
AT1G03506	9
AT1G03510	35
AT1G03515	0
AT1G03520	227
AT1G03530	247
AT1G03540	21
AT1G03545	26
AT1G03550	426
AT1G03560	250
AT1G03570	0
AT1G03590	1199
AT1G03600	4942
AT1G03610	429
AT1G03620	31
AT1G03630	1362
AT1G03640	0
AT1G03650	10
AT1G03660	12
AT1G03670	0
AT1G03680	1322
AT1G03687	191
AT1G03700	2
AT1G03710	2
AT1G03720	0
AT1G03730	115
AT1G03740	517
AT1G03743	0
AT1G03746	0
AT1G03750	108
AT1G03760	49
AT1G03770	119
AT1G03780	142
AT1G03790	622
AT1G03800	8
AT1G03810	0
AT1G03820	42
AT1G03830	126
AT1G03840	33
AT1G03850	421
AT1G03860	416
AT1G03870	12699
AT1G03880	10
AT1G03890	0
AT1G03900	2135
AT1G03905	166
AT1G03910	1218
AT1G03920	173
AT1G03930	896
AT1G03935	30
AT1G03940	1
AT1G03950	169
AT1G03960	131
AT1G03970	168
AT1G03980	1
AT1G03982	0
AT1G03990	1
AT1G04000	444
AT1G04010	197
AT1G04020	152
AT1G04030	153
AT1G04040	2386
AT1G04050	74
AT1G04070	76
AT1G04080	1817
AT1G04090	30
AT1G04100	72
AT1G04110	33
AT1G04120	2046
AT1G04130	142
AT1G04140	1989
AT1G04150	9
AT1G04160	189
AT1G04170	1413
AT1G04171	0
AT1G04180	7
AT1G04190	372
AT1G04200	418
AT1G04210	1024
AT1G04220	2158
AT1G04230	145
AT1G04240	1071
AT1G04250	3790
AT1G04260	260
AT1G04270	2990
AT1G04280	813
AT1G04290	169
AT1G04295	20
AT1G04300	2169
AT1G04310	211
AT1G04320	0
AT1G04330	5
AT1G04340	207
AT1G04350	156
AT1G04360	48
AT1G04370	1
AT1G04380	0
AT1G04390	187
AT1G04400	2556
AT1G04410	8597
AT1G04420	926
AT1G04425	21
AT1G04430	2260
AT1G04440	1480
AT1G04445	4
AT1G04450	0
AT1G04470	2
AT1G04480	1414
AT1G04490	7
AT1G04500	5
AT1G04501	0
AT1G04510	716
AT1G04520	245
AT1G04530	1386
AT1G04540	2
AT1G04550	641
AT1G04555	46
AT1G04560	46
AT1G04570	24
AT1G04580	3
AT1G04590	231
AT1G04600	6
AT1G04610	61
AT1G04620	403
AT1G04625	0
AT1G04630	397
AT1G04635	11
AT1G04640	261
AT1G04645	0
AT1G04650	34
AT1G04660	7
AT1G04670	0
AT1G04680	1863
AT1G04684	0
AT1G04690	877
AT1G04700	25
AT1G04710	265
AT1G04720	0
AT1G04730	111
AT1G04750	1126
AT1G04760	22
AT1G04770	450
AT1G04778	24
AT1G04780	834
AT1G04790	337
AT1G04800	1486
AT1G04810	1133
AT1G04820	11410
AT1G04830	364
AT1G04840	11
AT1G04850	1557
AT1G04860	685
AT1G04870	301
AT1G04880	7
AT1G04890	0
AT1G04900	81
AT1G04910	560
AT1G04920	47
AT1G04930	84
AT1G04940	287
AT1G04945	51
AT1G04950	356
AT1G04960	460
AT1G04970	676
AT1G04980	129
AT1G04985	395
AT1G04990	581
AT1G05000	134
AT1G05010	1238
AT1G05020	7
AT1G05030	208
AT1G05040	0
AT1G05055	150
AT1G05060	217
AT1G05065	7
AT1G05070	345
AT1G05080	0
AT1G05085	0
AT1G05090	5
AT1G05100	93
AT1G05120	589
AT1G05136	0
AT1G05140	1036
AT1G05150	1104
AT1G05160	170
AT1G05170	384
AT1G05180	426
AT1G05190	3779
AT1G05200	195
AT1G05205	243
AT1G05210	59
AT1G05220	16
AT1G05230	683
AT1G05240	0
AT1G05250	0
AT1G05260	3330
AT1G05270	737
AT1G05280	23
AT1G05290	0
AT1G05291	0
AT1G05300	31
AT1G05310	81
AT1G05320	663
AT1G05330	3
AT1G05340	832
AT1G05350	424
AT1G05360	399
AT1G05370	15
AT1G05380	932
AT1G05385	191
AT1G05390	0
AT1G05400	29
AT1G05410	194
AT1G05420	93
AT1G05430	325
AT1G05440	17
AT1G05450	2
AT1G05460	130
AT1G05470	241
AT1G05490	81
AT1G05500	674
AT1G05510	9
AT1G05520	907
AT1G05530	10
AT1G05540	12
AT1G05550	4
AT1G05560	1866
AT1G05562	349
AT1G05570	2127
AT1G05575	19
AT1G05577	8
AT1G05580	0
AT1G05590	473
AT1G05600	133
AT1G05610	9
AT1G05615	0
AT1G05620	432
AT1G05630	194
AT1G05640	125
AT1G05650	21
AT1G05660	47
AT1G05670	113
AT1G05675	39
AT1G05680	1109
AT1G05690	48
AT1G05700	92
AT1G05710	107
AT1G05720	258
AT1G05730	2
AT1G05740	0
AT1G05750	63
AT1G05760	100
AT1G05770	10
AT1G05780	109
AT1G05785	149
AT1G05790	638
AT1G05800	0
AT1G05805	343
AT1G05810	282
AT1G05820	50
AT1G05830	1011
AT1G05835	327
AT1G05840	417
AT1G05850	10962
AT1G05860	153
AT1G05870	2311
AT1G05880	7
AT1G05890	2125
AT1G05894	8
AT1G05900	330
AT1G05910	543
AT1G05920	0
AT1G05925	0
AT1G05930	0
AT1G05940	658
AT1G05950	74
AT1G05960	2128
AT1G05970	66
AT1G05980	0
AT1G05990	0
AT1G06000	4242
AT1G06002	179
AT1G06010	122
AT1G06020	8
AT1G06030	1
AT1G06040	8179
AT1G06050	164
AT1G06060	483
AT1G06070	366
AT1G06080	122
AT1G06090	112
AT1G06100	0
AT1G06110	799
AT1G06120	26
AT1G06130	389
AT1G06135	1
AT1G06137	0
AT1G06140	7
AT1G06148	2
AT1G06149	0
AT1G06150	40
AT1G06160	3
AT1G06170	4
AT1G06180	895
AT1G06190	1080
AT1G06200	554
AT1G06210	478
AT1G06220	900
AT1G06225	4
AT1G06230	1319
AT1G06240	295
AT1G06250	1
AT1G06260	0
AT1G06265	146
AT1G06270	37
AT1G06280	0
AT1G06290	1095
AT1G06310	3
AT1G06320	4
AT1G06330	8
AT1G06340	2
AT1G06350	106
AT1G06360	1999
AT1G06380	113
AT1G06390	1197
AT1G06400	972
AT1G06410	3343
AT1G06420	28
AT1G06430	4653
AT1G06440	8
AT1G06450	107
AT1G06460	153
AT1G06470	316
AT1G06475	46
AT1G06480	0
AT1G06490	119
AT1G06500	104
AT1G06510	154
AT1G06515	231
AT1G06520	14
AT1G06530	1014
AT1G06540	12
AT1G06550	986
AT1G06560	146
AT1G06570	2574
AT1G06580	36
AT1G06590	151
AT1G06610	0
AT1G06620	304
AT1G06630	240
AT1G06640	1447
AT1G06645	60
AT1G06650	470
AT1G06660	27
AT1G06670	1163
AT1G06680	11899
AT1G06690	1666
AT1G06700	1882
AT1G06710	34
AT1G06720	335
AT1G06730	333
AT1G06750	21
AT1G06760	1692
AT1G06770	108
AT1G06780	326
AT1G06790	109
AT1G06800	337
AT1G06810	3
AT1G06820	535
AT1G06830	17
AT1G06840	593
AT1G06850	464
AT1G06860	0
AT1G06870	561
AT1G06880	0
AT1G06890	1254
AT1G06900	948
AT1G06910	77
AT1G06920	1
AT1G06923	0
AT1G06925	8
AT1G06930	28
AT1G06950	3123
AT1G06960	152
AT1G06970	1
AT1G06980	639
AT1G06990	0
AT1G07000	372
AT1G07010	1583
AT1G07020	116
AT1G07025	0
AT1G07030	560
AT1G07040	569
AT1G07050	122
AT1G07051	0
AT1G07060	2
AT1G07070	106
AT1G07080	1858
AT1G07090	250
AT1G07100	0
AT1G07110	2334
AT1G07119	24
AT1G07120	4
AT1G07128	126
AT1G07130	68
AT1G07135	170
AT1G07140	3288
AT1G07150	1847
AT1G07160	29
AT1G07170	176
AT1G07175	3
AT1G07180	187
AT1G07190	0
AT1G07200	805
AT1G07210	226
AT1G07220	170
AT1G07230	450
AT1G07240	549
AT1G07250	1218
AT1G07260	189
AT1G07270	15
AT1G07280	87
AT1G07290	37
AT1G07300	53
AT1G07310	1137
AT1G07320	4695
AT1G07330	3
AT1G07340	0
AT1G07350	1455
AT1G07360	1038
AT1G07370	165
AT1G07380	233
AT1G07390	45
AT1G07400	299
AT1G07410	30
AT1G07420	814
AT1G07430	52
AT1G07440	144
AT1G07450	2
AT1G07460	0
AT1G07470	424
AT1G07473	0
AT1G07476	0
AT1G07480	507
AT1G07485	9
AT1G07490	12
AT1G07500	5
AT1G07510	1615
AT1G07520	243
AT1G07530	765
AT1G07540	9
AT1G07550	21
AT1G07560	56
AT1G07570	741
AT1G07580	0
AT1G07590	7694
AT1G07600	0
AT1G07610	1337
AT1G07615	99
AT1G07620	44
AT1G07630	437
AT1G07640	693
AT1G07645	12
AT1G07650	1429
AT1G07660	192
AT1G07670	973
AT1G07680	0
AT1G07690	36
AT1G07700	452
AT1G07702	0
AT1G07705	331
AT1G07710	6
AT1G07720	1461
AT1G07725	3
AT1G07728	423
AT1G07730	0
AT1G07740	76
AT1G07745	106
AT1G07747	0
AT1G07750	850
AT1G07760	0
AT1G07770	2425
AT1G07780	80
AT1G07790	536
AT1G07795	1
AT1G07810	868
AT1G07820	583
AT1G07830	191
AT1G07840	196
AT1G07850	2
AT1G07860	0
AT1G07870	240
AT1G07880	16
AT1G07885	0
AT1G07890	14789
AT1G07900	0
AT1G07901	1
AT1G07910	299
AT1G07920	4930
AT1G07930	3110
AT1G07940	2549
AT1G07950	175
AT1G07960	431
AT1G07970	158
AT1G07980	345
AT1G07985	1038
AT1G07990	1330
AT1G08000	255
AT1G08005	5
AT1G08010	688
AT1G08030	463
AT1G08032	0
AT1G08035	3
AT1G08040	279
AT1G08050	266
AT1G08060	492
AT1G08065	0
AT1G08070	28
AT1G08080	1
AT1G08090	7
AT1G08100	0
AT1G08110	1007
AT1G08115	39
AT1G08120	0
AT1G08125	262
AT1G08130	452
AT1G08135	0
AT1G08140	0
AT1G08150	0
AT1G08160	588
AT1G08165	4
AT1G08170	3
AT1G08180	112
AT1G08190	2977
AT1G08200	5011
AT1G08210	332
AT1G08220	44
AT1G08230	532
AT1G08240	0
AT1G08250	372
AT1G08260	395
AT1G08270	27
AT1G08280	142
AT1G08290	2
AT1G08300	35
AT1G08310	43
AT1G08315	172
AT1G08320	328
AT1G08340	103
AT1G08350	199
AT1G08360	1646
AT1G08370	832
AT1G08380	8731
AT1G08390	58
AT1G08400	81
AT1G08410	210
AT1G08420	1706
AT1G08430	12
AT1G08440	0
AT1G08450	742
AT1G08460	400
AT1G08465	109
AT1G08470	244
AT1G08480	875
AT1G08490	631
AT1G08500	308
AT1G08510	3987
AT1G08520	3740
AT1G08530	119
AT1G08540	1547
AT1G08550	519
AT1G08560	256
AT1G08570	2635
AT1G08580	298
AT1G08590	317
AT1G08592	46
AT1G08600	766
AT1G08610	63
AT1G08620	960
AT1G08630	236
AT1G08640	761
AT1G08650	782
AT1G08660	563
AT1G08670	94
AT1G08680	1205
AT1G08695	0
AT1G08700	630
AT1G08710	141
AT1G08720	376
AT1G08730	12
AT1G08750	156
AT1G08760	728
AT1G08770	334
AT1G08780	248
AT1G08790	1
AT1G08800	875
AT1G08810	146
AT1G08820	782
AT1G08830	3665
AT1G08840	79
AT1G08845	31
AT1G08860	6
AT1G08870	0
AT1G08880	459
AT1G08890	433
AT1G08900	354
AT1G08910	746
AT1G08920	820
AT1G08930	1592
AT1G08940	192
AT1G08950	0
AT1G08960	255
AT1G08970	713
AT1G08980	540
AT1G08985	0
AT1G08990	162
AT1G09000	111
AT1G09010	1055
AT1G09020	1343
AT1G09026	0
AT1G09030	0
AT1G09040	57
AT1G09050	51
AT1G09060	768
AT1G09070	2747
AT1G09080	0
AT1G09090	164
AT1G09100	297
AT1G09110	0
AT1G09130	1146
AT1G09140	2848
AT1G09150	359
AT1G09155	21
AT1G09157	0
AT1G09160	604
AT1G09170	9
AT1G09176	1
AT1G09180	7
AT1G09190	55
AT1G09195	205
AT1G09200	518
AT1G09210	1793
AT1G09220	9
AT1G09230	344
AT1G09240	175
AT1G09245	0
AT1G09250	1668
AT1G09260	0
AT1G09270	1634
AT1G09280	532
AT1G09290	123
AT1G09300	60
AT1G09310	19038
AT1G09320	123
AT1G09330	549
AT1G09340	4600
AT1G09350	161
AT1G09360	0
AT1G09370	1
AT1G09380	18
AT1G09390	497
AT1G09400	5
AT1G09410	19
AT1G09415	205
AT1G09420	332
AT1G09421	2
AT1G09430	1324
AT1G09440	63
AT1G09450	30
AT1G09460	586
AT1G09470	27
AT1G09480	48
AT1G09483	0
AT1G09490	241
AT1G09500	11
AT1G09510	0
AT1G09520	248
AT1G09530	733
AT1G09540	259
AT1G09550	0
AT1G09560	2760
AT1G09570	7687
AT1G09575	105
AT1G09580	96
AT1G09590	1455
AT1G09600	21
AT1G09610	17
AT1G09620	2033
AT1G09625	0
AT1G09630	239
AT1G09640	3926
AT1G09645	248
AT1G09650	2
AT1G09660	637
AT1G09665	0
AT1G09680	11
AT1G09690	2309
AT1G09700	106
AT1G09710	163
AT1G09720	0
AT1G09730	792
AT1G09740	1161
AT1G09750	2724
AT1G09760	533
AT1G09770	2550
AT1G09780	1962
AT1G09790	0
AT1G09794	46
AT1G09795	400
AT1G09800	46
AT1G09810	170
AT1G09812	22
AT1G09815	177
AT1G09820	66
AT1G09830	362
AT1G09840	817
AT1G09850	432
AT1G09860	1
AT1G09870	516
AT1G09880	8
AT1G09890	46
AT1G09900	306
AT1G09910	266
AT1G09920	637
AT1G09930	0
AT1G09932	33
AT1G09935	0
AT1G09940	513
AT1G09950	52
AT1G09960	218
AT1G09970	2538
AT1G09980	672
AT1G09995	57
AT1G10000	3
AT1G10010	0
AT1G10020	470
AT1G10030	204
AT1G10040	67
AT1G10050	342
AT1G10060	54
AT1G10070	701
AT1G10090	644
AT1G10095	68
AT1G10100	0
AT1G10110	4
AT1G10120	881
AT1G10130	1029
AT1G10140	248
AT1G10150	295
AT1G10155	2
AT1G10170	2844
AT1G10180	358
AT1G10190	0
AT1G10200	1301
AT1G10210	158
AT1G10220	9
AT1G10230	67
AT1G10240	145
AT1G10250	0
AT1G10270	136
AT1G10280	121
AT1G10290	1600
AT1G10300	10
AT1G10310	181
AT1G10320	347
AT1G10330	23
AT1G10340	98
AT1G10350	214
AT1G10360	485
AT1G10370	1642
AT1G10380	410
AT1G10385	0
AT1G10390	2135
AT1G10400	61
AT1G10410	879
AT1G10417	42
AT1G10430	563
AT1G10440	0
AT1G10450	503
AT1G10455	0
AT1G10460	17
AT1G10470	1214
AT1G10480	78
AT1G10490	124
AT1G10500	566
AT1G10510	775
AT1G10520	26
AT1G10522	180
AT1G10530	21
AT1G10540	7
AT1G10550	104
AT1G10560	60
AT1G10570	348
AT1G10580	567
AT1G10585	0
AT1G10586	0
AT1G10588	0
AT1G10590	1287
AT1G10600	202
AT1G10610	131
AT1G10620	0
AT1G10630	1244
AT1G10640	422
AT1G10650	777
AT1G10652	0
AT1G10657	126
AT1G10660	1149
AT1G10670	3927
AT1G10680	0
AT1G10682	1942
AT1G10690	80
AT1G10700	199
AT1G10710	1
AT1G10717	0
AT1G10720	527
AT1G10730	150
AT1G10740	1710
AT1G10745	0
AT1G10747	0
AT1G10750	47
AT1G10760	1664
AT1G10770	1
AT1G10780	73
AT1G10790	7
AT1G10800	23
AT1G10810	3
AT1G10820	412
AT1G10830	294
AT1G10840	1469
AT1G10850	871
AT1G10865	231
AT1G10870	502
AT1G10880	0
AT1G10890	1176
AT1G10900	543
AT1G10910	766
AT1G10920	34
AT1G10930	299
AT1G10940	1615
AT1G10950	2447
AT1G10960	14787
AT1G10970	70
AT1G10980	0
AT1G10990	57
AT1G11000	288
AT1G11010	0
AT1G11020	241
AT1G11030	0
AT1G11040	1
AT1G11050	142
AT1G11060	346
AT1G11070	7
AT1G11080	17
AT1G11090	140
AT1G11100	83
AT1G11110	0
AT1G11112	1
AT1G11120	141
AT1G11125	7
AT1G11130	135
AT1G11145	0
AT1G11160	16
AT1G11170	63
AT1G11175	225
AT1G11180	330
AT1G11185	8
AT1G11190	90
AT1G11200	168
AT1G11210	50
AT1G11220	21
AT1G11230	0
AT1G11240	305
AT1G11250	4
AT1G11260	2309
AT1G11270	66
AT1G11280	399
AT1G11290	41
AT1G11300	180
AT1G11310	1587
AT1G11320	76
AT1G11330	117
AT1G11340	16
AT1G11350	201
AT1G11360	730
AT1G11362	0
AT1G11370	0
AT1G11380	294
AT1G11390	576
AT1G11400	637
AT1G11410	369
AT1G11420	34
AT1G11430	1262
AT1G11440	201
AT1G11450	90
AT1G11460	3
AT1G11470	0
AT1G11475	116
AT1G11480	1602
AT1G11490	3
AT1G11500	6
AT1G11510	0
AT1G11520	0
AT1G11530	208
AT1G11540	25
AT1G11545	1562
AT1G11550	0
AT1G11560	0
AT1G11570	10
AT1G11572	1
AT1G11580	1561
AT1G11590	0
AT1G11592	237
AT1G11593	0
AT1G11600	1328
AT1G11608	0
AT1G11610	0
AT1G11620	0
AT1G11630	103
AT1G11640	0
AT1G11650	3984
AT1G11655	0
AT1G11660	652
AT1G11670	977
AT1G11680	1810
AT1G11684	0
AT1G11690	0
AT1G11700	278
AT1G11710	63
AT1G11720	816
AT1G11730	12
AT1G11735	15
AT1G11740	151
AT1G11750	938
AT1G11755	109
AT1G11760	140
AT1G11765	0
AT1G11770	0
AT1G11780	139
AT1G11785	3
AT1G11790	331
AT1G11800	90
AT1G11810	0
AT1G11820	1444
AT1G11840	1712
AT1G11850	163
AT1G11860	10077
AT1G11870	430
AT1G11880	80
AT1G11890	586
AT1G11900	24
AT1G11905	176
AT1G11910	17577
AT1G11915	27
AT1G11920	0
AT1G11925	0
AT1G11930	887
AT1G11940	79
AT1G11950	139
AT1G11960	227
AT1G11970	0
AT1G11980	0
AT1G11990	0
AT1G12000	1330
AT1G12010	309
AT1G12013	6
AT1G12015	1
AT1G12020	142
AT1G12030	1
AT1G12040	27
AT1G12050	359
AT1G12060	27
AT1G12064	35
AT1G12070	68
AT1G12080	28104
AT1G12090	16949
AT1G12100	11
AT1G12110	5882
AT1G12120	780
AT1G12130	59
AT1G12140	447
AT1G12150	0
AT1G12160	109
AT1G12170	0
AT1G12180	0
AT1G12190	0
AT1G12200	213
AT1G12210	46
AT1G12211	0
AT1G12220	134
AT1G12230	1790
AT1G12240	5096
AT1G12244	103
AT1G12250	589
AT1G12260	100
AT1G12270	813
AT1G12280	64
AT1G12290	131
AT1G12294	0
AT1G12300	63
AT1G12310	1588
AT1G12320	176
AT1G12330	605
AT1G12340	0
AT1G12350	226
AT1G12360	1472
AT1G12370	368
AT1G12380	43
AT1G12390	143
AT1G12400	82
AT1G12410	1353
AT1G12411	0
AT1G12420	223
AT1G12423	0
AT1G12430	383
AT1G12440	2290
AT1G12450	119
AT1G12451	0
AT1G12460	365
AT1G12470	759
AT1G12480	8
AT1G12490	1
AT1G12500	2045
AT1G12510	0
AT1G12520	1644
AT1G12530	185
AT1G12540	0
AT1G12550	24
AT1G12560	14
AT1G12570	11
AT1G12580	1198
AT1G12590	0
AT1G12600	19
AT1G12610	0
AT1G12620	153
AT1G12630	4
AT1G12640	628
AT1G12650	336
AT1G12660	0
AT1G12663	0
AT1G12665	1
AT1G12672	1
AT1G12680	381
AT1G12700	77
AT1G12710	69
AT1G12730	73
AT1G12740	129
AT1G12750	212
AT1G12760	1408
AT1G12770	749
AT1G12775	34
AT1G12780	1829
AT1G12790	97
AT1G12800	2809
AT1G12805	6
AT1G12810	567
AT1G12820	1103
AT1G12830	193
AT1G12840	1909
AT1G12845	103
AT1G12850	612
AT1G12855	0
AT1G12860	533
AT1G12870	0
AT1G12880	171
AT1G12890	0
AT1G12900	6064
AT1G12910	449
AT1G12920	1101
AT1G12930	438
AT1G12938	0
AT1G12940	0
AT1G12950	9
AT1G12960	0
AT1G12970	179
AT1G12980	0
AT1G12990	274
AT1G13000	347
AT1G13010	0
AT1G13020	826
AT1G13030	64
AT1G13040	24
AT1G13050	48
AT1G13060	1537
AT1G13080	1747
AT1G13090	294
AT1G13100	254
AT1G13110	865
AT1G13120	282
AT1G13130	12
AT1G13140	0
AT1G13150	0
AT1G13160	409
AT1G13170	553
AT1G13180	126
AT1G13190	524
AT1G13195	180
AT1G13200	0
AT1G13210	524
AT1G13220	322
AT1G13230	9
AT1G13240	0
AT1G13245	287
AT1G13250	181
AT1G13260	570
AT1G13270	199
AT1G13280	422
AT1G13290	0
AT1G13300	175
AT1G13310	5
AT1G13320	1142
AT1G13330	16
AT1G13340	37
AT1G13350	640
AT1G13360	1521
AT1G13370	0
AT1G13380	262
AT1G13390	448
AT1G13400	7
AT1G13410	11
AT1G13420	191
AT1G13430	227
AT1G13440	14529
AT1G13448	9
AT1G13450	482
AT1G13460	336
AT1G13470	0
AT1G13480	14
AT1G13485	0
AT1G13490	3
AT1G13500	6
AT1G13510	14
AT1G13520	80
AT1G13530	56
AT1G13540	20
AT1G13550	13
AT1G13560	924
AT1G13570	219
AT1G13580	156
AT1G13590	77
AT1G13600	46
AT1G13605	0
AT1G13607	0
AT1G13608	0
AT1G13609	0
AT1G13610	10
AT1G13620	0
AT1G13630	46
AT1G13635	23
AT1G13640	2000
AT1G13650	35
AT1G13670	844
AT1G13680	0
AT1G13690	202
AT1G13700	105
AT1G13710	321
AT1G13720	0
AT1G13730	464
AT1G13740	1187
AT1G13750	77
AT1G13755	0
AT1G13760	0
AT1G13770	203
AT1G13780	144
AT1G13790	38
AT1G13800	6
AT1G13810	25
AT1G13820	276
AT1G13830	38
AT1G13840	0
AT1G13850	0
AT1G13860	234
AT1G13870	250
AT1G13880	500
AT1G13890	0
AT1G13900	503
AT1G13910	99
AT1G13920	52
AT1G13930	3023
AT1G13940	428
AT1G13950	106
AT1G13960	713
AT1G13970	66
AT1G13980	839
AT1G13990	399
AT1G14000	1172
AT1G14010	235
AT1G14020	369
AT1G14030	330
AT1G14040	85
AT1G14048	0
AT1G14060	61
AT1G14070	27
AT1G14071	0
AT1G14080	81
AT1G14100	0
AT1G14110	0
AT1G14120	560
AT1G14130	163
AT1G14140	185
AT1G14150	320
AT1G14160	93
AT1G14170	228
AT1G14180	104
AT1G14185	29
AT1G14190	19
AT1G14200	439
AT1G14205	29
AT1G14210	641
AT1G14220	9
AT1G14225	0
AT1G14230	427
AT1G14240	108
AT1G14250	0
AT1G14260	10
AT1G14270	650
AT1G14280	515
AT1G14290	867
AT1G14300	81
AT1G14310	87
AT1G14315	2
AT1G14320	5750
AT1G14330	611
AT1G14340	187
AT1G14345	2524
AT1G14350	417
AT1G14360	153
AT1G14370	210
AT1G14380	481
AT1G14390	73
AT1G14400	3257
AT1G14410	167
AT1G14420	2
AT1G14430	404
AT1G14440	363
AT1G14450	318
AT1G14455	0
AT1G14460	712
AT1G14470	19
AT1G14480	82
AT1G14490	29
AT1G14500	0
AT1G14510	827
AT1G14518	0
