Geneid	/ufrc/jkim6/share/braskey/data/PRJNA549285/TopHat/alignments/SRR9313214.sam
AT1G04560	11
AT1G04570	12
AT1G04580	1
AT1G04590	179
AT1G04600	3
AT1G04610	109
AT1G04620	564
AT1G04625	0
AT1G04630	274
AT1G04635	14
AT1G04640	139
AT1G04645	0
AT1G04650	13
AT1G04660	12
AT1G04670	0
AT1G04680	2722
AT1G04684	0
AT1G04690	834
AT1G04700	27
AT1G04710	179
AT1G04720	0
AT1G04730	60
AT1G04750	1175
AT1G04760	23
AT1G04770	314
AT1G04778	11
AT1G04780	798
AT1G04790	347
AT1G04800	736
AT1G04810	1220
AT1G04820	11433
AT1G04830	465
AT1G04840	7
AT1G04850	1316
AT1G04860	522
AT1G04870	190
AT1G04880	3
AT1G04890	0
AT1G04900	85
AT1G04910	534
AT1G04920	35
AT1G04930	57
AT1G04940	175
AT1G04945	31
AT1G04950	403
AT1G04960	281
AT1G04970	654
AT1G04980	120
AT1G04985	461
AT1G04990	348
AT1G05000	154
AT1G05010	1449
AT1G05020	12
AT1G05030	182
AT1G05040	0
AT1G05055	112
AT1G05060	210
AT1G05065	4
AT1G05070	168
AT1G05080	0
AT1G05085	0
AT1G05090	2
AT1G05100	49
AT1G05120	470
AT1G05136	0
AT1G05140	505
AT1G05150	1044
AT1G05160	153
AT1G05170	331
AT1G05180	377
AT1G05190	2510
AT1G05200	107
AT1G05205	183
AT1G05210	32
AT1G05220	19
AT1G05230	317
AT1G05240	0
AT1G05250	0
AT1G05260	2227
AT1G05270	802
AT1G05280	9
AT1G05290	0
AT1G05291	0
AT1G05300	37
AT1G05310	58
AT1G05320	471
AT1G05330	3
AT1G05340	694
AT1G05350	367
AT1G05360	300
AT1G05370	22
AT1G05380	874
AT1G05385	228
AT1G05390	0
AT1G05400	16
AT1G05410	174
AT1G05420	72
AT1G05430	201
AT1G05440	11
AT1G05450	1
AT1G05460	107
AT1G05470	124
AT1G05490	102
AT1G05500	552
AT1G05510	7
AT1G05520	744
AT1G05530	16
AT1G05540	2
AT1G05550	2
AT1G05560	1846
AT1G05562	111
AT1G05570	1788
AT1G05575	28
AT1G05577	1
AT1G05580	0
AT1G05590	280
AT1G05600	129
AT1G05610	5
AT1G05615	0
AT1G05620	322
AT1G05630	122
AT1G05640	55
AT1G05650	3
AT1G05660	16
AT1G05670	77
AT1G05675	9
AT1G05680	697
AT1G05690	13
AT1G05700	91
AT1G05710	68
AT1G05720	226
AT1G05730	2
AT1G05740	0
AT1G05750	77
AT1G05760	82
AT1G05770	29
AT1G05780	96
AT1G05785	134
AT1G05790	629
AT1G05800	0
AT1G05805	578
AT1G05810	462
AT1G05820	60
AT1G05830	917
AT1G05835	745
AT1G05840	709
AT1G05850	9327
AT1G05860	157
AT1G05870	505
AT1G05880	3
AT1G05890	3000
AT1G05894	8
AT1G05900	150
AT1G05910	270
AT1G05920	0
AT1G05925	0
AT1G05930	0
AT1G05940	637
AT1G05950	55
AT1G05960	1783
AT1G05970	102
AT1G05980	0
AT1G05990	0
AT1G06000	173
AT1G06002	141
AT1G06010	99
AT1G06020	2
AT1G06030	0
AT1G06040	1317
AT1G06050	106
AT1G06060	525
AT1G06070	441
AT1G06080	507
AT1G06090	101
AT1G06100	0
AT1G06110	999
AT1G06120	3
AT1G06130	414
AT1G06135	0
AT1G06137	0
AT1G06140	14
AT1G06148	3
AT1G06149	0
AT1G06150	31
AT1G06160	4
AT1G06170	3
AT1G06180	85
AT1G06190	706
AT1G06200	558
AT1G06210	278
AT1G06220	633
AT1G06225	8
AT1G06230	1193
AT1G06240	110
AT1G06250	13
AT1G06260	0
AT1G06265	220
AT1G06270	25
AT1G06280	0
AT1G06290	1001
AT1G06310	5
AT1G06320	2
AT1G06330	9
AT1G06340	4
AT1G06350	169
AT1G06360	1132
AT1G06380	59
AT1G06390	1335
AT1G06400	999
AT1G06410	2184
AT1G06420	7
AT1G06430	620
AT1G06440	9
AT1G06450	85
AT1G06460	246
AT1G06470	257
AT1G06475	6
AT1G06480	0
AT1G06490	75
AT1G06500	104
AT1G06510	141
AT1G06515	234
AT1G06520	14
AT1G06530	845
AT1G06540	2
AT1G06550	367
AT1G06560	150
AT1G06570	3315
AT1G06580	46
AT1G06590	114
AT1G06610	0
AT1G06620	291
AT1G06630	295
AT1G06640	979
AT1G06645	61
AT1G06650	214
AT1G06660	15
AT1G06670	708
AT1G06680	5823
AT1G06690	186
AT1G06700	2516
AT1G06710	41
AT1G06720	246
AT1G06730	208
AT1G06750	23
AT1G06760	2027
AT1G06770	107
AT1G06780	281
AT1G06790	59
AT1G06800	224
AT1G06810	2
AT1G06820	290
AT1G06830	11
AT1G06840	545
AT1G06850	484
AT1G06860	0
AT1G06870	340
AT1G06880	0
AT1G06890	1189
AT1G06900	944
AT1G06910	55
AT1G06920	0
AT1G06923	0
AT1G06925	8
AT1G06930	46
AT1G06950	2190
AT1G06960	165
AT1G06970	2
AT1G06980	358
AT1G06990	0
AT1G07000	292
AT1G07010	218
AT1G07020	261
AT1G07025	0
AT1G07030	426
AT1G07040	958
AT1G07050	32
AT1G07051	0
AT1G07060	6
AT1G07070	74
AT1G07080	1251
AT1G07090	214
AT1G07100	0
AT1G07110	1672
AT1G07119	12
AT1G07120	9
AT1G07128	30
AT1G07130	54
AT1G07135	113
AT1G07140	2828
AT1G07150	204
AT1G07160	17
AT1G07170	211
AT1G07175	3
AT1G07180	7
AT1G07190	0
AT1G07200	505
AT1G07210	211
AT1G07220	118
AT1G07230	628
AT1G07240	654
AT1G07250	380
AT1G07260	153
AT1G07270	6
AT1G07280	140
AT1G07290	28
AT1G07300	46
AT1G07310	1298
AT1G07320	4678
AT1G07330	3
AT1G07340	0
AT1G07350	1201
AT1G07360	737
AT1G07370	72
AT1G07380	247
AT1G07390	22
AT1G07400	425
AT1G07410	23
AT1G07420	561
AT1G07430	26
AT1G07440	291
AT1G07450	0
AT1G07460	0
AT1G07470	432
AT1G07473	2
AT1G07476	0
AT1G07480	545
AT1G07485	2
AT1G07490	4
AT1G07500	2
AT1G07510	517
AT1G07520	207
AT1G07530	894
AT1G07540	0
AT1G07550	12
AT1G07560	39
AT1G07570	591
AT1G07580	0
AT1G07590	9737
AT1G07600	0
AT1G07610	1237
AT1G07615	97
AT1G07620	26
AT1G07630	375
AT1G07640	323
AT1G07645	2
AT1G07650	1189
AT1G07660	190
AT1G07670	801
AT1G07680	4
AT1G07690	25
AT1G07700	155
AT1G07702	0
AT1G07705	202
AT1G07710	1
AT1G07720	672
AT1G07725	1
AT1G07728	411
AT1G07730	0
AT1G07740	53
AT1G07745	144
AT1G07747	0
AT1G07750	818
AT1G07760	0
AT1G07770	2313
AT1G07780	81
AT1G07790	225
AT1G07795	0
AT1G07810	739
AT1G07820	655
AT1G07830	215
AT1G07840	165
AT1G07850	0
AT1G07860	0
AT1G07870	156
AT1G07880	17
AT1G07885	0
AT1G07890	8110
AT1G07900	1
AT1G07901	0
AT1G07910	215
AT1G07920	4255
AT1G07930	2469
AT1G07940	2452
AT1G07950	160
AT1G07960	358
AT1G07970	177
AT1G07980	229
AT1G07985	791
AT1G07990	1347
AT1G08000	119
AT1G08005	5
AT1G08010	789
AT1G08030	468
AT1G08032	0
AT1G08035	2
AT1G08040	204
AT1G08050	193
AT1G08060	377
AT1G08065	0
AT1G08070	16
AT1G08080	0
AT1G08090	2
AT1G08100	0
AT1G08110	1015
AT1G08115	221
AT1G08120	1
AT1G08125	278
AT1G08130	256
AT1G08135	0
AT1G08140	0
AT1G08150	1
AT1G08160	369
AT1G08165	4
AT1G08170	1
AT1G08180	59
AT1G08190	1664
AT1G08200	3378
AT1G08210	418
AT1G08220	23
AT1G08230	522
AT1G08240	0
AT1G08250	212
AT1G08260	218
AT1G08270	11
AT1G08280	117
AT1G08290	0
AT1G08300	48
AT1G08310	40
AT1G08315	236
AT1G08320	488
AT1G08340	87
AT1G08350	171
AT1G08360	1290
AT1G08370	805
AT1G08380	2347
AT1G08390	44
AT1G08400	65
AT1G08410	115
AT1G08420	1413
AT1G08430	11
AT1G08440	0
AT1G08450	553
AT1G08460	572
AT1G08465	149
AT1G08470	150
AT1G08480	777
AT1G08490	463
AT1G08500	553
AT1G08510	4059
AT1G08520	2252
AT1G08530	83
AT1G08540	741
AT1G08550	396
AT1G08560	147
AT1G08570	1185
AT1G08580	159
AT1G08590	332
AT1G08592	71
AT1G08600	553
AT1G08610	74
AT1G08620	575
AT1G08630	594
AT1G08640	486
AT1G08650	559
AT1G08660	696
AT1G08670	93
AT1G08680	942
AT1G08695	0
AT1G08700	586
AT1G08710	164
AT1G08720	411
AT1G08730	9
AT1G08750	126
AT1G08760	525
AT1G08770	307
AT1G08780	169
AT1G08790	0
AT1G08800	612
AT1G08810	189
AT1G08820	790
AT1G08830	3544
AT1G08840	35
AT1G08845	36
AT1G08860	1
AT1G08870	0
AT1G08880	505
AT1G08890	552
AT1G08900	497
AT1G08910	471
AT1G08920	384
AT1G08930	1835
AT1G08940	147
AT1G08950	0
AT1G08960	181
AT1G08970	572
AT1G08980	956
AT1G08985	0
AT1G08990	123
AT1G09000	90
AT1G09010	1382
AT1G09020	958
AT1G09026	0
AT1G09030	0
AT1G09040	39
AT1G09050	29
AT1G09060	500
AT1G09070	3210
AT1G09080	3
AT1G09090	94
AT1G09100	269
AT1G09110	0
AT1G09130	923
AT1G09140	2367
AT1G09150	332
AT1G09155	16
AT1G09157	2
AT1G09160	354
AT1G09170	6
AT1G09176	0
AT1G09180	2
AT1G09190	35
AT1G09195	170
AT1G09200	403
AT1G09210	1248
AT1G09220	14
AT1G09230	323
AT1G09240	35
AT1G09245	0
AT1G09250	807
AT1G09260	0
AT1G09270	1329
AT1G09280	791
AT1G09290	105
AT1G09300	64
AT1G09310	13562
AT1G09320	103
AT1G09330	461
AT1G09340	1156
AT1G09350	40
AT1G09360	0
AT1G09370	0
AT1G09380	26
AT1G09390	290
AT1G09400	6
AT1G09410	16
AT1G09415	259
AT1G09420	346
AT1G09421	22
AT1G09430	1506
AT1G09440	51
AT1G09450	26
AT1G09460	939
AT1G09470	14
AT1G09480	48
AT1G09483	0
AT1G09490	188
AT1G09500	2
AT1G09510	0
AT1G09520	234
AT1G09530	1151
AT1G09540	97
AT1G09550	0
AT1G09560	2722
AT1G09570	14829
AT1G09575	162
AT1G09580	75
AT1G09590	926
AT1G09600	7
AT1G09610	18
AT1G09620	1994
AT1G09625	0
AT1G09630	230
AT1G09640	4412
AT1G09645	229
AT1G09650	6
AT1G09660	387
AT1G09665	0
AT1G09680	11
AT1G09690	1716
AT1G09700	80
AT1G09710	249
AT1G09720	1
AT1G09730	684
AT1G09740	1088
AT1G09750	2923
AT1G09760	415
AT1G09770	3329
AT1G09780	1231
AT1G09790	0
AT1G09794	39
AT1G09795	371
AT1G09800	48
AT1G09810	105
AT1G09812	22
AT1G09815	171
AT1G09820	25
AT1G09830	263
AT1G09840	607
AT1G09850	198
AT1G09860	2
AT1G09870	422
AT1G09880	3
AT1G09890	37
AT1G09900	138
AT1G09910	423
AT1G09920	442
AT1G09930	3
AT1G09932	22
AT1G09935	0
AT1G09940	543
AT1G09950	53
AT1G09960	164
AT1G09970	2361
AT1G09980	425
AT1G09995	42
AT1G10000	10
AT1G10010	0
AT1G10020	428
AT1G10030	160
AT1G10040	68
AT1G10050	246
AT1G10060	55
AT1G10070	3940
AT1G10090	597
AT1G10095	86
AT1G10100	0
AT1G10110	9
AT1G10120	840
AT1G10130	791
AT1G10140	841
AT1G10150	309
AT1G10155	0
AT1G10170	1935
AT1G10180	306
AT1G10190	0
AT1G10200	1815
AT1G10210	316
AT1G10220	4
AT1G10230	96
AT1G10240	144
AT1G10250	0
AT1G10270	86
AT1G10280	52
AT1G10290	1430
AT1G10300	2
AT1G10310	126
AT1G10320	228
AT1G10330	19
AT1G10340	92
AT1G10350	150
AT1G10360	192
AT1G10370	105
AT1G10380	343
AT1G10385	0
AT1G10390	1878
AT1G10400	58
AT1G10410	839
AT1G10417	23
AT1G10430	535
AT1G10440	0
AT1G10450	526
AT1G10455	0
AT1G10460	8
AT1G10470	439
AT1G10480	79
AT1G10490	85
AT1G10500	304
AT1G10510	428
AT1G10520	15
AT1G10522	142
AT1G10530	21
AT1G10540	4
AT1G10550	261
AT1G10560	132
AT1G10570	350
AT1G10580	493
AT1G10585	1
AT1G10586	0
AT1G10588	0
AT1G10590	1365
AT1G10600	180
AT1G10610	194
AT1G10620	1
AT1G10630	1027
AT1G10640	50
AT1G10650	260
AT1G10652	0
AT1G10657	1
AT1G10660	1041
AT1G10670	2909
AT1G10680	0
AT1G10682	1987
AT1G10690	79
AT1G10700	251
AT1G10710	3
AT1G10717	0
AT1G10720	514
AT1G10730	118
AT1G10740	964
AT1G10745	0
AT1G10747	0
AT1G10750	54
AT1G10760	1082
AT1G10770	0
AT1G10780	44
AT1G10790	5
AT1G10800	9
AT1G10810	6
AT1G10820	336
AT1G10830	201
AT1G10840	1934
AT1G10850	466
AT1G10865	238
AT1G10870	437
AT1G10880	0
AT1G10890	1248
AT1G10900	278
AT1G10910	781
AT1G10920	30
AT1G10930	166
AT1G10940	1575
AT1G10950	2383
AT1G10960	3119
AT1G10970	47
AT1G10980	0
AT1G10990	42
AT1G11000	384
AT1G11010	0
AT1G11020	269
AT1G11030	0
AT1G11040	0
AT1G11050	122
AT1G11060	295
AT1G11070	4
AT1G11080	82
AT1G11090	83
AT1G11100	76
AT1G11110	1
AT1G11112	1
AT1G11120	213
AT1G11125	18
AT1G11130	62
AT1G11145	0
AT1G11160	13
AT1G11170	51
AT1G11175	392
AT1G11180	242
AT1G11185	26
AT1G11190	92
AT1G11200	121
AT1G11210	72
AT1G11220	16
AT1G11230	0
AT1G11240	248
AT1G11250	1
AT1G11260	5995
AT1G11270	77
AT1G11280	401
AT1G11290	22
AT1G11300	127
AT1G11310	1367
AT1G11320	43
AT1G11330	21
AT1G11340	15
AT1G11350	185
AT1G11360	814
AT1G11362	2
AT1G11370	0
AT1G11380	271
AT1G11390	277
AT1G11400	561
AT1G11410	169
AT1G11420	12
AT1G11430	751
AT1G11440	174
AT1G11450	39
AT1G11460	1
AT1G11470	0
AT1G11475	100
AT1G11480	1805
AT1G11490	2
AT1G11500	0
AT1G11510	0
AT1G11520	0
AT1G11530	344
AT1G11540	56
AT1G11545	2110
AT1G11550	0
AT1G11560	0
AT1G11570	5
AT1G11572	0
AT1G11580	1102
AT1G11590	0
AT1G11592	270
AT1G11593	0
AT1G11600	319
AT1G11608	0
AT1G11610	0
AT1G11620	0
AT1G11630	88
AT1G11640	0
AT1G11650	4406
AT1G11655	0
AT1G11660	573
AT1G11670	509
AT1G11680	1520
AT1G11684	0
AT1G11690	0
AT1G11700	78
AT1G11710	34
AT1G11720	551
AT1G11730	12
AT1G11735	48
AT1G11740	280
AT1G11750	721
AT1G11755	74
AT1G11760	105
AT1G11765	0
AT1G11770	0
AT1G11780	80
AT1G11785	3
AT1G11790	110
AT1G11800	87
AT1G11810	2
AT1G11820	996
AT1G11840	820
AT1G11850	100
AT1G11860	5724
AT1G11870	327
AT1G11880	80
AT1G11890	447
AT1G11900	22
AT1G11905	156
AT1G11910	10669
AT1G11915	16
AT1G11920	0
AT1G11925	0
AT1G11930	737
AT1G11940	70
AT1G11950	165
AT1G11960	437
AT1G11970	0
AT1G11980	0
AT1G11990	0
AT1G12000	907
AT1G12010	180
AT1G12013	3
AT1G12015	1
AT1G12020	77
AT1G12030	0
AT1G12040	19
AT1G12050	315
AT1G12060	18
AT1G12064	15
AT1G12070	43
AT1G12080	33977
AT1G12090	16669
AT1G12100	2
AT1G12110	4109
AT1G12120	700
AT1G12130	6
AT1G12140	288
AT1G12150	1
AT1G12160	125
AT1G12170	0
AT1G12180	0
AT1G12190	0
AT1G12200	233
AT1G12210	29
AT1G12211	0
AT1G12220	151
AT1G12230	1603
AT1G12240	724
AT1G12244	57
AT1G12250	141
AT1G12260	76
AT1G12270	658
AT1G12280	66
AT1G12290	116
AT1G12294	0
AT1G12300	42
AT1G12310	1475
AT1G12320	102
AT1G12330	425
AT1G12340	2
AT1G12350	237
AT1G12360	1414
AT1G12370	3
AT1G12380	19
AT1G12390	140
AT1G12400	67
AT1G12410	1101
AT1G12411	0
AT1G12420	180
AT1G12423	0
AT1G12430	199
AT1G12440	2627
AT1G12450	117
AT1G12451	0
AT1G12460	138
AT1G12470	599
AT1G12480	17
AT1G12490	1
AT1G12500	1162
AT1G12510	0
AT1G12520	1389
AT1G12530	147
AT1G12540	0
AT1G12550	27
AT1G12560	5
AT1G12570	0
AT1G12580	1040
AT1G12590	0
AT1G12600	17
AT1G12610	16
AT1G12620	122
AT1G12630	0
AT1G12640	509
AT1G12650	250
AT1G12660	0
AT1G12663	0
AT1G12665	0
AT1G12672	1
AT1G12680	331
AT1G12700	44
AT1G12710	83
AT1G12730	78
AT1G12740	36
AT1G12750	201
AT1G12760	1319
AT1G12770	522
AT1G12775	24
AT1G12780	3060
AT1G12790	116
AT1G12800	979
AT1G12805	1
AT1G12810	564
AT1G12820	1306
AT1G12830	98
AT1G12840	1508
AT1G12845	181
AT1G12850	572
AT1G12855	1
AT1G12860	233
AT1G12870	0
AT1G12880	79
AT1G12890	0
AT1G12900	1392
AT1G12910	577
AT1G12920	1164
AT1G12930	427
AT1G12938	0
AT1G12940	0
AT1G12950	2
AT1G12960	0
AT1G12970	243
AT1G12980	1
AT1G12990	359
AT1G13000	285
AT1G13010	0
AT1G13020	513
AT1G13030	57
AT1G13040	21
AT1G13050	40
AT1G13060	1255
AT1G13080	738
AT1G13090	260
AT1G13100	222
AT1G13110	819
AT1G13120	208
AT1G13130	9
AT1G13140	0
AT1G13150	0
AT1G13160	292
AT1G13170	360
AT1G13180	91
AT1G13190	414
AT1G13195	111
AT1G13200	0
AT1G13210	597
AT1G13220	220
AT1G13230	3
AT1G13240	0
AT1G13245	422
AT1G13250	391
AT1G13260	2696
AT1G13270	187
AT1G13280	805
AT1G13290	0
AT1G13300	269
AT1G13310	6
AT1G13320	941
AT1G13330	15
AT1G13340	33
AT1G13350	575
AT1G13360	1058
AT1G13370	0
AT1G13380	273
AT1G13390	303
AT1G13400	11
AT1G13410	13
AT1G13420	44
AT1G13430	169
AT1G13440	8160
AT1G13448	6
AT1G13450	503
AT1G13460	189
AT1G13470	0
AT1G13480	11
AT1G13485	0
AT1G13490	1
AT1G13500	2
AT1G13510	8
AT1G13520	49
AT1G13530	72
AT1G13540	11
AT1G13550	11
AT1G13560	657
AT1G13570	373
AT1G13580	104
AT1G13590	66
AT1G13600	14
AT1G13605	0
AT1G13607	0
AT1G13608	0
AT1G13609	0
AT1G13610	0
AT1G13620	0
AT1G13630	29
AT1G13635	23
AT1G13640	2370
AT1G13650	1
AT1G13670	78
AT1G13680	0
AT1G13690	195
AT1G13700	77
AT1G13710	195
AT1G13720	0
AT1G13730	155
AT1G13740	215
AT1G13750	63
AT1G13755	0
AT1G13760	0
AT1G13770	136
AT1G13780	100
AT1G13790	17
AT1G13800	9
AT1G13810	19
AT1G13820	251
AT1G13830	40
AT1G13840	0
AT1G13850	0
AT1G13860	177
AT1G13870	145
AT1G13880	420
AT1G13890	0
AT1G13900	349
AT1G13910	39
AT1G13920	43
AT1G13930	480
AT1G13940	289
AT1G13950	133
AT1G13960	617
AT1G13970	39
AT1G13980	976
AT1G13990	377
AT1G14000	873
AT1G14010	242
AT1G14020	274
AT1G14030	239
AT1G14040	90
AT1G14048	0
AT1G14060	49
AT1G14070	21
AT1G14071	1
AT1G14080	82
AT1G14100	0
AT1G14110	0
AT1G14120	276
AT1G14130	132
AT1G14140	173
AT1G14150	159
AT1G14160	77
AT1G14170	180
AT1G14180	40
AT1G14185	34
AT1G14190	27
AT1G14200	406
AT1G14205	21
AT1G14210	442
AT1G14220	4
AT1G14225	0
AT1G14230	360
AT1G14240	55
AT1G14250	0
AT1G14260	12
AT1G14270	411
AT1G14280	394
AT1G14290	537
AT1G14300	82
AT1G14310	69
AT1G14315	1
AT1G14320	4425
AT1G14330	415
AT1G14340	143
AT1G14345	240
AT1G14350	403
AT1G14360	211
AT1G14370	272
AT1G14380	411
AT1G14390	68
AT1G14400	3473
AT1G14410	121
AT1G14420	0
AT1G14430	37
AT1G14440	331
AT1G14450	262
AT1G14455	0
AT1G14460	240
AT1G14470	6
AT1G14480	47
AT1G14490	19
AT1G14500	1
AT1G14510	818
AT1G14518	0
AT1G14520	32
AT1G14530	154
AT1G14540	104
AT1G14549	0
AT1G14550	3
