Geneid	/ufrc/jkim6/share/braskey/data/PRJNA549285/TopHat/alignments/SRR9313226.sam
AT1G76510	313
AT1G76520	1167
AT1G76530	2
AT1G76540	356
AT1G76550	495
AT1G76560	120
AT1G76570	215
AT1G76580	314
AT1G76590	220
AT1G76600	462
AT1G76610	0
AT1G76620	180
AT1G76630	471
AT1G76640	8
AT1G76650	57
AT1G76660	332
AT1G76670	1809
AT1G76680	3692
AT1G76690	611
AT1G76700	437
AT1G76705	43
AT1G76710	237
AT1G76720	60
AT1G76728	0
AT1G76730	578
AT1G76740	37
AT1G76750	0
AT1G76760	137
AT1G76770	3
AT1G76780	55
AT1G76790	764
AT1G76800	19
AT1G76810	3233
AT1G76820	127
AT1G76830	0
AT1G76840	0
AT1G76850	1810
AT1G76860	268
AT1G76870	27
AT1G76878	123
AT1G76880	2045
AT1G76890	1106
AT1G76892	22
AT1G76900	1180
AT1G76910	0
AT1G76920	677
AT1G76930	3345
AT1G76940	281
AT1G76950	643
AT1G76952	5
AT1G76954	0
AT1G76955	0
AT1G76960	7
AT1G76965	1
AT1G76970	315
AT1G76980	321
AT1G76990	3457
AT1G76994	0
AT1G77000	227
AT1G77010	6
AT1G77020	177
AT1G77030	190
AT1G77040	0
AT1G77060	269
AT1G77080	518
AT1G77090	614
AT1G77093	0
AT1G77100	1
AT1G77110	32
AT1G77120	148
AT1G77122	259
AT1G77130	787
AT1G77138	15
AT1G77140	365
AT1G77145	36
AT1G77150	0
AT1G77160	0
AT1G77170	46
AT1G77180	2385
AT1G77190	0
AT1G77200	52
AT1G77210	55
AT1G77220	530
AT1G77230	441
AT1G77235	1
AT1G77240	4
AT1G77250	281
AT1G77260	900
AT1G77270	188
AT1G77280	375
AT1G77290	196
AT1G77300	1504
AT1G77310	180
AT1G77320	183
AT1G77330	713
AT1G77340	1
AT1G77350	243
AT1G77360	29
AT1G77370	521
AT1G77380	143
AT1G77390	20
AT1G77400	23
AT1G77405	7
AT1G77410	100
AT1G77420	183
AT1G77440	540
AT1G77450	1995
AT1G77460	499
AT1G77470	248
AT1G77480	343
AT1G77490	953
AT1G77500	633
AT1G77510	497
AT1G77520	2
AT1G77525	0
AT1G77530	6
AT1G77540	115
AT1G77550	162
AT1G77560	0
AT1G77570	4
AT1G77580	516
AT1G77590	582
AT1G77600	455
AT1G77610	637
AT1G77620	249
AT1G77630	186
AT1G77640	8
AT1G77650	0
AT1G77655	0
AT1G77660	266
AT1G77670	246
AT1G77680	1154
AT1G77682	0
AT1G77690	1347
AT1G77700	45
AT1G77710	579
AT1G77720	137
AT1G77730	1
AT1G77740	1069
AT1G77746	0
AT1G77750	81
AT1G77760	4084
AT1G77765	8
AT1G77770	462
AT1G77780	0
AT1G77790	0
AT1G77800	1731
AT1G77810	197
AT1G77815	0
AT1G77830	0
AT1G77840	899
AT1G77850	245
AT1G77855	91
AT1G77860	3
AT1G77870	11
AT1G77880	3
AT1G77885	443
AT1G77890	235
AT1G77910	0
AT1G77920	385
AT1G77930	534
AT1G77932	0
AT1G77940	2012
AT1G77950	27
AT1G77960	1
AT1G77980	0
AT1G77990	60
AT1G77992	0
AT1G78000	1982
AT1G78010	418
AT1G78020	322
AT1G78030	1
AT1G78040	8157
AT1G78050	100
AT1G78060	392
AT1G78070	1395
AT1G78080	4377
AT1G78090	52
AT1G78100	1470
AT1G78110	286
AT1G78120	73
AT1G78130	241
AT1G78140	181
AT1G78150	2160
AT1G78160	1
AT1G78170	1041
AT1G78172	9
AT1G78180	559
AT1G78190	17
AT1G78200	282
AT1G78206	1
AT1G78210	432
AT1G78220	0
AT1G78230	1023
AT1G78240	1535
AT1G78250	0
AT1G78260	2905
AT1G78265	249
AT1G78270	56
AT1G78280	548
AT1G78290	1181
AT1G78300	4855
AT1G78310	281
AT1G78320	8
AT1G78340	716
AT1G78360	5
AT1G78370	242
AT1G78380	17471
AT1G78390	12
AT1G78400	0
AT1G78410	3
AT1G78420	822
AT1G78430	54
AT1G78440	19
AT1G78450	34
AT1G78460	142
AT1G78470	0
AT1G78476	8
AT1G78478	0
AT1G78480	22
AT1G78490	59
AT1G78500	0
AT1G78510	1298
AT1G78520	11
AT1G78530	14
AT1G78540	136
AT1G78550	126
AT1G78560	310
AT1G78570	2368
AT1G78580	372
AT1G78590	54
AT1G78600	234
AT1G78610	710
AT1G78620	332
AT1G78630	4468
AT1G78640	0
AT1G78650	156
AT1G78660	1891
AT1G78670	1986
AT1G78680	1494
AT1G78690	122
AT1G78700	422
AT1G78710	0
AT1G78720	9
AT1G78730	48
AT1G78740	0
AT1G78750	30
AT1G78760	0
AT1G78770	79
AT1G78780	5
AT1G78790	119
AT1G78800	329
AT1G78810	131
AT1G78815	12
AT1G78820	220
AT1G78830	642
AT1G78840	1
AT1G78850	4737
AT1G78860	91
AT1G78865	21
AT1G78870	1006
AT1G78880	0
AT1G78882	0
AT1G78890	285
AT1G78895	189
AT1G78900	8189
AT1G78910	67
AT1G78915	251
AT1G78920	2233
AT1G78922	0
AT1G78930	36
AT1G78940	42
AT1G78950	18
AT1G78955	15
AT1G78960	173
AT1G78970	572
AT1G78980	0
AT1G78990	17
AT1G78995	283
AT1G79000	2482
AT1G79010	1239
AT1G79020	320
AT1G79030	357
AT1G79040	18951
AT1G79050	257
AT1G79060	254
AT1G79070	74
AT1G79075	156
AT1G79080	110
AT1G79090	1446
AT1G79100	0
AT1G79110	266
AT1G79120	13
AT1G79130	10
AT1G79150	150
AT1G79160	501
AT1G79170	0
AT1G79180	18
AT1G79190	291
AT1G79200	159
AT1G79210	444
AT1G79220	28
AT1G79230	1049
AT1G79240	0
AT1G79250	2
AT1G79260	112
AT1G79270	3263
AT1G79280	1913
AT1G79290	0
AT1G79300	0
AT1G79310	56
AT1G79320	15
AT1G79330	15
AT1G79340	3676
AT1G79350	1283
AT1G79360	41
AT1G79370	0
AT1G79380	2196
AT1G79390	150
AT1G79400	0
AT1G79410	633
AT1G79420	69
AT1G79430	196
AT1G79440	689
AT1G79450	162
AT1G79460	81
AT1G79470	51
AT1G79480	27
AT1G79490	36
AT1G79500	290
AT1G79510	391
AT1G79520	342
AT1G79529	44
AT1G79530	1212
AT1G79540	144
AT1G79550	4743
AT1G79560	778
AT1G79570	1001
AT1G79580	39
AT1G79590	674
AT1G79600	1453
AT1G79610	205
AT1G79620	291
AT1G79630	817
AT1G79640	78
AT1G79650	596
AT1G79660	345
AT1G79670	469
AT1G79680	2
AT1G79690	815
AT1G79700	331
AT1G79710	404
AT1G79720	309
AT1G79730	963
AT1G79740	511
AT1G79750	6298
AT1G79760	31
AT1G79770	3
AT1G79780	0
AT1G79790	391
AT1G79800	0
AT1G79810	370
AT1G79820	265
AT1G79830	2796
AT1G79840	165
AT1G79850	4138
AT1G79860	3
AT1G79870	835
AT1G79880	256
AT1G79890	36
AT1G79900	27
AT1G79910	63
AT1G79915	2
AT1G79920	3293
AT1G79930	1746
AT1G79940	1183
AT1G79950	392
AT1G79960	0
AT1G79970	878
AT1G79980	0
AT1G79990	2520
AT1G80000	1007
AT1G80010	661
AT1G80030	847
AT1G80040	1340
AT1G80050	93
AT1G80060	30
AT1G80070	4713
AT1G80080	199
AT1G80090	3
AT1G80100	11
AT1G80110	124
AT1G80120	63
AT1G80130	111
AT1G80133	0
AT1G80140	0
AT1G80150	49
AT1G80160	356
AT1G80170	73
AT1G80180	858
AT1G80190	78
AT1G80200	17
AT1G80210	497
AT1G80220	0
AT1G80230	672
AT1G80240	381
AT1G80245	77
AT1G80250	0
AT1G80260	627
AT1G80270	90
AT1G80280	1026
AT1G80290	174
AT1G80300	1452
AT1G80310	791
AT1G80320	27
AT1G80325	51
AT1G80330	0
AT1G80340	7
AT1G80350	481
AT1G80360	797
AT1G80370	51
AT1G80380	3256
AT1G80390	0
AT1G80400	240
AT1G80410	2097
AT1G80420	300
AT1G80430	0
AT1G80440	2380
AT1G80450	31
AT1G80460	2063
AT1G80470	0
AT1G80480	659
AT1G80490	1670
AT1G80500	565
AT1G80510	189
AT1G80520	48
AT1G80530	447
AT1G80540	1
AT1G80550	332
AT1G80555	10
AT1G80560	384
AT1G80570	404
AT1G80580	2
AT1G80590	2
AT1G80600	683
AT1G80610	283
AT1G80620	310
AT1G80630	163
AT1G80640	446
AT1G80650	239
AT1G80660	9
AT1G80670	439
AT1G80680	604
AT1G80690	89
AT1G80700	91
AT1G80710	12
AT1G80720	27
AT1G80730	4
AT1G80740	1
AT1G80745	4
AT1G80750	301
AT1G80760	148
AT1G80770	461
AT1G80780	2095
AT1G80790	720
AT1G80810	269
AT1G80820	95
AT1G80830	1546
AT1G80831	0
AT1G80840	115
AT1G80850	132
AT1G80860	196
AT1G80865	0
AT1G80870	220
AT1G80880	12
AT1G80890	65
AT1G80900	108
AT1G80910	462
AT1G80920	1823
AT1G80930	1393
AT1G80940	515
AT1G80950	744
AT1G80960	80
AT1G80970	34
AT1G80980	29
AT1G80990	0
AT2G01008	35
AT2G01010	1
AT2G01020	36
AT2G01021	1661
AT2G01023	0
AT2G01050	0
AT2G01060	533
AT2G01070	517
AT2G01080	208
AT2G01090	147
AT2G01100	1199
AT2G01110	1035
AT2G01120	122
AT2G01130	471
AT2G01140	2900
AT2G01150	204
AT2G01160	0
AT2G01170	351
AT2G01175	6
AT2G01180	477
AT2G01190	1630
AT2G01200	96
AT2G01210	50
AT2G01220	732
AT2G01240	0
AT2G01250	2363
AT2G01260	857
AT2G01270	789
AT2G01275	51
AT2G01280	6
AT2G01290	1851
AT2G01300	44
AT2G01310	0
AT2G01320	1048
AT2G01330	173
AT2G01340	189
AT2G01350	940
AT2G01360	0
AT2G01370	0
AT2G01390	40
AT2G01400	103
AT2G01410	320
AT2G01420	958
AT2G01422	1
AT2G01430	60
AT2G01440	233
AT2G01450	8975
AT2G01460	806
AT2G01470	771
AT2G01480	815
AT2G01490	1280
AT2G01500	0
AT2G01505	60
AT2G01510	12
AT2G01520	42
AT2G01530	644
AT2G01540	217
AT2G01554	0
AT2G01560	0
AT2G01570	2646
AT2G01580	0
AT2G01590	372
AT2G01600	1624
AT2G01610	36
AT2G01620	399
AT2G01630	261
AT2G01640	70
AT2G01650	528
AT2G01660	116
AT2G01667	0
AT2G01670	688
AT2G01680	726
AT2G01690	1730
AT2G01710	444
AT2G01720	970
AT2G01730	10
AT2G01735	268
AT2G01740	24
AT2G01750	138
AT2G01755	98
AT2G01760	34
AT2G01770	25
AT2G01780	0
AT2G01790	0
AT2G01800	0
AT2G01810	0
AT2G01818	51
AT2G01820	2441
AT2G01830	612
AT2G01850	1392
AT2G01860	139
AT2G01870	73
AT2G01880	27
AT2G01890	2924
AT2G01900	117
AT2G01905	8
AT2G01910	1431
AT2G01913	24
AT2G01918	153
AT2G01920	1
AT2G01930	475
AT2G01940	278
AT2G01950	604
AT2G01960	0
AT2G01970	1597
AT2G01980	361
AT2G01990	28
AT2G02000	4
AT2G02010	295
AT2G02020	53
AT2G02023	0
AT2G02026	0
AT2G02030	0
AT2G02040	1029
AT2G02050	605
AT2G02060	58
AT2G02061	4
AT2G02070	934
AT2G02080	498
AT2G02090	615
AT2G02100	2240
AT2G02103	0
AT2G02120	1
AT2G02130	1881
AT2G02140	0
AT2G02147	0
AT2G02148	98
AT2G02150	26
AT2G02160	1956
AT2G02170	235
AT2G02180	852
AT2G02220	569
AT2G02230	312
AT2G02240	11
AT2G02250	0
AT2G02280	0
AT2G02290	0
AT2G02300	27
AT2G02310	0
AT2G02320	0
AT2G02340	0
AT2G02350	63
AT2G02360	251
AT2G02370	188
AT2G02380	9
AT2G02390	1599
AT2G02400	150
AT2G02410	199
AT2G02440	0
AT2G02450	92
AT2G02470	481
AT2G02480	363
AT2G02490	0
AT2G02498	0
AT2G02500	102
AT2G02510	455
AT2G02515	0
AT2G02520	0
AT2G02540	53
AT2G02550	0
AT2G02560	1004
AT2G02570	1548
AT2G02580	0
AT2G02590	55
AT2G02600	0
AT2G02610	57
AT2G02620	4
AT2G02630	263
AT2G02640	0
AT2G02650	0
AT2G02660	0
AT2G02680	188
AT2G02690	7
AT2G02700	3
AT2G02710	1410
AT2G02720	0
AT2G02730	300
AT2G02740	97
AT2G02741	0
AT2G02750	25
AT2G02760	2153
AT2G02770	115
AT2G02780	726
AT2G02790	222
AT2G02795	0
AT2G02800	838
AT2G02810	68
AT2G02820	942
AT2G02835	0
AT2G02840	0
AT2G02850	133
AT2G02860	587
AT2G02870	1072
AT2G02880	60
AT2G02890	0
AT2G02900	0
AT2G02910	249
AT2G02930	31
AT2G02950	410
AT2G02955	64
AT2G02960	1123
AT2G02970	780
AT2G02980	120
AT2G02990	141
AT2G03000	0
AT2G03010	22
AT2G03020	25
AT2G03030	0
AT2G03040	0
AT2G03050	66
AT2G03060	296
AT2G03070	519
AT2G03090	275
AT2G03110	7
AT2G03120	1264
AT2G03130	1
AT2G03140	1108
AT2G03150	1321
AT2G03160	0
AT2G03170	0
AT2G03180	0
AT2G03190	0
AT2G03200	50
AT2G03210	3
AT2G03220	206
AT2G03230	0
AT2G03240	1111
AT2G03250	2
AT2G03260	23
AT2G03270	136
AT2G03280	52
AT2G03290	0
AT2G03300	0
AT2G03310	8
AT2G03320	0
AT2G03330	172
AT2G03340	469
AT2G03350	333
AT2G03360	61
AT2G03370	26
AT2G03380	11
AT2G03390	718
AT2G03410	3
AT2G03420	549
AT2G03430	111
AT2G03440	1602
AT2G03445	0
AT2G03450	162
AT2G03460	1
AT2G03470	472
AT2G03480	381
AT2G03490	0
AT2G03500	108
AT2G03505	16
AT2G03510	82
AT2G03520	2
AT2G03530	53
AT2G03550	419
AT2G03560	0
AT2G03565	0
AT2G03570	0
AT2G03580	0
AT2G03590	242
AT2G03600	3
AT2G03610	0
AT2G03620	210
AT2G03630	1
AT2G03640	1129
AT2G03660	0
AT2G03667	77
AT2G03670	52
AT2G03680	2503
AT2G03690	193
AT2G03700	0
AT2G03710	37
AT2G03720	2
AT2G03730	999
AT2G03740	0
AT2G03750	393
AT2G03760	760
AT2G03770	2
AT2G03780	169
AT2G03790	0
AT2G03800	192
AT2G03810	261
AT2G03820	802
AT2G03821	0
AT2G03822	1
AT2G03830	4
AT2G03840	0
AT2G03850	73
AT2G03870	262
AT2G03880	8
AT2G03890	1509
AT2G03913	0
AT2G03930	0
AT2G03931	0
AT2G03932	0
AT2G03933	0
AT2G03936	0
AT2G03937	0
AT2G03938	0
AT2G03955	0
AT2G03980	484
AT2G04020	0
AT2G04025	7
AT2G04030	2109
AT2G04031	0
AT2G04032	0
AT2G04034	0
AT2G04037	0
AT2G04038	9
AT2G04039	779
AT2G04040	474
AT2G04041	0
AT2G04045	0
AT2G04046	0
AT2G04050	498
AT2G04060	0
AT2G04063	0
AT2G04066	0
AT2G04070	4
AT2G04080	36
AT2G04090	14
AT2G04100	169
AT2G04115	2
AT2G04160	526
AT2G04170	137
AT2G04190	3
AT2G04220	0
AT2G04230	254
AT2G04235	176
AT2G04240	383
AT2G04270	1138
AT2G04280	847
AT2G04300	0
AT2G04305	424
AT2G04340	192
AT2G04350	1127
AT2G04360	542
AT2G04370	0
AT2G04378	1077
AT2G04380	6
AT2G04390	738
AT2G04395	0
AT2G04400	370
AT2G04410	1108
AT2G04420	0
AT2G04425	0
AT2G04430	60
AT2G04440	1
AT2G04450	6
AT2G04480	3
AT2G04495	0
AT2G04500	42
AT2G04515	0
AT2G04520	1854
AT2G04530	97
AT2G04540	326
AT2G04550	349
AT2G04560	55
AT2G04570	1916
AT2G04620	184
AT2G04622	0
AT2G04630	306
AT2G04650	128
AT2G04660	139
AT2G04675	0
AT2G04680	29
AT2G04690	976
AT2G04700	863
AT2G04740	190
AT2G04750	0
AT2G04780	1583
AT2G04790	320
AT2G04795	28
AT2G04800	119
AT2G04810	0
AT2G04830	0
AT2G04840	0
AT2G04842	1383
AT2G04845	88
AT2G04850	320
AT2G04852	9
AT2G04860	20
AT2G04865	563
AT2G04870	0
AT2G04880	572
AT2G04890	164
AT2G04900	714
AT2G04910	0
AT2G04920	0
AT2G04925	0
AT2G04930	0
AT2G04940	378
AT2G05050	0
AT2G05060	0
AT2G05070	12566
AT2G05100	14365
AT2G05117	0
AT2G05120	120
AT2G05140	0
AT2G05160	142
AT2G05170	825
AT2G05180	19
AT2G05185	20
AT2G05210	383
AT2G05220	1044
AT2G05230	14
AT2G05250	0
AT2G05260	229
AT2G05270	2
AT2G05294	0
AT2G05310	958
AT2G05320	205
AT2G05330	9
AT2G05335	0
AT2G05350	0
AT2G05360	0
AT2G05370	3
AT2G05380	37614
AT2G05400	4
AT2G05410	0
AT2G05420	0
AT2G05430	0
AT2G05440	39
AT2G05500	0
AT2G05510	41
AT2G05518	112
AT2G05520	4434
AT2G05530	0
AT2G05540	12809
AT2G05580	4
AT2G05590	221
AT2G05600	0
AT2G05620	1525
AT2G05630	297
AT2G05632	164
AT2G05635	0
AT2G05642	0
AT2G05645	0
AT2G05710	7303
AT2G05720	0
AT2G05752	0
AT2G05753	0
AT2G05755	202
AT2G05760	69
AT2G05765	9
AT2G05786	0
AT2G05790	2215
AT2G05803	0
AT2G05810	333
AT2G05812	155
AT2G05830	548
AT2G05840	872
AT2G05850	0
AT2G05900	0
AT2G05910	55
AT2G05914	4
AT2G05915	0
AT2G05920	4286
AT2G05940	420
AT2G05970	0
AT2G05990	1811
AT2G05995	0
AT2G06000	257
AT2G06002	12
AT2G06005	130
AT2G06010	284
AT2G06020	0
AT2G06025	1090
AT2G06040	159
AT2G06050	320
AT2G06090	0
AT2G06095	0
AT2G06166	0
AT2G06200	97
AT2G06210	909
AT2G06255	32
AT2G06420	0
AT2G06500	0
AT2G06510	137
AT2G06520	9660
AT2G06530	1033
AT2G06541	0
AT2G06555	0
AT2G06562	0
AT2G06570	0
AT2G06645	0
AT2G06667	0
AT2G06845	0
AT2G06850	15395
AT2G06904	0
AT2G06906	0
AT2G06908	0
AT2G06925	172
AT2G06960	0
AT2G06983	0
AT2G06990	461
AT2G07000	13
AT2G07020	0
AT2G07040	0
AT2G07042	37
AT2G07050	2362
AT2G07110	0
AT2G07120	0
AT2G07140	6
AT2G07170	80
AT2G07180	831
AT2G07190	0
AT2G07200	0
AT2G07213	0
AT2G07215	0
AT2G07240	0
AT2G07280	0
AT2G07290	0
AT2G07310	0
AT2G07340	173
AT2G07360	2006
AT2G07362	0
AT2G07363	0
AT2G07440	0
AT2G07505	0
AT2G07521	0
AT2G07560	0
AT2G07599	2
AT2G07640	0
AT2G07667	1
AT2G07669	1
AT2G07671	0
AT2G07672	0
AT2G07673	0
AT2G07674	0
AT2G07675	0
AT2G07676	1
AT2G07678	0
AT2G07680	156
AT2G07681	0
AT2G07684	0
AT2G07687	40
AT2G07689	2
AT2G07690	355
AT2G07691	0
AT2G07692	0
AT2G07695	0
AT2G07696	1
AT2G07698	128
AT2G07701	0
AT2G07702	0
AT2G07705	0
AT2G07706	2
AT2G07707	0
AT2G07708	71
AT2G07713	0
AT2G07714	0
AT2G07715	8
AT2G07718	0
AT2G07719	2
AT2G07721	0
AT2G07722	0
AT2G07724	0
AT2G07725	20
AT2G07727	106
AT2G07728	0
AT2G07732	1
AT2G07734	17
AT2G07738	0
AT2G07739	0
AT2G07741	0
AT2G07742	0
AT2G07743	0
AT2G07745	0
AT2G07746	0
AT2G07748	0
AT2G07749	1
AT2G07750	0
AT2G07751	0
AT2G07752	0
AT2G07753	0
AT2G07754	0
AT2G07755	0
AT2G07756	0
AT2G07757	0
AT2G07758	0
AT2G07759	0
AT2G07760	0
AT2G07761	0
AT2G07762	0
AT2G07763	0
AT2G07764	0
AT2G07765	0
AT2G07766	0
AT2G07768	0
AT2G07771	0
AT2G07772	0
AT2G07773	1
AT2G07774	3
AT2G07775	2
AT2G07776	4
AT2G07777	0
AT2G07778	0
AT2G07779	2
AT2G07785	2
AT2G07787	3
AT2G07792	3
AT2G07793	0
AT2G07794	0
AT2G07795	1
AT2G07798	2
AT2G07806	1
AT2G07815	0
AT2G07820	0
AT2G07825	3
AT2G07827	1
AT2G07830	0
AT2G07835	1
AT2G07981	0
AT2G08986	0
AT2G09388	0
AT2G09795	181
AT2G09838	0
AT2G09840	0
AT2G09970	0
AT2G09990	607
AT2G10014	0
AT2G10020	0
AT2G10260	0
AT2G10340	0
AT2G10440	1
AT2G10450	0
AT2G10535	0
AT2G10537	0
AT2G10550	0
AT2G10557	0
AT2G10560	0
AT2G10602	0
AT2G10606	2
AT2G10608	3
AT2G10920	0
AT2G10921	1
AT2G10930	5
AT2G10931	79
AT2G10940	35916
AT2G10950	257
AT2G10965	0
AT2G10970	0
AT2G10975	0
AT2G11000	467
AT2G11005	1
AT2G11010	0
AT2G11015	0
AT2G11200	0
AT2G11270	14
AT2G11271	0
AT2G11405	0
AT2G11462	0
AT2G11520	388
AT2G11522	0
AT2G11570	0
AT2G11620	0
AT2G11623	0
AT2G11626	0
AT2G11651	0
AT2G11773	0
AT2G11778	0
AT2G11810	13
AT2G11851	1
AT2G11852	0
AT2G11890	910
AT2G11891	9
AT2G11910	778
AT2G12170	22
AT2G12190	55
AT2G12200	0
AT2G12280	0
AT2G12290	0
AT2G12400	646
AT2G12405	0
AT2G12461	13
AT2G12462	699
AT2G12465	0
AT2G12475	0
AT2G12480	0
AT2G12550	141
AT2G12557	0
AT2G12646	68
AT2G12875	0
AT2G12880	0
AT2G12900	0
AT2G12905	58
AT2G12935	0
AT2G12940	0
AT2G12945	0
AT2G12977	0
AT2G13100	350
AT2G13125	0
AT2G13126	0
AT2G13150	0
AT2G13272	0
AT2G13273	0
AT2G13290	141
AT2G13295	0
AT2G13350	0
AT2G13360	12615
AT2G13363	0
AT2G13370	1954
AT2G13422	0
AT2G13430	0
AT2G13440	558
AT2G13450	0
AT2G13463	0
AT2G13500	0
AT2G13510	0
AT2G13540	530
AT2G13542	0
AT2G13547	7
AT2G13550	1
AT2G13560	2661
AT2G13570	0
AT2G13600	36
AT2G13610	128
AT2G13620	0
AT2G13623	0
AT2G13630	0
AT2G13640	1
AT2G13650	287
AT2G13660	3
AT2G13665	99
AT2G13680	3
AT2G13690	93
AT2G13720	0
AT2G13760	0
AT2G13770	0
AT2G13790	217
AT2G13800	99
AT2G13810	24
AT2G13820	308
AT2G13840	86
AT2G13895	2
AT2G13900	0
AT2G13950	0
AT2G13960	10
AT2G13980	0
AT2G14000	0
AT2G14045	350
AT2G14050	94
AT2G14060	269
AT2G14070	0
AT2G14080	121
AT2G14095	14
AT2G14100	137
AT2G14110	129
AT2G14115	50
AT2G14120	1024
AT2G14160	8
AT2G14170	1903
AT2G14206	0
AT2G14210	28
AT2G14247	17
AT2G14255	768
AT2G14260	1007
AT2G14270	0
AT2G14282	0
AT2G14285	134
AT2G14288	0
AT2G14289	0
AT2G14290	0
AT2G14365	0
AT2G14378	0
AT2G14390	0
AT2G14440	0
AT2G14460	61
AT2G14500	0
AT2G14510	2
AT2G14520	40
AT2G14530	362
AT2G14540	0
AT2G14560	0
AT2G14580	0
AT2G14610	3
AT2G14620	37
AT2G14635	0
AT2G14660	105
AT2G14670	0
AT2G14680	410
AT2G14690	0
AT2G14692	1
AT2G14700	0
AT2G14710	0
AT2G14720	1435
AT2G14740	549
AT2G14750	321
AT2G14760	0
AT2G14800	47
AT2G14810	0
AT2G14820	91
AT2G14830	79
AT2G14835	790
AT2G14846	0
AT2G14850	127
AT2G14860	39
AT2G14870	0
AT2G14878	4702
AT2G14880	631
AT2G14890	14533
AT2G14900	825
AT2G14910	2112
AT2G14920	1
AT2G14935	0
AT2G14960	66
AT2G15000	73
AT2G15010	1
AT2G15020	13
AT2G15025	0
AT2G15029	0
AT2G15042	0
AT2G15050	583
AT2G15080	6
AT2G15090	448
AT2G15110	0
AT2G15128	15
AT2G15130	2
AT2G15170	0
AT2G15180	0
AT2G15185	0
AT2G15220	98
AT2G15230	298
AT2G15240	858
AT2G15260	0
AT2G15270	172
AT2G15280	282
AT2G15290	521
AT2G15292	840
AT2G15300	71
AT2G15310	74
AT2G15318	2
AT2G15320	189
AT2G15325	0
AT2G15327	0
AT2G15340	3
AT2G15345	0
AT2G15350	0
AT2G15360	0
AT2G15370	47
AT2G15390	73
AT2G15400	15
AT2G15420	0
AT2G15430	249
AT2G15440	257
AT2G15450	0
AT2G15460	0
AT2G15470	0
AT2G15480	501
AT2G15490	1007
AT2G15500	0
AT2G15530	669
AT2G15535	0
AT2G15555	0
AT2G15560	470
AT2G15570	568
AT2G15580	449
AT2G15590	3
AT2G15610	0
AT2G15620	5696
AT2G15630	7
AT2G15640	0
AT2G15660	0
AT2G15670	0
AT2G15680	112
AT2G15690	156
AT2G15695	709
AT2G15710	0
AT2G15730	132
AT2G15740	0
AT2G15760	16
AT2G15770	0
AT2G15780	1
AT2G15790	220
AT2G15820	230
AT2G15830	226
AT2G15860	336
AT2G15880	714
AT2G15890	744
AT2G15900	713
AT2G15910	436
AT2G15930	0
AT2G15950	0
AT2G15960	345
AT2G15970	10678
AT2G15980	77
AT2G16005	265
AT2G16015	0
AT2G16016	0
AT2G16018	0
AT2G16019	0
AT2G16020	0
AT2G16030	0
AT2G16040	0
AT2G16050	67
AT2G16060	80
AT2G16070	469
AT2G16090	189
AT2G16120	0
AT2G16130	0
AT2G16145	0
AT2G16190	0
AT2G16200	0
AT2G16210	0
AT2G16220	0
AT2G16225	0
AT2G16230	5
AT2G16240	0
AT2G16245	0
AT2G16250	314
AT2G16270	84
AT2G16280	4819
AT2G16290	0
AT2G16300	0
AT2G16340	0
AT2G16360	0
AT2G16365	325
AT2G16370	409
AT2G16380	56
AT2G16385	0
AT2G16390	135
AT2G16400	503
AT2G16405	409
AT2G16430	577
AT2G16440	290
AT2G16450	2
AT2G16460	291
AT2G16485	1215
AT2G16490	0
AT2G16500	4811
AT2G16505	0
AT2G16510	1956
AT2G16520	0
AT2G16530	145
AT2G16535	0
AT2G16570	60
AT2G16575	2
AT2G16580	51
AT2G16586	1969
AT2G16592	0
AT2G16594	0
AT2G16595	99
AT2G16600	3034
AT2G16620	0
AT2G16630	454
AT2G16640	1407
AT2G16650	103
AT2G16660	23
AT2G16668	0
AT2G16676	0
AT2G16700	175
AT2G16710	224
AT2G16720	368
AT2G16730	0
AT2G16740	283
AT2G16750	157
AT2G16760	23
AT2G16770	49
AT2G16780	260
AT2G16790	133
AT2G16800	517
AT2G16810	0
AT2G16835	0
AT2G16850	105
AT2G16860	937
AT2G16870	38
AT2G16880	304
AT2G16881	0
AT2G16890	34
AT2G16900	680
AT2G16910	4
AT2G16920	652
AT2G16930	367
AT2G16940	2040
AT2G16950	1372
AT2G16955	0
AT2G16960	0
AT2G16970	16
AT2G16980	227
AT2G16990	191
AT2G17000	0
AT2G17010	5
AT2G17020	534
AT2G17030	231
AT2G17033	548
AT2G17036	84
AT2G17040	23
AT2G17043	0
AT2G17050	6
AT2G17055	0
AT2G17060	74
AT2G17070	20
AT2G17080	37
AT2G17090	0
AT2G17110	340
AT2G17120	890
AT2G17130	576
AT2G17140	55
AT2G17150	416
AT2G17160	0
AT2G17170	0
AT2G17180	0
AT2G17190	1325
AT2G17200	1521
AT2G17210	5
AT2G17220	800
AT2G17230	772
AT2G17240	872
AT2G17250	249
AT2G17260	53
AT2G17265	305
AT2G17270	54
AT2G17280	56
AT2G17290	967
AT2G17295	0
AT2G17300	274
AT2G17305	0
AT2G17310	0
AT2G17320	620
AT2G17340	892
AT2G17350	374
AT2G17360	2047
AT2G17370	315
AT2G17380	620
AT2G17390	1827
AT2G17410	913
AT2G17420	3188
AT2G17430	149
AT2G17440	1145
AT2G17442	11
AT2G17450	330
AT2G17470	2
AT2G17480	587
AT2G17500	4291
AT2G17510	587
AT2G17520	924
AT2G17525	60
AT2G17530	543
AT2G17540	341
AT2G17550	513
AT2G17556	0
