Geneid	/ufrc/jkim6/share/braskey/data/PRJNA549285/TopHat/alignments/SRR9313225.sam
AT1G02100	905
AT1G02110	688
AT1G02120	1441
AT1G02130	921
AT1G02140	1412
AT1G02145	343
AT1G02150	1503
AT1G02160	201
AT1G02170	584
AT1G02180	95
AT1G02190	9
AT1G02205	4741
AT1G02210	0
AT1G02220	351
AT1G02230	15
AT1G02250	0
AT1G02260	310
AT1G02270	180
AT1G02280	1709
AT1G02290	128
AT1G02300	197
AT1G02305	1716
AT1G02310	12
AT1G02320	0
AT1G02330	384
AT1G02335	340
AT1G02340	979
AT1G02350	5
AT1G02360	433
AT1G02370	30
AT1G02380	14
AT1G02390	31
AT1G02391	0
AT1G02400	444
AT1G02405	3
AT1G02410	375
AT1G02420	54
AT1G02430	4
AT1G02440	2
AT1G02450	4
AT1G02460	51
AT1G02470	19
AT1G02475	376
AT1G02480	0
AT1G02490	0
AT1G02500	6693
AT1G02510	0
AT1G02520	349
AT1G02530	4
AT1G02540	0
AT1G02550	0
AT1G02560	1455
AT1G02570	0
AT1G02575	0
AT1G02580	16
AT1G02590	0
AT1G02600	0
AT1G02610	41
AT1G02620	0
AT1G02630	4
AT1G02640	747
AT1G02650	12
AT1G02660	293
AT1G02670	18
AT1G02680	163
AT1G02690	189
AT1G02700	23
AT1G02710	0
AT1G02720	204
AT1G02730	343
AT1G02740	87
AT1G02750	228
AT1G02760	0
AT1G02770	27
AT1G02780	5415
AT1G02790	0
AT1G02800	201
AT1G02810	185
AT1G02813	0
AT1G02816	346
AT1G02820	9
AT1G02830	0
AT1G02840	3339
AT1G02850	1532
AT1G02860	397
AT1G02870	100
AT1G02880	876
AT1G02890	2376
AT1G02900	344
AT1G02910	567
AT1G02920	444
AT1G02930	121
AT1G02940	0
AT1G02950	152
AT1G02952	0
AT1G02960	222
AT1G02965	0
AT1G02970	33
AT1G02980	0
AT1G02990	350
AT1G03000	565
AT1G03010	21
AT1G03020	0
AT1G03022	0
AT1G03030	248
AT1G03040	765
AT1G03050	0
AT1G03055	8
AT1G03060	1706
AT1G03070	38
AT1G03080	2094
AT1G03090	2206
AT1G03100	16
AT1G03103	0
AT1G03106	74
AT1G03110	146
AT1G03120	20
AT1G03130	4154
AT1G03140	756
AT1G03150	151
AT1G03160	1014
AT1G03170	53
AT1G03180	34
AT1G03190	286
AT1G03200	50
AT1G03210	242
AT1G03220	5300
AT1G03230	686
AT1G03240	1
AT1G03250	274
AT1G03260	171
AT1G03270	25
AT1G03280	855
AT1G03290	477
AT1G03300	54
AT1G03310	277
AT1G03320	26
AT1G03330	304
AT1G03340	31
AT1G03350	1047
AT1G03360	49
AT1G03365	318
AT1G03370	573
AT1G03380	1162
AT1G03390	0
AT1G03400	83
AT1G03410	229
AT1G03430	274
AT1G03440	120
AT1G03445	41
AT1G03457	264
AT1G03470	170
AT1G03475	1871
AT1G03490	0
AT1G03495	0
AT1G03502	9
AT1G03506	4
AT1G03510	32
AT1G03515	0
AT1G03520	208
AT1G03530	187
AT1G03540	13
AT1G03545	19
AT1G03550	489
AT1G03560	199
AT1G03570	0
AT1G03590	1236
AT1G03600	3469
AT1G03610	432
AT1G03620	42
AT1G03630	917
AT1G03640	0
AT1G03650	17
AT1G03660	5
AT1G03670	0
AT1G03680	989
AT1G03687	206
AT1G03700	4
AT1G03710	1
AT1G03720	0
AT1G03730	88
AT1G03740	562
AT1G03743	0
AT1G03746	0
AT1G03750	100
AT1G03760	69
AT1G03770	121
AT1G03780	108
AT1G03790	577
AT1G03800	25
AT1G03810	0
AT1G03820	36
AT1G03830	118
AT1G03840	35
AT1G03850	347
AT1G03860	393
AT1G03870	9170
AT1G03880	2
AT1G03890	0
AT1G03900	2010
AT1G03905	193
AT1G03910	1150
AT1G03920	172
AT1G03930	883
AT1G03935	29
AT1G03940	1
AT1G03950	132
AT1G03960	160
AT1G03970	124
AT1G03980	1
AT1G03982	0
AT1G03990	0
AT1G04000	468
AT1G04010	185
AT1G04020	103
AT1G04030	125
AT1G04040	1817
AT1G04050	50
AT1G04070	73
AT1G04080	2045
AT1G04090	14
AT1G04100	73
AT1G04110	25
AT1G04120	1942
AT1G04130	88
AT1G04140	2217
AT1G04150	10
AT1G04160	133
AT1G04170	1191
AT1G04171	0
AT1G04180	8
AT1G04190	326
AT1G04200	385
AT1G04210	1032
AT1G04220	1843
AT1G04230	111
AT1G04240	820
AT1G04250	3129
AT1G04260	212
AT1G04270	2624
AT1G04280	787
AT1G04290	141
AT1G04295	16
AT1G04300	2492
AT1G04310	319
AT1G04320	0
AT1G04330	0
AT1G04340	217
AT1G04350	129
AT1G04360	36
AT1G04370	0
AT1G04380	1
AT1G04390	210
AT1G04400	3000
AT1G04410	8547
AT1G04420	810
AT1G04425	13
AT1G04430	2053
AT1G04440	1358
AT1G04445	2
AT1G04450	0
AT1G04470	1
AT1G04480	1148
AT1G04490	2
AT1G04500	9
AT1G04501	0
AT1G04510	720
AT1G04520	208
AT1G04530	1113
AT1G04540	1
AT1G04550	548
AT1G04555	52
AT1G04560	7
AT1G04570	24
AT1G04580	0
AT1G04590	216
AT1G04600	7
AT1G04610	68
AT1G04620	368
AT1G04625	0
AT1G04630	328
AT1G04635	20
AT1G04640	190
AT1G04645	0
AT1G04650	29
AT1G04660	6
AT1G04670	0
AT1G04680	1798
AT1G04684	0
AT1G04690	910
AT1G04700	16
AT1G04710	255
AT1G04720	0
AT1G04730	70
AT1G04750	988
AT1G04760	6
AT1G04770	441
AT1G04778	8
AT1G04780	877
AT1G04790	317
AT1G04800	505
AT1G04810	1253
AT1G04820	10955
AT1G04830	395
AT1G04840	11
AT1G04850	1357
AT1G04860	639
AT1G04870	237
AT1G04880	7
AT1G04890	0
AT1G04900	81
AT1G04910	480
AT1G04920	41
AT1G04930	71
AT1G04940	202
AT1G04945	41
AT1G04950	382
AT1G04960	389
AT1G04970	647
AT1G04980	124
AT1G04985	341
AT1G04990	718
AT1G05000	119
AT1G05010	936
AT1G05020	11
AT1G05030	184
AT1G05040	0
AT1G05055	133
AT1G05060	159
AT1G05065	4
AT1G05070	388
AT1G05080	1
AT1G05085	0
AT1G05090	2
AT1G05100	202
AT1G05120	569
AT1G05136	0
AT1G05140	958
AT1G05150	902
AT1G05160	171
AT1G05170	428
AT1G05180	440
AT1G05190	2721
AT1G05200	255
AT1G05205	200
AT1G05210	34
AT1G05220	19
AT1G05230	576
AT1G05240	0
AT1G05250	0
AT1G05260	3403
AT1G05270	734
AT1G05280	39
AT1G05290	0
AT1G05291	0
AT1G05300	20
AT1G05310	87
AT1G05320	482
AT1G05330	4
AT1G05340	606
AT1G05350	418
AT1G05360	329
AT1G05370	13
AT1G05380	1058
AT1G05385	182
AT1G05390	0
AT1G05400	24
AT1G05410	155
AT1G05420	65
AT1G05430	308
AT1G05440	10
AT1G05450	1
AT1G05460	105
AT1G05470	190
AT1G05490	63
AT1G05500	655
AT1G05510	3
AT1G05520	889
AT1G05530	19
AT1G05540	10
AT1G05550	4
AT1G05560	1604
AT1G05562	230
AT1G05570	2198
AT1G05575	24
AT1G05577	5
AT1G05580	0
AT1G05590	371
AT1G05600	127
AT1G05610	8
AT1G05615	0
AT1G05620	441
AT1G05630	170
AT1G05640	80
AT1G05650	19
AT1G05660	25
AT1G05670	110
AT1G05675	9
AT1G05680	820
AT1G05690	19
AT1G05700	152
AT1G05710	89
AT1G05720	203
AT1G05730	1
AT1G05740	0
AT1G05750	73
AT1G05760	81
AT1G05770	18
AT1G05780	115
AT1G05785	139
AT1G05790	624
AT1G05800	0
AT1G05805	394
AT1G05810	275
AT1G05820	62
AT1G05830	1164
AT1G05835	312
AT1G05840	496
AT1G05850	9770
AT1G05860	143
AT1G05870	2768
AT1G05880	6
AT1G05890	2287
AT1G05894	16
AT1G05900	305
AT1G05910	532
AT1G05920	0
AT1G05925	0
AT1G05930	0
AT1G05940	693
AT1G05950	79
AT1G05960	2281
AT1G05970	60
AT1G05980	0
AT1G05990	0
AT1G06000	3829
AT1G06002	202
AT1G06010	84
AT1G06020	10
AT1G06030	0
AT1G06040	7546
AT1G06050	150
AT1G06060	526
AT1G06070	340
AT1G06080	131
AT1G06090	83
AT1G06100	0
AT1G06110	823
AT1G06120	23
AT1G06130	420
AT1G06135	0
AT1G06137	0
AT1G06140	17
AT1G06148	0
AT1G06149	0
AT1G06150	33
AT1G06160	0
AT1G06170	3
AT1G06180	643
AT1G06190	869
AT1G06200	486
AT1G06210	357
AT1G06220	833
AT1G06225	2
AT1G06230	1253
AT1G06240	231
AT1G06250	3
AT1G06260	0
AT1G06265	132
AT1G06270	55
AT1G06280	0
AT1G06290	1099
AT1G06310	6
AT1G06320	8
AT1G06330	14
AT1G06340	0
AT1G06350	110
AT1G06360	1580
AT1G06380	93
AT1G06390	1227
AT1G06400	928
AT1G06410	3009
AT1G06420	24
AT1G06430	4408
AT1G06440	15
AT1G06450	120
AT1G06460	199
AT1G06470	291
AT1G06475	8
AT1G06480	0
AT1G06490	116
AT1G06500	99
AT1G06510	118
AT1G06515	196
AT1G06520	18
AT1G06530	767
AT1G06540	15
AT1G06550	708
AT1G06560	143
AT1G06570	2687
AT1G06580	33
AT1G06590	188
AT1G06610	0
AT1G06620	256
AT1G06630	221
AT1G06640	1393
AT1G06645	58
AT1G06650	494
AT1G06660	15
AT1G06670	1078
AT1G06680	8160
AT1G06690	1450
AT1G06700	2068
AT1G06710	62
AT1G06720	271
AT1G06730	259
AT1G06750	23
AT1G06760	1403
AT1G06770	98
AT1G06780	328
AT1G06790	84
AT1G06800	301
AT1G06810	1
AT1G06820	458
AT1G06830	12
AT1G06840	523
AT1G06850	436
AT1G06860	0
AT1G06870	574
AT1G06880	0
AT1G06890	1346
AT1G06900	916
AT1G06910	49
AT1G06920	0
AT1G06923	0
AT1G06925	11
AT1G06930	43
AT1G06950	2882
AT1G06960	157
AT1G06970	6
AT1G06980	508
AT1G06990	0
AT1G07000	370
AT1G07010	1420
AT1G07020	135
AT1G07025	0
AT1G07030	551
AT1G07040	561
AT1G07050	178
AT1G07051	0
AT1G07060	0
AT1G07070	77
AT1G07080	1660
AT1G07090	232
AT1G07100	0
AT1G07110	1975
AT1G07119	23
AT1G07120	5
AT1G07128	126
AT1G07130	81
AT1G07135	123
AT1G07140	2804
AT1G07150	2966
AT1G07160	23
AT1G07170	190
AT1G07175	5
AT1G07180	140
AT1G07190	0
AT1G07200	892
AT1G07210	242
AT1G07220	145
AT1G07230	441
AT1G07240	531
AT1G07250	934
AT1G07260	166
AT1G07270	10
AT1G07280	93
AT1G07290	24
AT1G07300	61
AT1G07310	1045
AT1G07320	3575
AT1G07330	5
AT1G07340	0
AT1G07350	1220
AT1G07360	1070
AT1G07370	114
AT1G07380	254
AT1G07390	45
AT1G07400	271
AT1G07410	26
AT1G07420	659
AT1G07430	93
AT1G07440	133
AT1G07450	1
AT1G07460	0
AT1G07470	433
AT1G07473	4
AT1G07476	0
AT1G07480	620
AT1G07485	3
AT1G07490	9
AT1G07500	2
AT1G07510	1498
AT1G07520	267
AT1G07530	801
AT1G07540	1
AT1G07550	41
AT1G07560	54
AT1G07570	668
AT1G07580	0
AT1G07590	5947
AT1G07600	0
AT1G07610	1267
AT1G07615	92
AT1G07620	27
AT1G07630	460
AT1G07640	588
AT1G07645	1
AT1G07650	1240
AT1G07660	148
AT1G07670	879
AT1G07680	0
AT1G07690	36
AT1G07700	437
AT1G07702	0
AT1G07705	374
AT1G07710	4
AT1G07720	1334
AT1G07725	0
AT1G07728	415
AT1G07730	0
AT1G07740	74
AT1G07745	109
AT1G07747	0
AT1G07750	741
AT1G07760	0
AT1G07770	2262
AT1G07780	77
AT1G07790	332
AT1G07795	1
AT1G07810	880
AT1G07820	458
AT1G07830	202
AT1G07840	215
AT1G07850	2
AT1G07860	0
AT1G07870	250
AT1G07880	16
AT1G07885	0
AT1G07890	11173
AT1G07900	3
AT1G07901	0
AT1G07910	297
AT1G07920	4276
AT1G07930	2717
AT1G07940	2052
AT1G07950	164
AT1G07960	392
AT1G07970	162
AT1G07980	285
AT1G07985	1659
AT1G07990	1248
AT1G08000	207
AT1G08005	0
AT1G08010	623
AT1G08030	474
AT1G08032	0
AT1G08035	0
AT1G08040	261
AT1G08050	270
AT1G08060	498
AT1G08065	0
AT1G08070	14
AT1G08080	0
AT1G08090	5
AT1G08100	0
AT1G08110	987
AT1G08115	72
AT1G08120	4
AT1G08125	228
AT1G08130	357
AT1G08135	1
AT1G08140	0
AT1G08150	0
AT1G08160	514
AT1G08165	2
AT1G08170	0
AT1G08180	111
AT1G08190	2693
AT1G08200	4572
AT1G08210	342
AT1G08220	58
AT1G08230	566
AT1G08240	0
AT1G08250	328
AT1G08260	371
AT1G08270	27
AT1G08280	177
AT1G08290	1
AT1G08300	52
AT1G08310	48
AT1G08315	157
AT1G08320	372
AT1G08340	109
AT1G08350	145
AT1G08360	1367
AT1G08370	836
AT1G08380	5482
AT1G08390	50
AT1G08400	105
AT1G08410	177
AT1G08420	1670
AT1G08430	14
AT1G08440	0
AT1G08450	618
AT1G08460	431
AT1G08465	86
AT1G08470	239
AT1G08480	782
AT1G08490	615
AT1G08500	393
AT1G08510	3264
AT1G08520	2851
AT1G08530	82
AT1G08540	1251
AT1G08550	652
AT1G08560	183
AT1G08570	3495
AT1G08580	267
AT1G08590	288
AT1G08592	43
AT1G08600	617
AT1G08610	59
AT1G08620	875
AT1G08630	149
AT1G08640	586
AT1G08650	659
AT1G08660	618
AT1G08670	75
AT1G08680	1132
AT1G08695	0
AT1G08700	586
AT1G08710	138
AT1G08720	421
AT1G08730	18
AT1G08750	165
AT1G08760	723
AT1G08770	258
AT1G08780	193
AT1G08790	0
AT1G08800	806
AT1G08810	150
AT1G08820	705
AT1G08830	3430
AT1G08840	77
AT1G08845	39
AT1G08860	6
AT1G08870	0
AT1G08880	409
AT1G08890	506
AT1G08900	282
AT1G08910	795
AT1G08920	567
AT1G08930	1462
AT1G08940	172
AT1G08950	0
AT1G08960	238
AT1G08970	638
AT1G08980	716
AT1G08985	0
AT1G08990	113
AT1G09000	81
AT1G09010	1175
AT1G09020	1346
AT1G09026	0
AT1G09030	0
AT1G09040	49
AT1G09050	33
AT1G09060	744
AT1G09070	2504
AT1G09080	4
AT1G09090	139
AT1G09100	287
AT1G09110	0
AT1G09130	1068
AT1G09140	2175
AT1G09150	339
AT1G09155	13
AT1G09157	1
AT1G09160	497
AT1G09170	15
AT1G09176	1
AT1G09180	8
AT1G09190	43
AT1G09195	162
AT1G09200	439
AT1G09210	1674
AT1G09220	19
AT1G09230	372
AT1G09240	158
AT1G09245	0
AT1G09250	1567
AT1G09260	0
AT1G09270	1312
AT1G09280	629
AT1G09290	113
AT1G09300	52
AT1G09310	16214
AT1G09320	89
AT1G09330	383
AT1G09340	3110
AT1G09350	173
AT1G09360	0
AT1G09370	0
AT1G09380	31
AT1G09390	481
AT1G09400	3
AT1G09410	17
AT1G09415	213
AT1G09420	308
AT1G09421	8
AT1G09430	1328
AT1G09440	48
AT1G09450	15
AT1G09460	556
AT1G09470	14
AT1G09480	46
AT1G09483	0
AT1G09490	181
AT1G09500	2
AT1G09510	0
AT1G09520	221
AT1G09530	984
AT1G09540	237
AT1G09550	0
AT1G09560	2420
AT1G09570	8141
AT1G09575	53
AT1G09580	91
AT1G09590	1193
AT1G09600	17
AT1G09610	12
AT1G09620	2128
AT1G09625	0
AT1G09630	221
AT1G09640	3496
AT1G09645	181
AT1G09650	7
AT1G09660	530
AT1G09665	0
AT1G09680	8
AT1G09690	1777
AT1G09700	88
AT1G09710	151
AT1G09720	0
AT1G09730	655
AT1G09740	1109
AT1G09750	2350
AT1G09760	414
AT1G09770	2496
AT1G09780	1984
AT1G09790	0
AT1G09794	30
AT1G09795	396
AT1G09800	57
AT1G09810	163
AT1G09812	27
AT1G09815	181
AT1G09820	70
AT1G09830	294
AT1G09840	804
AT1G09850	399
AT1G09860	3
AT1G09870	468
AT1G09880	19
AT1G09890	33
AT1G09900	250
AT1G09910	369
AT1G09920	578
AT1G09930	2
AT1G09932	27
AT1G09935	0
AT1G09940	471
AT1G09950	98
AT1G09960	250
AT1G09970	2279
AT1G09980	788
AT1G09995	43
AT1G10000	7
AT1G10010	0
AT1G10020	364
AT1G10030	149
AT1G10040	76
AT1G10050	248
AT1G10060	61
AT1G10070	804
AT1G10090	748
AT1G10095	53
AT1G10100	0
AT1G10110	9
AT1G10120	740
AT1G10130	897
AT1G10140	222
AT1G10150	321
AT1G10155	4
AT1G10170	2989
AT1G10180	367
AT1G10190	0
AT1G10200	1064
AT1G10210	148
AT1G10220	4
AT1G10230	71
AT1G10240	147
AT1G10250	1
AT1G10270	149
AT1G10280	118
AT1G10290	1538
AT1G10300	3
AT1G10310	185
AT1G10320	296
AT1G10330	22
AT1G10340	79
AT1G10350	206
AT1G10360	493
AT1G10370	1552
AT1G10380	315
AT1G10385	2
AT1G10390	2227
AT1G10400	46
AT1G10410	748
AT1G10417	30
AT1G10430	498
AT1G10440	0
AT1G10450	533
AT1G10455	0
AT1G10460	9
AT1G10470	929
AT1G10480	54
AT1G10490	129
AT1G10500	427
AT1G10510	606
AT1G10520	11
AT1G10522	240
AT1G10530	17
AT1G10540	4
AT1G10550	40
AT1G10560	115
AT1G10570	388
AT1G10580	504
AT1G10585	0
AT1G10586	0
AT1G10588	0
AT1G10590	1074
AT1G10600	175
AT1G10610	121
AT1G10620	0
AT1G10630	1039
AT1G10640	217
AT1G10650	601
AT1G10652	0
AT1G10657	62
AT1G10660	1110
AT1G10670	3393
AT1G10680	1
AT1G10682	1606
AT1G10690	69
AT1G10700	198
AT1G10710	0
AT1G10717	0
AT1G10720	478
AT1G10730	131
AT1G10740	1927
AT1G10745	0
AT1G10747	0
AT1G10750	34
AT1G10760	2025
AT1G10770	2
AT1G10780	68
AT1G10790	4
AT1G10800	10
AT1G10810	11
AT1G10820	402
AT1G10830	286
AT1G10840	1606
AT1G10850	699
AT1G10865	217
AT1G10870	520
AT1G10880	0
AT1G10890	982
AT1G10900	461
AT1G10910	744
AT1G10920	39
AT1G10930	259
AT1G10940	1451
AT1G10950	2314
AT1G10960	10448
AT1G10970	60
AT1G10980	0
AT1G10990	63
AT1G11000	320
AT1G11010	0
AT1G11020	247
AT1G11030	0
AT1G11040	0
AT1G11050	120
AT1G11060	326
AT1G11070	8
AT1G11080	34
AT1G11090	109
AT1G11100	78
AT1G11110	0
AT1G11112	1
AT1G11120	155
AT1G11125	12
AT1G11130	123
AT1G11145	0
AT1G11160	32
AT1G11170	48
AT1G11175	193
AT1G11180	282
AT1G11185	8
AT1G11190	102
AT1G11200	154
AT1G11210	73
AT1G11220	18
AT1G11230	2
AT1G11240	266
AT1G11250	0
AT1G11260	2238
AT1G11270	82
AT1G11280	384
AT1G11290	42
AT1G11300	147
AT1G11310	1574
AT1G11320	42
AT1G11330	81
AT1G11340	12
AT1G11350	205
AT1G11360	665
AT1G11362	0
AT1G11370	1
AT1G11380	209
AT1G11390	572
AT1G11400	559
AT1G11410	273
AT1G11420	27
AT1G11430	1003
AT1G11440	166
AT1G11450	79
AT1G11460	0
AT1G11470	0
AT1G11475	74
AT1G11480	1777
AT1G11490	5
AT1G11500	1
AT1G11510	0
AT1G11520	0
AT1G11530	243
AT1G11540	24
AT1G11545	1210
AT1G11550	0
AT1G11560	0
AT1G11570	5
AT1G11572	0
AT1G11580	1297
AT1G11590	0
AT1G11592	294
AT1G11593	0
AT1G11600	1378
AT1G11608	0
AT1G11610	0
AT1G11620	0
AT1G11630	77
AT1G11640	0
AT1G11650	3719
AT1G11655	0
AT1G11660	568
AT1G11670	752
AT1G11680	1566
AT1G11684	0
AT1G11690	0
AT1G11700	176
AT1G11710	42
AT1G11720	676
AT1G11730	13
AT1G11735	15
AT1G11740	74
AT1G11750	798
AT1G11755	101
AT1G11760	115
AT1G11765	0
AT1G11770	0
AT1G11780	145
AT1G11785	0
AT1G11790	324
AT1G11800	49
AT1G11810	0
AT1G11820	991
AT1G11840	1364
AT1G11850	108
AT1G11860	7012
AT1G11870	411
AT1G11880	100
AT1G11890	488
AT1G11900	32
AT1G11905	138
AT1G11910	16423
AT1G11915	23
AT1G11920	0
AT1G11925	0
AT1G11930	651
AT1G11940	94
AT1G11950	153
AT1G11960	247
AT1G11970	0
AT1G11980	0
AT1G11990	0
AT1G12000	974
AT1G12010	200
AT1G12013	0
AT1G12015	0
AT1G12020	86
AT1G12030	0
AT1G12040	21
AT1G12050	401
AT1G12060	30
AT1G12064	17
AT1G12070	92
AT1G12080	24560
AT1G12090	14298
AT1G12100	0
AT1G12110	4913
AT1G12120	894
AT1G12130	55
AT1G12140	416
AT1G12150	0
AT1G12160	108
AT1G12170	0
AT1G12180	0
AT1G12190	0
AT1G12200	196
AT1G12210	33
AT1G12211	0
AT1G12220	102
AT1G12230	1558
AT1G12240	3954
AT1G12244	95
AT1G12250	610
AT1G12260	113
AT1G12270	705
AT1G12280	69
AT1G12290	103
AT1G12294	0
AT1G12300	74
AT1G12310	1322
AT1G12320	126
AT1G12330	475
AT1G12340	0
AT1G12350	200
AT1G12360	1363
AT1G12370	392
AT1G12380	43
AT1G12390	115
AT1G12400	58
AT1G12410	1115
AT1G12411	0
AT1G12420	237
AT1G12423	0
AT1G12430	263
AT1G12440	1811
AT1G12450	123
AT1G12451	0
AT1G12460	275
AT1G12470	702
AT1G12480	6
AT1G12490	0
AT1G12500	1582
AT1G12510	0
AT1G12520	1421
AT1G12530	145
AT1G12540	0
AT1G12550	26
AT1G12560	2
AT1G12570	2
AT1G12580	1408
AT1G12590	0
AT1G12600	9
AT1G12610	1
AT1G12620	119
AT1G12630	1
AT1G12640	579
AT1G12650	308
AT1G12660	0
AT1G12663	0
AT1G12665	1
AT1G12672	0
AT1G12680	330
AT1G12700	79
AT1G12710	93
AT1G12730	87
AT1G12740	86
AT1G12750	236
AT1G12760	1273
AT1G12770	637
AT1G12775	27
AT1G12780	1646
AT1G12790	98
AT1G12800	2238
AT1G12805	0
AT1G12810	519
AT1G12820	1223
AT1G12830	132
AT1G12840	1658
AT1G12845	83
AT1G12850	678
AT1G12855	0
AT1G12860	511
AT1G12870	0
AT1G12880	147
AT1G12890	1
AT1G12900	4029
AT1G12910	391
AT1G12920	1007
AT1G12930	490
AT1G12938	0
AT1G12940	0
AT1G12950	9
AT1G12960	0
AT1G12970	146
AT1G12980	1
AT1G12990	274
AT1G13000	330
AT1G13010	0
AT1G13020	732
AT1G13030	64
AT1G13040	28
AT1G13050	60
AT1G13060	1286
AT1G13080	1237
AT1G13090	224
AT1G13100	187
AT1G13110	630
AT1G13120	283
AT1G13130	10
AT1G13140	0
AT1G13150	0
AT1G13160	323
AT1G13170	587
AT1G13180	133
AT1G13190	400
AT1G13195	154
AT1G13200	0
AT1G13210	531
AT1G13220	249
AT1G13230	4
AT1G13240	0
AT1G13245	283
AT1G13250	204
AT1G13260	560
AT1G13270	185
AT1G13280	403
AT1G13290	0
AT1G13300	117
AT1G13310	3
AT1G13320	1043
AT1G13330	21
AT1G13340	25
AT1G13350	635
AT1G13360	1001
AT1G13370	0
AT1G13380	280
AT1G13390	370
AT1G13400	15
AT1G13410	24
AT1G13420	142
AT1G13430	214
AT1G13440	12286
AT1G13448	9
AT1G13450	491
AT1G13460	244
AT1G13470	0
AT1G13480	21
AT1G13485	0
AT1G13490	5
AT1G13500	5
AT1G13510	14
AT1G13520	47
AT1G13530	63
AT1G13540	8
AT1G13550	7
AT1G13560	808
AT1G13570	240
AT1G13580	113
AT1G13590	63
AT1G13600	11
AT1G13605	0
AT1G13607	0
AT1G13608	0
AT1G13609	0
AT1G13610	6
AT1G13620	0
AT1G13630	39
AT1G13635	9
AT1G13640	2059
AT1G13650	6
AT1G13670	668
AT1G13680	1
AT1G13690	143
AT1G13700	70
AT1G13710	179
AT1G13720	0
AT1G13730	407
AT1G13740	1438
AT1G13750	86
AT1G13755	0
AT1G13760	0
AT1G13770	193
AT1G13780	161
AT1G13790	17
AT1G13800	7
AT1G13810	30
AT1G13820	250
AT1G13830	49
AT1G13840	0
AT1G13850	0
AT1G13860	256
AT1G13870	252
AT1G13880	559
AT1G13890	0
AT1G13900	397
AT1G13910	83
AT1G13920	63
AT1G13930	2810
AT1G13940	369
AT1G13950	96
AT1G13960	758
AT1G13970	71
AT1G13980	996
AT1G13990	385
AT1G14000	1098
AT1G14010	228
AT1G14020	376
AT1G14030	335
AT1G14040	103
AT1G14048	0
AT1G14060	39
AT1G14070	22
AT1G14071	0
AT1G14080	80
AT1G14100	0
AT1G14110	0
AT1G14120	419
AT1G14130	186
AT1G14140	171
AT1G14150	245
AT1G14160	78
AT1G14170	202
AT1G14180	73
AT1G14185	25
AT1G14190	25
AT1G14200	371
AT1G14205	18
AT1G14210	485
AT1G14220	12
AT1G14225	0
AT1G14230	468
AT1G14240	114
AT1G14250	0
AT1G14260	23
AT1G14270	608
AT1G14280	455
AT1G14290	774
AT1G14300	54
AT1G14310	83
AT1G14315	1
AT1G14320	4993
AT1G14330	514
AT1G14340	221
AT1G14345	1603
AT1G14350	399
AT1G14360	150
AT1G14370	201
AT1G14380	429
AT1G14390	76
AT1G14400	3352
AT1G14410	132
AT1G14420	4
AT1G14430	256
AT1G14440	189
AT1G14450	268
AT1G14455	1
AT1G14460	592
AT1G14470	28
AT1G14480	64
AT1G14490	26
AT1G14500	1
AT1G14510	728
AT1G14518	0
AT1G14520	40
AT1G14530	190
